[[ 1.00000000e+00 -1.88252192e-14]
 [ 1.27762384e-14  1.00000000e+00]
 [ 1.00000000e+00 -1.31231831e-14]
 [ 1.00000000e+00 -2.50086410e-14]
 [ 1.00000000e+00 -5.42708239e-15]
 [ 1.00000000e+00 -4.70977424e-15]
 [ 1.64642605e-14  1.00000000e+00]
 [ 1.00000000e+00 -1.20563282e-14]
 [ 1.00000000e+00 -1.15116250e-14]
 [ 1.09270232e-14  1.00000000e+00]
 [ 3.45643653e-15  1.00000000e+00]
 [ 1.00000000e+00 -1.36869682e-14]
 [ 1.22714339e-14  1.00000000e+00]
 [ 6.98746616e-15  1.00000000e+00]
 [ 1.00000000e+00 -9.91567939e-15]
 [ 1.19691583e-14  1.00000000e+00]
 [ 5.89805982e-16  1.00000000e+00]
 [ 1.00000000e+00 -1.46150453e-14]
 [-4.10088630e-15  1.00000000e+00]
 [ 8.14973089e-15  1.00000000e+00]
 [ 4.72018258e-15  1.00000000e+00]
 [ 1.63931368e-14  1.00000000e+00]
 [ 1.87592997e-14  1.00000000e+00]
 [ 5.37070388e-15  1.00000000e+00]
 [ 1.00000000e+00 -1.71945791e-14]
 [ 1.37563572e-14  1.00000000e+00]
 [ 1.00000000e+00 -1.75866266e-14]
 [ 7.91207377e-15  1.00000000e+00]
 [ 1.00000000e+00 -8.49320614e-15]
 [-3.00107161e-15  1.00000000e+00]
 [ 8.02136135e-15  1.00000000e+00]
 [ 1.86556499e-14  1.00000000e+00]
 [ 1.39645240e-14  1.00000000e+00]
 [ 1.13919291e-14  1.00000000e+00]
 [ 5.53723734e-15  1.00000000e+00]
 [ 2.11445444e-14  1.00000000e+00]
 [ 1.00000000e+00 -2.59237076e-14]
 [ 1.00000000e+00 -1.90195082e-14]
 [ 8.83147722e-15  1.00000000e+00]
 [ 2.03587147e-14  1.00000000e+00]
 [ 1.00000000e+00 -1.33504319e-14]
 [ 1.00891517e-14  1.00000000e+00]
 [ 7.70737640e-15  1.00000000e+00]
 [ 1.00000000e+00 -1.96249267e-14]
 [ 5.49213452e-15  1.00000000e+00]
 [ 1.00000000e+00 -2.35150441e-14]
 [ 8.94423424e-15  1.00000000e+00]
 [ 5.59361585e-15  1.00000000e+00]
 [ 9.16801357e-15  1.00000000e+00]]
