[[-6.92965796e+02  6.78898999e+02  1.40713149e+01]
 [ 8.54860309e+01  4.03904670e+03 -4.12452674e+03]
 [ 3.62782472e+02 -1.00542211e+03  6.42640468e+02]
 [-2.00618853e+02  7.73937192e+02 -5.73314473e+02]
 [ 1.26647830e+02 -5.74345604e+02  4.47703763e+02]
 [-2.50691455e+02 -4.41826465e+02  6.92521112e+02]
 [-6.01306650e+00 -1.25747181e+03  1.26348680e+03]
 [-6.95960137e+02  5.23088100e+03 -4.53491281e+03]
 [-5.74746716e+01 -7.99981526e+02  8.57463915e+02]
 [ 4.08246367e+02  1.40777629e+03 -1.81601586e+03]
 [ 7.33595663e+01 -6.47588050e+01 -8.59686292e+00]
 [-1.59041511e+02  1.19774420e+03 -1.03869840e+03]
 [-1.79099830e+02 -1.10764093e+03  1.28674727e+03]
 [ 1.43275097e+02 -1.62500945e+03  1.48174038e+03]
 [-9.55556647e+01  4.10161413e+02 -3.14603014e+02]
 [ 4.31741019e+02 -1.28331027e+03  8.51570967e+02]
 [-6.21858941e+02  1.02315602e+03 -4.01293034e+02]
 [-1.98016343e+02  1.89981240e+03 -1.70179330e+03]
 [-7.76013199e+01 -5.68500637e+02  6.46107012e+02]
 [-1.09351613e+02  8.28483328e+02 -7.19124104e+02]
 [ 3.24938840e+02 -6.63682738e+02  3.38747428e+02]
 [ 2.36588303e+02 -1.44366817e+03  1.20708340e+03]
 [-1.32124067e+02 -2.18925242e+02  3.51049330e+02]
 [ 1.27756846e+02 -2.54132943e+03  2.41357635e+03]
 [-2.46201867e+02 -9.22046019e+02  1.16825722e+03]
 [-2.64991031e+02  1.05648343e+03 -7.91488871e+02]
 [-1.77549116e+02  2.78848562e+03 -2.61093179e+03]
 [ 6.67291400e-02 -3.92804727e+01  3.92189263e+01]
 [-4.61897055e+02  1.88655050e+03 -1.42464915e+03]
 [ 4.88683021e+02 -2.15523594e+03  1.66655744e+03]
 [-1.04361448e+02  3.63691955e+03 -3.53255846e+03]
 [-1.08860065e+02 -6.73670118e+02  7.82533052e+02]
 [-1.19395550e+02  1.40221977e+03 -1.28282282e+03]
 [-8.25744648e+01  1.68137429e+03 -1.59879143e+03]
 [ 1.10874789e+03 -2.86817372e+03  1.75942501e+03]
 [ 2.57436615e+02 -3.92110237e+02  1.34671705e+02]
 [-3.70473397e+02 -1.75628271e+02  5.46107204e+02]
 [-2.64406605e+02  2.63984795e+03 -2.37543777e+03]
 [-4.99939987e+02  4.73176647e+03 -4.23182287e+03]
 [ 3.55476219e+01 -1.93129043e+02  1.57584937e+02]
 [-3.91295357e+02  5.51046168e+02 -1.59745353e+02]
 [-6.41463578e+01  3.54880398e+03 -3.48465482e+03]
 [-1.69569126e+02  2.82417666e+03 -2.65460125e+03]
 [-1.36903061e+02 -2.33340255e+02  3.70243772e+02]
 [-1.73531813e+02 -1.87444405e+03  2.04797950e+03]
 [ 5.74457301e+02 -3.46103625e+03  2.88658307e+03]
 [ 5.81268821e+02 -2.18535093e+03  1.60408575e+03]
 [-2.91002862e+02  1.10067930e+03 -8.09675715e+02]
 [ 7.39858767e+00 -1.09248278e+03  1.08509019e+03]
 [-4.55768718e+02  1.61710071e+03 -1.16133054e+03]
 [ 2.34749325e+02  6.10373350e+02 -8.45119979e+02]
 [-4.66020020e+01  1.44564418e+03 -1.39903568e+03]
 [ 1.53341761e+02 -1.43638094e+03  1.28304058e+03]
 [-8.87338888e+01 -1.24202431e+03  1.33076267e+03]
 [-5.23555902e+02  3.72361366e+03 -3.20005148e+03]
 [ 1.22755107e+02 -1.76969772e+03  1.64694659e+03]
 [ 3.41109299e+02 -2.23169920e+03  1.89059085e+03]
 [ 1.64955852e+02 -2.92587271e+02  1.27635322e+02]
 [ 5.41170358e+02 -2.37039912e+02 -3.04131902e+02]
 [-1.87666328e+02  6.10600377e+02 -4.22928319e+02]
 [ 1.20961919e+02 -1.36137778e+03  1.24041558e+03]
 [-7.59502791e+02  2.54044544e+03 -1.78093889e+03]
 [-9.94624655e+01  1.76266994e+03 -1.66320247e+03]
 [-1.05700155e+02  8.66153796e+02 -7.60450761e+02]
 [ 7.37895094e+01  1.06605579e+03 -1.13984069e+03]
 [ 3.96410884e+02  1.65677896e+03 -2.05318725e+03]
 [ 1.67623693e+02  4.32125113e+03 -4.48887285e+03]
 [-3.99324605e+01  4.03388208e+01 -4.01990528e-01]
 [ 8.77515924e+01  3.73279362e+02 -4.61028550e+02]
 [ 6.93908174e+01 -6.09651875e+02  5.40266026e+02]
 [ 2.78302190e+02 -2.14573125e+03  1.86743589e+03]
 [-1.69219680e+02  7.92824920e+03 -7.75902523e+03]
 [ 8.28107517e+01  7.79919401e+02 -8.62723632e+02]
 [ 4.66014975e+02  7.22404423e+02 -1.18841800e+03]
 [-8.79477634e+01  8.81108764e+02 -7.93158620e+02]
 [-1.05360838e+02  6.53860252e+02 -5.48497354e+02]
 [ 1.39410149e+02  1.47976118e+03 -1.61916478e+03]
 [ 1.49909171e+02  4.90754426e+03 -5.05744687e+03]
 [ 4.35044597e+02 -3.35965092e+03  2.92461057e+03]
 [ 1.11386843e+02 -9.36497996e+02  8.25118976e+02]
 [-2.01377518e+02 -1.84799282e+03  2.04937137e+03]
 [-2.42337806e+02  2.32576834e+03 -2.08342524e+03]
 [ 1.77235258e+02 -8.13887541e+03  7.96164285e+03]
 [ 9.51495964e+01 -6.65254972e+02  5.70109350e+02]
 [-4.13080058e+02  1.90936892e+03 -1.49628279e+03]
 [-2.04212385e+02  2.04324720e+00  2.02173518e+02]
 [-5.07433585e+02 -1.20556390e+03  1.71300123e+03]
 [-6.90191038e+00  4.00414171e+02 -3.93506690e+02]
 [-1.69365267e+02 -2.50203845e+03  2.67140737e+03]
 [ 3.45871327e+02  8.98579463e+02 -1.24444580e+03]
 [-6.99672260e+01 -3.78447976e+02  4.48420925e+02]
 [-1.57258143e+02 -2.17647541e+03  2.33373714e+03]
 [-2.63034734e+02 -2.39862648e+02  5.02904355e+02]
 [-3.44265373e+02  6.78051320e+02 -3.33781293e+02]
 [ 4.55815556e+02 -1.40142869e+02 -3.15671948e+02]
 [ 7.25851068e+02 -3.60627015e+03  2.88042561e+03]
 [ 1.09568609e+02 -3.80436756e+02  2.70876403e+02]
 [-1.69624493e+02  8.65849342e+03 -8.48886708e+03]
 [ 2.18276143e+02  3.15696104e+03 -3.37523338e+03]
 [ 1.78717570e+02  4.67200685e+02 -6.45911286e+02]
 [ 2.80637977e+01 -3.17328242e+03  3.14521971e+03]
 [-3.01934305e+02  2.63732996e+03 -2.33539602e+03]
 [-2.34208984e+02 -1.88749618e+02  4.22960483e+02]
 [ 5.18119451e+02 -8.17061138e+02  2.98940109e+02]
 [ 2.04982796e+02 -1.29780966e+03  1.09283789e+03]
 [ 1.99452998e+02 -1.38659328e+03  1.18714612e+03]
 [ 2.85946197e+02 -4.25768472e+03  3.97174312e+03]
 [-7.58225832e+01 -1.25913275e+03  1.33496220e+03]
 [-1.15675804e+02  4.87733438e+02 -3.72051166e+02]
 [-9.04214871e+01  9.45831554e+02 -8.55403652e+02]
 [-5.85022669e+02  1.72598036e+03 -1.14094947e+03]
 [-6.71462231e+02 -1.79774038e+03  2.46920825e+03]
 [ 2.02856852e+02 -1.04388601e+03  8.41035847e+02]
 [ 5.27674721e+01 -4.96480517e+01 -3.11373761e+00]
 [ 7.77071538e+01  7.18914449e+02 -7.96618136e+02]
 [-1.27588511e+02  2.72157999e+02 -1.44567361e+02]
 [ 5.46350577e+02 -2.60881150e+03  2.06246363e+03]
 [ 1.45880556e+01  6.27559797e+02 -6.42140872e+02]
 [ 1.45621464e+02 -1.58812319e+02  1.31942688e+01]
 [-4.37052346e+02 -3.28873518e+03  3.72578852e+03]
 [-4.02970174e+02 -1.00832453e+03  1.41129670e+03]
 [ 5.46989790e+02 -4.20108951e+03  3.65410685e+03]
 [-3.15360257e+02  3.03094533e+03 -2.71558047e+03]
 [-4.19179904e+02 -9.00968050e-01  4.20088148e+02]
 [-2.98973848e+01 -5.68095989e+02  5.98001366e+02]
 [-6.92224520e+01 -3.69483744e+03  3.76405936e+03]
 [ 1.57365868e+02  3.30561636e+02 -4.87920229e+02]
 [-3.34058636e+02  1.99857778e+03 -1.66451651e+03]
 [-3.45662506e+01  2.32988344e+03 -2.29531396e+03]
 [ 2.95588193e+01 -1.41422706e+02  1.11870720e+02]
 [ 4.91001069e+02  9.09012841e+02 -1.40001386e+03]
 [ 1.81627003e+02  2.75541634e+03 -2.93704306e+03]
 [-4.96263819e+01 -2.16160914e+03  2.21123958e+03]
 [-1.02243153e+03 -1.12839764e+03  2.15083034e+03]
 [-2.41953953e+02 -6.05230356e+02  8.47187528e+02]
 [-3.38676332e+02 -5.21179511e+02  8.59858430e+02]
 [ 2.92593189e+01  1.79385749e+03 -1.82311633e+03]
 [ 6.16877611e+01 -4.71082545e+02  4.09397487e+02]
 [-1.60866153e+02  1.25009425e+03 -1.08922148e+03]
 [-6.35142878e+02  3.33752692e+03 -2.70238001e+03]
 [-3.62828888e+02  3.72352047e+03 -3.36069160e+03]
 [ 5.66756461e+02 -3.17333629e+03  2.60658290e+03]
 [ 5.02100613e+02 -4.80655451e+03  4.30445749e+03]
 [ 2.39158425e+02  1.25112722e+03 -1.49027879e+03]
 [-4.41469049e+02 -2.79188661e+01  4.69394858e+02]
 [-6.93478925e+02  1.63999297e+02  5.29485972e+02]
 [-3.18815129e+00  3.77298236e+02 -3.74102521e+02]
 [ 4.18834203e+02 -4.32279617e+02  1.34475916e+01]
 [-1.92548945e+01 -2.65399374e+03  2.67325465e+03]
 [-6.47459146e+02  7.22245550e+03 -6.57499710e+03]
 [-2.41976460e+02 -1.79476315e+03  2.03674314e+03]
 [ 2.32040582e+02  1.51754433e+02 -3.83791260e+02]
 [ 1.44001599e+02 -1.97593577e+03  1.83193622e+03]
 [ 7.23829308e+01 -7.13814467e+02  6.41435546e+02]
 [-7.47488240e+01 -7.31488313e+02  8.06238221e+02]
 [ 2.26450778e+01 -2.95807185e+03  2.93542884e+03]
 [ 6.95887571e+01 -1.05329221e+03  9.83706424e+02]
 [-2.33843640e+01 -6.98604533e+03  7.00943266e+03]
 [-2.71337645e+02 -3.04914608e+03  3.32048477e+03]
 [ 3.11932290e+02  1.10608805e+03 -1.41801839e+03]
 [-1.62059160e+01 -1.94251023e+03  1.95871926e+03]
 [ 3.06763332e+02 -4.11057635e+01 -2.65650744e+02]
 [-3.45071803e+02  3.77299548e+03 -3.42791462e+03]
 [-2.78753412e+02 -9.70861230e+02  1.24962122e+03]
 [-2.66028305e+02 -2.20870203e+03  2.47473412e+03]
 [-1.24725705e+02  9.00889506e+02 -7.76159374e+02]
 [-1.31204247e+02 -1.60117791e+02  2.91326212e+02]
 [-5.37943944e+01  1.19864099e+03 -1.14483785e+03]
 [ 1.82451122e+02 -2.44132150e+03  2.25886737e+03]
 [ 3.67805607e+01 -3.79194157e+03  3.75516359e+03]
 [-7.11768300e+02  2.21191636e+03 -1.50014618e+03]
 [-4.02302976e+02  3.81341325e+03 -3.41110559e+03]
 [ 1.10723979e+02 -6.42220240e+01 -4.64998470e+01]
 [-6.08132720e+01 -1.16075217e+03  1.22156871e+03]
 [-7.64159486e+01 -9.75245763e+02  1.05167084e+03]
 [-2.26932931e+02  1.40875627e+03 -1.18181527e+03]
 [ 1.58203653e+02 -1.68275216e+02  1.00786034e+01]
 [ 3.37461425e+02  6.87413958e+02 -1.02487732e+03]
 [ 2.51481447e+02 -2.37814552e+03  2.12666304e+03]
 [-2.22550683e+02 -7.85246332e+01  3.01081149e+02]
 [ 4.39652848e+02 -3.48552953e+02 -9.10995966e+01]
 [ 3.73680279e+01  1.61520040e+03 -1.65256272e+03]
 [ 1.30312670e+02  3.66929558e+02 -4.97240813e+02]
 [ 2.84256691e+01  9.58362830e+02 -9.86782582e+02]
 [ 2.91609262e+02  1.52329452e+03 -1.81490201e+03]
 [-1.09064452e+02 -1.29909751e+03  1.40816544e+03]
 [-1.07781400e+03  3.85208344e+02  6.92609690e+02]
 [ 2.74907970e+01  9.55151771e+02 -9.82636400e+02]
 [-3.31597374e+02 -1.31848959e+03  1.65009397e+03]
 [ 2.98266231e+02 -1.91784906e+03  1.61958809e+03]
 [ 7.31983828e+02 -4.43142620e+03  3.69944642e+03]
 [-4.72674345e+02  7.27236923e+02 -2.54558802e+02]
 [-2.46065797e+02  2.36509834e+03 -2.11903039e+03]
 [ 2.90474608e+02 -2.00423115e+03  1.71376091e+03]
 [ 1.47030476e+02 -1.27748675e+03  1.13045940e+03]
 [ 1.14016762e+03 -3.72516977e+03  2.58500379e+03]
 [ 4.84589498e+02 -1.94094931e+03  1.45636428e+03]
 [ 6.13398532e+02 -4.88289494e+02 -1.25103749e+02]
 [ 3.74881435e+02 -2.23463412e+03  1.85975569e+03]
 [ 4.93707415e+02 -3.47150236e+03  2.97780275e+03]
 [ 3.20809195e+02 -1.04746122e+02 -2.16055402e+02]
 [-1.69899065e+02 -2.69982060e+03  2.86972292e+03]
 [ 9.79010307e+01  1.00083231e+03 -1.09872622e+03]
 [ 7.52185829e+01  6.17946105e+02 -6.93160800e+02]
 [ 2.81510861e+02  1.77974419e+02 -4.59476097e+02]
 [-3.46205055e+01 -2.11656674e+03  2.15118894e+03]
 [ 1.48160172e+02  3.26124275e+02 -4.74280624e+02]
 [ 8.52879643e+02 -1.14820901e+03  2.95332507e+02]
 [-2.85188527e+01  3.12680265e+03 -3.09828058e+03]
 [ 3.43502236e+02  1.62705945e+03 -1.97055929e+03]
 [ 1.44882736e+02  1.92169967e+03 -2.06658142e+03]
 [ 5.73467983e+02 -3.86768825e+03  3.29422401e+03]
 [-3.32983094e+02  5.77269285e+02 -2.44283824e+02]
 [ 1.02815466e+02  2.18072913e+03 -2.28354509e+03]
 [-7.45895905e+01 -1.19290776e+03  1.26750148e+03]
 [ 1.50723626e+02 -2.41267359e+02  9.05483866e+01]
 [-3.20344871e+02 -3.66846004e+03  3.98880351e+03]
 [-1.86808050e+02  6.64583880e+02 -4.77771953e+02]
 [ 3.06873937e+01 -2.97067191e+03  2.93998891e+03]
 [ 2.91454074e+02  1.59425742e+03 -1.88570863e+03]
 [ 1.29948809e+03 -2.62885704e+02 -1.03660244e+03]
 [ 5.46839927e+01  3.54866426e+03 -3.60334809e+03]
 [-1.27760176e+01  7.60657431e+02 -7.47876144e+02]
 [ 1.28984051e+02 -7.62995976e+02  6.34017287e+02]
 [ 1.44681353e+02  3.12759968e+02 -4.57439974e+02]
 [-1.79754478e+02 -2.19700045e+03  2.37675449e+03]
 [ 1.78592568e+02  3.46498942e+03 -3.64357557e+03]
 [ 2.50666316e+02 -1.08080801e+03  8.30148108e+02]
 [-8.39354574e+01  1.33956184e+03 -1.25562662e+03]
 [-1.28615992e+02  1.65126204e+03 -1.52263948e+03]
 [-4.67954217e+02  2.11575234e+03 -1.64779022e+03]
 [ 1.90782031e+01  1.64290632e+03 -1.66198297e+03]
 [ 4.84431409e+02 -1.14791222e+03  6.63487440e+02]
 [ 1.84042109e+01 -7.32898660e+03  7.31058593e+03]
 [ 2.94352554e+02 -2.71024750e+02 -2.33233076e+01]
 [-1.33423280e+01 -3.87849333e+02  4.01193323e+02]
 [-1.99656645e+02 -5.96257452e+02  7.95917890e+02]
 [-1.24416209e+02  2.26858915e+03 -2.14416886e+03]
 [ 1.41209581e+02  2.27324572e+03 -2.41445552e+03]
 [-2.37579836e+01 -4.18255000e+02  4.42021300e+02]
 [ 1.71298370e+02  2.00352295e+03 -2.17481262e+03]
 [-1.50368844e+02 -5.54314848e+02  7.04687520e+02]
 [ 1.49707292e+02  2.46009250e+02 -3.95708045e+02]
 [ 1.17738877e+02  2.98368191e+02 -4.16101511e+02]
 [ 6.15804500e+01  7.86583643e+02 -8.48156575e+02]
 [-1.36712019e+02  5.32756077e+03 -5.19084192e+03]
 [ 4.01400180e+01 -6.61821653e+01  2.60471083e+01]
 [ 1.74505593e+01  8.12503087e+02 -8.29950571e+02]
 [ 3.33761896e+02  2.78435734e+03 -3.11811549e+03]
 [-3.19073977e+02 -8.93490354e+02  1.21256055e+03]
 [-4.11623740e+02  1.85496296e+03 -1.44333690e+03]
 [ 4.69206883e+02 -8.47511510e+02  3.78312708e+02]
 [-4.60420952e+02  3.71798264e+03 -3.25755872e+03]
 [ 3.14659772e+02 -3.53019778e+03  3.21553954e+03]
 [ 4.80224250e+02  1.26007600e+03 -1.74030068e+03]
 [ 5.76467919e+02  1.06877833e+03 -1.64523881e+03]
 [-7.97037204e+01  2.39089614e+01  5.57982272e+01]
 [ 2.57438678e+02  8.38025679e+02 -1.09546231e+03]
 [-6.30640498e+01  1.52470281e+03 -1.46163219e+03]
 [ 9.81015224e+01 -1.14477769e+03  1.04667760e+03]
 [ 1.70256239e+02 -2.30898281e+03  2.13873025e+03]
 [-1.59400847e+02 -8.01457740e+01  2.39549306e+02]
 [ 5.26247782e+02  3.50885014e+02 -8.77129112e+02]
 [ 6.42852418e+00 -1.73588823e+01  1.09332131e+01]
 [-5.95976677e+02 -3.49662419e+03  4.09260423e+03]
 [-1.56542644e+02  8.32252670e+02 -6.75704874e+02]
 [ 2.21727973e+02 -7.85241533e+02  5.63518905e+02]
 [ 2.43183965e+01 -3.01209815e+02  2.76896169e+02]
 [-3.84468851e+02  2.13682805e+03 -1.75235792e+03]
 [ 3.66334850e+02 -1.07505184e+03  7.08719610e+02]
 [-2.01329542e+02  2.40352297e+03 -2.20218837e+03]
 [ 3.40262183e+02 -5.04340501e+02  1.64077776e+02]
 [ 1.98597659e+02 -1.45095698e+03  1.25236596e+03]
 [-1.91772910e+02  1.43718472e+03 -1.24540208e+03]
 [ 2.98363292e+02 -9.47235592e+01 -2.03634754e+02]
 [ 1.31969233e+02  6.26063574e+02 -7.58028090e+02]
 [ 6.89518107e+02 -1.16731225e+03  4.77800614e+02]
 [ 1.05767930e+02  3.63967858e+03 -3.74543925e+03]
 [ 1.15482797e+01  1.48946079e+03 -1.50100542e+03]
 [-7.75754118e+01 -1.43079001e+03  1.50836527e+03]
 [ 1.03618448e+02  6.94327062e+02 -7.97941071e+02]
 [ 5.83792320e-01 -1.33736280e+03  1.33678200e+03]
 [-2.68224473e+02  6.64555759e+02 -3.96326396e+02]
 [ 2.75370457e+02 -3.14817773e+03  2.87281427e+03]
 [-8.97042890e+00  4.08476188e+02 -3.99504269e+02]
 [ 1.49646220e+02  2.47733992e+03 -2.62697970e+03]
 [ 3.27291821e+02 -4.74719858e+02  1.47432850e+02]
 [ 8.94977537e+01  4.44005130e+02 -5.33496974e+02]
 [ 2.06156605e+02 -1.37814348e+03  1.17199413e+03]
 [-1.12859149e+02  1.84633308e+03 -1.73346870e+03]
 [ 1.23830987e+02  3.15043738e+02 -4.38871358e+02]
 [-1.05621592e+02 -3.88799745e+03  3.99361982e+03]
 [ 7.02402941e+02  3.40817203e+03 -4.11057452e+03]
 [-7.42521059e+02 -8.48467860e+02  1.59099697e+03]
 [-2.99196234e+02  1.41346999e+03 -1.11426986e+03]
 [-7.62537114e+00 -5.61329294e+01  6.37628844e+01]
 [-3.47561455e+02  2.06362097e+03 -1.71605641e+03]
 [-1.54813924e+02  2.29873088e+03 -2.14391424e+03]
 [ 2.66468787e+02  5.71750993e+02 -8.38215911e+02]
 [ 4.69638928e+02 -6.66794774e+02  1.97157345e+02]
 [-2.39738814e+02  9.66410016e+02 -7.26664432e+02]
 [ 1.91290718e+02 -2.06695545e+03  1.87566369e+03]
 [-5.76931975e+01  3.86323042e+02 -3.28624815e+02]
 [-4.75688458e+01 -6.71774120e+02  7.19348931e+02]
 [-3.18890273e+01 -6.24274117e+03  6.27463045e+03]
 [-9.90454491e+01 -8.38280900e+02  9.37327287e+02]
 [-2.48333257e+01 -4.22899986e+02  4.47740995e+02]
 [ 1.28627940e+02  1.09063943e+03 -1.21926160e+03]
 [-4.26685106e+02 -1.12328268e+03  1.54996879e+03]
 [-3.31108979e+02  3.12609767e+03 -2.79498624e+03]
 [-6.84086566e+02  2.47581790e+03 -1.79172678e+03]
 [-4.04273129e+02 -3.44389164e+02  7.48662875e+02]
 [ 3.12852507e+02 -6.75617912e+02  3.62768443e+02]
 [-7.47900451e+00  5.14929380e+02 -5.07446896e+02]
 [ 5.76526597e+01  4.07185253e+02 -4.64833139e+02]
 [ 3.14052930e+02 -1.28366733e+03  9.69619207e+02]
 [-1.32100147e+02  3.46512451e+03 -3.33302209e+03]
 [-2.39447888e+02 -4.18743388e+03  4.42688386e+03]
 [-2.28717211e+02 -7.67619989e+02  9.96341338e+02]
 [-1.26238554e+02  1.26173786e+02  6.89123981e-02]
 [-5.36537541e+02  2.17017049e+03 -1.63362687e+03]
 [ 6.38312191e+02 -5.66923731e+02 -7.13829736e+01]
 [-5.98992733e+02  1.91606715e+03 -1.31706513e+03]
 [ 3.92308181e+02  2.53677249e+03 -2.92907642e+03]
 [ 5.12445401e+02 -8.88170655e+02  3.75729841e+02]
 [ 1.23714936e+02  7.60882603e+02 -8.84591281e+02]
 [ 5.63353593e+01  9.75289862e+02 -1.03162229e+03]
 [ 2.90391595e+02  1.77865974e+03 -2.06904781e+03]
 [-5.61592292e+02  6.56506554e+03 -6.00347489e+03]
 [ 1.37700068e+02  2.42716872e+02 -3.80414713e+02]
 [-4.57864145e+01  1.97540557e+02 -1.51752778e+02]
 [-1.39961617e+01 -1.38333714e+02  1.52331267e+02]
 [-4.63710878e+02  5.80704875e+03 -5.34333917e+03]
 [ 2.98663699e+02 -2.64754757e+02 -3.39040046e+01]
 [ 2.27265784e+02  5.82638489e+02 -8.09902541e+02]
 [-1.19822321e+03 -9.96579019e+02  2.19480168e+03]
 [-2.29903675e+02  1.08348411e+02  1.21559791e+02]
 [ 3.00477222e+02  6.92433532e+02 -9.92906478e+02]
 [ 5.33068169e+02 -3.58003860e+03  3.04697504e+03]
 [-4.95996115e+02 -2.22245132e+03  2.71844907e+03]
 [ 1.83731236e+02  1.36882450e+03 -1.55255397e+03]
 [-3.78686546e+02  2.78764602e+03 -2.40895214e+03]
 [-1.26344408e+01 -2.47202210e+03  2.48465739e+03]
 [ 1.08452954e+02  1.86597825e+03 -1.97443088e+03]
 [ 4.65389382e+02 -1.28310592e+03  8.17721324e+02]
 [ 2.23555007e+02 -1.47344061e+03  1.24988975e+03]
 [-4.11852296e+02  1.82323211e+03 -1.41137822e+03]
 [-1.07544052e+02 -1.41144225e+02  2.48693329e+02]
 [ 9.81233843e+01 -8.55336636e+01 -1.25874818e+01]
 [-5.68186756e+01  3.41382901e+02 -2.84566982e+02]
 [ 6.11490013e+01  7.59862921e+02 -8.21007098e+02]
 [ 5.16924646e+02 -2.48462711e+03  1.96770382e+03]
 [-2.16608309e+02  4.37535205e+03 -4.15874389e+03]
 [ 4.96039362e+02 -1.32156108e+03  8.25530968e+02]
 [ 1.80866773e+02 -2.34498969e+03  2.16412591e+03]
 [ 7.33595776e+02  9.79153847e+02 -1.71274499e+03]
 [-1.12335630e+02 -1.28426700e+03  1.39660851e+03]
 [-1.01185160e+03 -4.13198868e+03  5.14383943e+03]
 [ 1.40483603e+02  2.36674819e+03 -2.50722504e+03]
 [-5.29314668e+02  2.61275947e+03 -2.08344253e+03]
 [-4.88300973e+01  4.99457380e+02 -4.50623069e+02]
 [ 2.62783082e+02  3.06631316e+03 -3.32909587e+03]
 [ 2.17985225e+02 -1.24792705e+03  1.02994686e+03]
 [-5.19819495e+02  2.61984215e+03 -2.10001993e+03]
 [ 5.49226147e+01  3.81891387e+02 -4.36808478e+02]
 [ 3.65609458e+02 -1.28464380e+03  9.19037827e+02]
 [-4.01844897e+02 -4.73939658e+02  8.75788397e+02]
 [-4.03152852e+02 -2.29783450e+01  4.26137465e+02]
 [ 1.98129752e+02 -6.28689044e+02  4.30564806e+02]
 [-4.51798336e+01 -3.72637426e+03  3.77155842e+03]
 [-1.78051615e+02 -1.35443168e+03  1.53248374e+03]
 [-3.69447267e+01  2.38933652e+03 -2.35238371e+03]
 [ 1.39020070e+02 -2.91137420e+03  2.77236326e+03]
 [-1.10424748e+02 -6.38809548e+02  7.49241615e+02]
 [ 3.74423588e+02 -8.49061856e+02  4.74645192e+02]
 [-1.42921697e+02 -2.31912263e+02  3.74837510e+02]
 [-2.54752389e+02  1.72396231e+03 -1.46920404e+03]
 [-4.33370360e+01 -2.20588488e+03  2.24922583e+03]
 [-3.05837081e+02  6.47273233e+02 -3.41431617e+02]
 [ 9.19809843e+00  7.93772434e+02 -8.02969875e+02]
 [ 3.13825069e+02  8.41848496e+02 -1.15566757e+03]
 [ 4.12967063e+02 -2.85063753e+03  2.43767044e+03]
 [ 1.66253762e+02 -1.36001073e+02 -3.02509112e+01]
