[[-1.01586542e+08  2.03727705e+07  8.12137716e+07]
 [ 5.29177925e+07  8.81847919e+08 -9.34765712e+08]
 [ 1.78402835e+08 -7.81332351e+08  6.02929516e+08]
 [-2.79431702e+07  1.41100686e+09 -1.38306369e+09]
 [-4.25005057e+07  6.06689509e+08 -5.64189003e+08]
 [ 7.68888584e+07 -6.84000572e+08  6.07111713e+08]
 [ 3.56316047e+07  7.38122410e+07 -1.09443846e+08]
 [-4.51101048e+07  2.44385972e+08 -1.99275868e+08]
 [ 5.26930859e+07  2.29962973e+08 -2.82656058e+08]
 [-1.44907506e+06 -4.57150660e+08  4.58599735e+08]
 [-3.64491102e+07 -2.58315500e+08  2.94764611e+08]
 [-4.97020216e+07  1.40218435e+08 -9.05164129e+07]
 [ 1.60050618e+07 -1.16337876e+08  1.00332814e+08]
 [ 2.59477473e+07 -1.71087326e+08  1.45139578e+08]
 [ 8.98871057e+06 -2.37626370e+07  1.47739264e+07]
 [-1.60570615e+06  1.67602341e+08 -1.65996635e+08]
 [-3.53721456e+07  6.00130065e+07 -2.46408609e+07]
 [ 5.17726337e+07 -1.39885590e+08  8.81129562e+07]
 [-7.45328074e+07  2.00714045e+08 -1.26181238e+08]
 [ 4.92166442e+07 -1.23207365e+08  7.39907213e+07]
 [-2.68962308e+07  9.53313503e+06  1.73630958e+07]
 [ 4.55136832e+07 -4.10191794e+06 -4.14117652e+07]
 [-1.32523730e+07  2.31585201e+08 -2.18332828e+08]
 [-2.69954578e+07 -2.45904308e+08  2.72899766e+08]
 [ 9.20906599e+06 -1.41583312e+08  1.32374246e+08]
 [-3.55527716e+06 -2.42986879e+07  2.78539651e+07]
 [-4.20146872e+07  1.95987808e+08 -1.53973121e+08]
 [ 7.06720443e+07  3.78096645e+08 -4.48768690e+08]
 [-1.38262862e+08 -4.88659252e+08  6.26922114e+08]
 [-3.66648193e+07 -1.05248088e+09  1.08914570e+09]
 [-2.27745422e+07 -2.33059994e+07  4.60805416e+07]
 [-5.95712587e+07  4.54283864e+08 -3.94712605e+08]
 [-5.59184667e+07  2.50690043e+08 -1.94771577e+08]
 [-6.94486847e+07 -8.85349374e+08  9.54798058e+08]
 [-5.71138723e+07 -1.28995113e+09  1.34706501e+09]
 [-1.60952525e+07 -1.07980872e+09  1.09590397e+09]
 [-3.35031944e+06  5.81408044e+08 -5.78057725e+08]
 [ 1.34439178e+08  4.41970367e+08 -5.76409546e+08]
 [ 8.72187661e+07  2.60092973e+08 -3.47311739e+08]
 [ 2.01873576e+07 -4.36270071e+08  4.16082713e+08]
 [ 7.07858605e+06 -8.89198278e+08  8.82119692e+08]
 [-6.22356821e+07  7.03074776e+08 -6.40839094e+08]
 [-1.17059283e+08 -1.26042209e+08  2.43101492e+08]
 [ 8.36584066e+07  3.69432728e+08 -4.53091134e+08]
 [ 2.40049888e+07  2.44990422e+07 -4.85040311e+07]
 [ 4.30921216e+07 -4.52821316e+08  4.09729194e+08]
 [-3.89161038e+06 -1.40726974e+09  1.41116135e+09]
 [ 3.84413659e+07  4.57778374e+08 -4.96219740e+08]
 [-3.14779828e+07 -2.30199898e+08  2.61677881e+08]
 [-8.07578465e+07 -6.42484658e+08  7.23242504e+08]
 [-5.01455128e+07  1.09997678e+09 -1.04983126e+09]
 [-1.89731508e+07 -9.91330010e+07  1.18106152e+08]
 [ 3.42087658e+07 -5.69024773e+08  5.34816007e+08]
 [-5.94959391e+07  2.32414689e+07  3.62544702e+07]
 [ 5.47336730e+07 -3.24242141e+08  2.69508468e+08]
 [-2.91992655e+07  2.20682999e+08 -1.91483733e+08]
 [-9.35997842e+06  3.61700248e+08 -3.52340269e+08]
 [ 1.47363497e+07  4.47842762e+08 -4.62579112e+08]
 [-3.32875988e+06  1.92941142e+08 -1.89612382e+08]
 [ 3.46393019e+07 -5.97682849e+07  2.51289831e+07]
 [ 7.84925260e+06  2.54727177e+08 -2.62576430e+08]
 [ 7.84355856e+07  5.69995353e+08 -6.48430938e+08]
 [-2.33254165e+07 -5.47137378e+08  5.70462794e+08]
 [-9.30026866e+07  3.65454165e+08 -2.72451478e+08]
 [-1.35773290e+08  2.28850873e+08 -9.30775823e+07]
 [ 1.23123476e+07  2.96485077e+08 -3.08797424e+08]
 [-3.20761919e+07  4.43481142e+08 -4.11404950e+08]
 [-2.72554097e+07 -1.87087888e+07  4.59641985e+07]
 [-3.33843074e+07 -1.25611896e+09  1.28950327e+09]
 [-9.34835568e+06  4.95043428e+07 -4.01559871e+07]
 [-8.35013280e+07 -4.87887108e+08  5.71388436e+08]
 [ 7.20399406e+07 -5.47200162e+08  4.75160222e+08]
 [-2.97763285e+05  2.29873431e+08 -2.29575668e+08]
 [-2.45320219e+07 -2.13961606e+08  2.38493628e+08]
 [ 1.29383417e+08  3.44031753e+08 -4.73415170e+08]
 [ 6.47780185e+07  4.42409657e+08 -5.07187676e+08]
 [ 7.51050877e+07  8.34286757e+07 -1.58533763e+08]
 [ 1.72441168e+07  8.52262259e+08 -8.69506376e+08]
 [ 2.76384937e+07 -7.78467952e+08  7.50829458e+08]
 [ 7.67999699e+07  7.77067819e+08 -8.53867789e+08]
 [ 6.35757549e+06  9.40383038e+07 -1.00395879e+08]
 [-1.03798445e+08  5.19712505e+08 -4.15914060e+08]
 [ 2.28494003e+07  3.39139100e+08 -3.61988500e+08]
 [ 2.76394969e+07 -3.34165025e+07  5.77700557e+06]
 [-2.39310668e+07 -6.07034680e+08  6.30965746e+08]
 [ 6.39210725e+07 -1.85441058e+08  1.21519985e+08]
 [-6.31748044e+05  1.21673425e+09 -1.21610250e+09]
 [ 1.71807007e+07 -2.17644553e+08  2.00463853e+08]
 [ 1.90198549e+07  1.49201433e+07 -3.39399982e+07]
 [-3.92270190e+07 -1.67432470e+08  2.06659489e+08]
 [ 1.29576301e+08  1.02049397e+09 -1.15007027e+09]
 [-4.92220736e+07  6.39210873e+08 -5.89988800e+08]
 [-3.73387907e+07 -1.09834859e+08  1.47173650e+08]
 [ 4.47198423e+07 -9.03431781e+08  8.58711938e+08]
 [ 6.86819981e+07 -2.63523286e+08  1.94841288e+08]
 [-2.94864453e+07 -4.42334783e+08  4.71821228e+08]
 [ 3.50355597e+07 -1.76695431e+08  1.41659871e+08]
 [-5.67770358e+07  6.74104791e+08 -6.17327755e+08]
 [ 1.86368229e+08  6.27581222e+07 -2.49126351e+08]
 [-3.55628193e+07 -3.96811012e+08  4.32373832e+08]
 [ 6.27060846e+07  1.03743682e+08 -1.66449766e+08]
 [-8.55722798e+07 -5.55153171e+07  1.41087597e+08]
 [ 9.02643826e+06 -2.78453772e+08  2.69427334e+08]
 [-4.77421272e+07  6.43837863e+08 -5.96095736e+08]
 [-1.73160835e+08 -4.05224864e+08  5.78385698e+08]
 [-2.09520173e+07 -2.17167686e+08  2.38119704e+08]
 [-3.45387514e+06  1.18006054e+09 -1.17660667e+09]
 [-3.77019025e+07  6.50630772e+08 -6.12928869e+08]
 [-4.08442414e+06  7.32778400e+08 -7.28693976e+08]
 [ 6.50539454e+07 -4.04582059e+08  3.39528113e+08]
 [ 6.75095046e+07  2.45723133e+08 -3.13232637e+08]
 [ 3.78055559e+06  1.18310737e+09 -1.18688792e+09]
 [-1.64486232e+08 -1.06648414e+08  2.71134645e+08]
 [ 8.65739233e+07  4.93622284e+08 -5.80196208e+08]
 [ 1.06994894e+07  1.26179027e+07 -2.33173921e+07]
 [-5.69381621e+07 -4.76642975e+08  5.33581137e+08]
 [-3.75589804e+06  2.53127241e+07 -2.15568261e+07]
 [-4.09877110e+06 -6.54169240e+08  6.58268012e+08]
 [ 4.91237708e+07  1.25137710e+07 -6.16375419e+07]
 [-1.47521782e+07 -4.83557003e+07  6.31078785e+07]
 [ 3.64721671e+07  4.30856170e+08 -4.67328337e+08]
 [-1.10862992e+08 -4.24879162e+08  5.35742154e+08]
 [-4.21128772e+07 -2.77944092e+08  3.20056969e+08]
 [ 1.28147598e+08  2.73638735e+08 -4.01786333e+08]
 [-2.34022759e+07 -7.40369575e+07  9.74392334e+07]
 [-3.26924738e+07  3.99550537e+08 -3.66858063e+08]
 [ 4.46677999e+07 -1.81441709e+08  1.36773909e+08]
 [ 9.63430338e+07  2.52568586e+08 -3.48911620e+08]
 [ 6.21384544e+07 -8.50172582e+07  2.28788038e+07]
 [ 6.32283761e+07 -1.04309626e+08  4.10812500e+07]
 [-1.97984339e+08 -2.40213478e+08  4.38197818e+08]
 [ 1.31028005e+08 -1.87405062e+08  5.63770572e+07]
 [ 1.38342305e+08  8.47938024e+07 -2.23136107e+08]
 [ 6.08192324e+07 -2.20625790e+07 -3.87566534e+07]
 [-2.39941590e+07 -3.78804377e+08  4.02798536e+08]
 [ 1.78108573e+08 -5.36316969e+08  3.58208396e+08]
 [-4.96913490e+06  1.90089408e+08 -1.85120273e+08]
 [-5.68684819e+07 -5.24004371e+08  5.80872853e+08]
 [-3.03985688e+07 -9.40332448e+07  1.24431814e+08]
 [ 1.05680109e+08 -5.93401814e+08  4.87721705e+08]
 [-1.54530131e+07  9.56494979e+07 -8.01964848e+07]
 [ 7.44702422e+07 -2.53531816e+08  1.79061574e+08]
 [ 6.78813332e+07 -1.16662747e+09  1.09874614e+09]
 [ 6.08256960e+07 -3.96457126e+08  3.35631430e+08]
 [ 5.32281888e+06  2.06391705e+08 -2.11714524e+08]
 [-3.97367557e+07  2.11433168e+08 -1.71696413e+08]
 [-6.49122326e+06  3.24508426e+07 -2.59596193e+07]
 [-9.61893227e+07 -5.23555084e+08  6.19744406e+08]
 [ 1.99820931e+08  2.64247850e+08 -4.64068782e+08]
 [-1.08058219e+07 -2.95120918e+08  3.05926740e+08]
 [ 2.24743279e+07 -9.98569846e+08  9.76095518e+08]
 [ 5.14023276e+07  1.22320117e+09 -1.27460349e+09]
 [-1.92658777e+07 -2.41138303e+08  2.60404181e+08]
 [-1.12420941e+08 -1.17837000e+09  1.29079094e+09]
 [ 7.10348180e+07  4.01441525e+08 -4.72476343e+08]
 [ 5.71952286e+06  8.72953962e+07 -9.30149191e+07]
 [-8.33688802e+07 -4.39220554e+08  5.22589435e+08]
 [ 6.68891668e+07  1.08477868e+09 -1.15166785e+09]
 [-1.31670307e+06 -1.37147966e+08  1.38464669e+08]
 [-1.31213474e+07  7.88604178e+08 -7.75482830e+08]
 [ 4.00490498e+07 -3.67942093e+07 -3.25484046e+06]
 [ 8.14349207e+07  4.41251419e+08 -5.22686340e+08]
 [ 2.47594464e+07 -1.67110695e+08  1.42351248e+08]
 [-8.51873394e+07 -3.11022131e+08  3.96209470e+08]
 [-2.07246781e+07  2.84960281e+08 -2.64235603e+08]
 [ 9.90211273e+05 -4.22922488e+08  4.21932277e+08]
 [ 4.76676036e+07 -1.44064258e+08  9.63966548e+07]
 [ 1.26196727e+08 -4.60502571e+08  3.34305845e+08]
 [-4.32343698e+06  1.84052414e+08 -1.79728977e+08]
 [-5.41812112e+07 -8.39774535e+08  8.93955747e+08]
 [ 8.64348019e+07  7.34398680e+08 -8.20833481e+08]
 [-5.97024396e+07  6.92005396e+08 -6.32302956e+08]
 [-1.35375411e+08 -7.01036221e+08  8.36411631e+08]
 [ 2.18348245e+07 -8.42549165e+08  8.20714340e+08]
 [ 4.80539742e+07  2.22979500e+08 -2.71033474e+08]
 [ 2.33463959e+07  2.29451775e+08 -2.52798171e+08]
 [-5.06174130e+07  1.35106584e+08 -8.44891714e+07]
 [ 8.73578193e+07 -1.26740549e+09  1.18004767e+09]
 [-5.05482324e+06  3.02004454e+08 -2.96949631e+08]
 [ 2.44904479e+06 -4.55908646e+08  4.53459601e+08]
 [-8.41331612e+07 -9.19066371e+07  1.76039798e+08]
 [-1.90674807e+08  2.81132735e+08 -9.04579287e+07]
 [-4.25817799e+07  2.52033430e+07  1.73784369e+07]
 [ 7.27689269e+07  5.98432451e+08 -6.71201378e+08]
 [-6.41631299e+07 -2.52004637e+08  3.16167767e+08]
 [ 4.52015078e+06  4.53258329e+07 -4.98459837e+07]
 [-6.89214916e+07 -4.00040242e+08  4.68961734e+08]
 [ 2.32931519e+08 -2.16434598e+07 -2.11288059e+08]
 [ 2.06504956e+07  2.94716174e+08 -3.15366670e+08]
 [ 2.43254158e+07  7.59404722e+08 -7.83730138e+08]
 [-3.39478237e+07 -1.35558805e+08  1.69506629e+08]
 [ 3.32117029e+07 -3.88611495e+07  5.64944657e+06]
 [ 2.03568086e+07  7.24941615e+07 -9.28509701e+07]
 [-9.80384906e+06 -5.04302861e+08  5.14106711e+08]
 [ 2.23654499e+04  6.51290870e+08 -6.51313235e+08]
 [-3.53510559e+07 -9.19173700e+08  9.54524756e+08]
 [-1.30906360e+08 -7.06097597e+07  2.01516120e+08]
 [-1.77947752e+08  2.11603587e+08 -3.36558345e+07]
 [ 5.28235604e+06  4.73587558e+08 -4.78869914e+08]
 [ 5.33535503e+06 -1.60171108e+08  1.54835753e+08]
 [ 1.03046926e+08  1.35493393e+08 -2.38540319e+08]
 [-2.61386045e+07  4.64858108e+08 -4.38719504e+08]
 [-1.15015848e+08 -5.53921248e+07  1.70407973e+08]
 [ 8.71621102e+07 -2.26570446e+07 -6.45050656e+07]
 [ 1.03644003e+07  2.38281202e+08 -2.48645603e+08]
 [-3.81371838e+07 -2.60583874e+08  2.98721058e+08]
 [ 6.45455567e+07 -5.62294696e+08  4.97749139e+08]
 [ 6.87817889e+07  3.36586496e+08 -4.05368285e+08]
 [ 1.84163883e+07 -1.93834160e+08  1.75417771e+08]
 [-9.58912099e+07  8.23588741e+08 -7.27697531e+08]
 [ 5.60185692e+07  4.37808928e+08 -4.93827498e+08]
 [-5.20309139e+07  2.74550581e+08 -2.22519667e+08]
 [-4.42335829e+07 -4.42090561e+08  4.86324144e+08]
 [-1.60299850e+07 -3.39168924e+08  3.55198909e+08]
 [ 2.79883339e+07 -4.45838665e+08  4.17850331e+08]
 [-2.29027104e+07 -9.18366112e+08  9.41268823e+08]
 [ 1.69948430e+07 -2.40782833e+08  2.23787990e+08]
 [-6.08923438e+06 -4.25779611e+08  4.31868845e+08]
 [ 2.09523349e+07  6.45907658e+08 -6.66859993e+08]
 [ 3.66724977e+07 -2.50820186e+08  2.14147688e+08]
 [ 5.48695069e+07 -2.10898314e+08  1.56028808e+08]
 [ 2.09664777e+06 -2.42393236e+08  2.40296588e+08]
 [ 1.80573212e+06  5.09022283e+08 -5.10828015e+08]
 [ 5.35328908e+07 -1.08290329e+09  1.02937039e+09]
 [-1.31415394e+08  3.36961664e+08 -2.05546270e+08]
 [-1.04421079e+06 -4.57046083e+07  4.67488191e+07]
 [ 3.93412480e+07 -1.98393479e+08  1.59052231e+08]
 [-8.43254069e+07  6.27507860e+08 -5.43182453e+08]
 [-6.30949344e+07  1.10947334e+07  5.20002010e+07]
 [ 1.31079386e+07 -2.08471436e+07  7.73920507e+06]
 [ 2.17683503e+07 -2.55487940e+07  3.78044372e+06]
 [ 4.63585926e+07  2.68031481e+08 -3.14390074e+08]
 [ 1.30351189e+08  9.70438049e+08 -1.10078924e+09]
 [ 5.13134514e+07  1.18168977e+09 -1.23300322e+09]
 [-9.60366253e+07  1.18741614e+09 -1.09137952e+09]
 [ 7.16898721e+07 -2.43491319e+08  1.71801447e+08]
 [ 1.24299540e+08  9.73406149e+07 -2.21640155e+08]
 [-1.15082262e+08  1.13340041e+09 -1.01831815e+09]
 [ 1.08437921e+08 -4.13547280e+08  3.05109358e+08]
 [ 3.61085402e+07 -9.26523835e+08  8.90415295e+08]
 [-4.92578764e+06  2.46917577e+08 -2.41991789e+08]
 [-3.03817772e+07 -2.86943298e+08  3.17325076e+08]
 [ 3.38999590e+07  7.51208675e+07 -1.09020827e+08]
 [ 4.91371072e+07  1.52181033e+08 -2.01318140e+08]
 [-9.38876816e+07 -4.62462166e+08  5.56349848e+08]
 [-4.50548365e+07 -1.69740573e+08  2.14795410e+08]
 [ 2.22361780e+07  5.89458622e+07 -8.11820402e+07]
 [ 5.47669892e+07  8.91197160e+07 -1.43886705e+08]
 [ 6.97635190e+07  2.38656172e+08 -3.08419691e+08]
 [-2.24023910e+07 -7.99359160e+08  8.21761551e+08]
 [ 8.64943596e+07 -1.41378713e+09  1.32729277e+09]
 [ 4.99341215e+07  1.74894245e+08 -2.24828367e+08]
 [-8.87590944e+07  8.20263439e+08 -7.31504344e+08]
 [ 9.89053619e+06 -2.21323013e+08  2.11432477e+08]
 [ 1.03601221e+08 -4.29166959e+08  3.25565738e+08]
 [ 4.46549501e+07 -1.82450768e+08  1.37795818e+08]
 [-3.86262041e+07  2.25003857e+08 -1.86377653e+08]
 [-6.52982636e+07  1.05621346e+09 -9.90915201e+08]
 [-1.39944488e+08  3.62655012e+08 -2.22710524e+08]
 [-7.46251322e+07 -2.76033530e+08  3.50658662e+08]
 [ 1.56763607e+08  9.66100273e+07 -2.53373634e+08]
 [ 2.18640217e+06  3.30894142e+08 -3.33080544e+08]
 [ 6.80578728e+07  8.22612538e+07 -1.50319127e+08]
 [ 7.97135708e+07  7.67668991e+07 -1.56480470e+08]
 [-9.62179017e+06 -9.04050032e+08  9.13671822e+08]
 [ 4.67219770e+07  9.38057713e+08 -9.84779690e+08]
 [ 2.92353856e+07 -5.40206128e+08  5.10970742e+08]
 [ 2.67794515e+07  1.01830768e+09 -1.04508713e+09]
 [ 2.25801790e+07  1.85366819e+08 -2.07946998e+08]
 [-2.92129177e+07 -3.55901452e+08  3.85114370e+08]
 [-9.41278953e+07 -3.78061649e+08  4.72189544e+08]
 [-9.40982585e+07 -5.61293794e+08  6.55392052e+08]
 [-4.68008973e+07 -5.38667249e+08  5.85468146e+08]
 [-7.29153299e+05 -2.34948816e+07  2.42240349e+07]
 [ 1.81121209e+08 -9.00889307e+08  7.19768098e+08]
 [-2.74408791e+07 -3.71276006e+08  3.98716885e+08]
 [-3.16523405e+07 -3.39410333e+08  3.71062673e+08]
 [ 1.06666683e+07  3.13474178e+08 -3.24140846e+08]
 [-5.73414313e+06  2.05497411e+08 -1.99763268e+08]
 [ 1.83461858e+07 -4.78342124e+07  2.94880266e+07]
 [-1.35139096e+08  3.24569849e+07  1.02682111e+08]
 [-3.70478087e+07  7.79960824e+08 -7.42913015e+08]
 [-3.88536801e+07  2.59314355e+08 -2.20460675e+08]
 [-1.02247053e+08  5.51760848e+08 -4.49513795e+08]
 [ 2.40455145e+07  1.85116133e+08 -2.09161647e+08]
 [ 2.68347217e+07 -7.14803389e+08  6.87968667e+08]
 [-6.78689949e+06 -2.82589431e+08  2.89376331e+08]
 [-3.54071751e+07 -5.21756902e+07  8.75828653e+07]
 [ 7.88565549e+07  2.96731687e+08 -3.75588242e+08]
 [-5.75815100e+07  5.76571067e+08 -5.18989557e+08]
 [-3.72627126e+07  1.38384137e+08 -1.01121424e+08]
 [-1.92412172e+07  1.74325796e+08 -1.55084579e+08]
 [ 3.75819538e+07  3.57152462e+08 -3.94734416e+08]
 [ 3.86110245e+07 -6.11355443e+08  5.72744419e+08]
 [ 1.96594349e+07  5.94610139e+07 -7.91204488e+07]
 [-1.52960244e+08  9.40081802e+08 -7.87121557e+08]
 [-1.13904165e+08  3.70694217e+08 -2.56790052e+08]
 [-7.06150867e+06  6.41402530e+08 -6.34341021e+08]
 [ 1.05598366e+07  3.86339014e+08 -3.96898851e+08]
 [ 1.87134026e+07  2.64787289e+08 -2.83500692e+08]
 [-7.54702773e+07  4.46802503e+08 -3.71332225e+08]
 [ 3.66212505e+07 -7.24625502e+08  6.88004251e+08]
 [-1.37316451e+07 -1.05319617e+08  1.19051263e+08]
 [ 7.11905215e+06  1.11478616e+08 -1.18597668e+08]
 [-3.25131313e+07  5.24157217e+08 -4.91644086e+08]
 [-2.08114910e+07  1.84942050e+08 -1.64130559e+08]
 [-3.25893329e+07 -3.74021215e+08  4.06610548e+08]
 [-4.07753242e+07 -6.16407862e+08  6.57183186e+08]
 [ 2.32325753e+07  9.69015944e+07 -1.20134170e+08]
 [-1.81762745e+06  2.35841299e+08 -2.34023672e+08]
 [-1.48998950e+07 -3.93316234e+08  4.08216129e+08]
 [-2.70486695e+07  4.47686549e+08 -4.20637880e+08]
 [ 3.07070906e+07  7.29424607e+07 -1.03649551e+08]
 [ 8.66683697e+07  5.26241928e+08 -6.12910297e+08]
 [ 6.55251987e+07 -4.31282705e+08  3.65757506e+08]
 [ 1.08631617e+07 -2.20841645e+08  2.09978483e+08]
 [-2.94027077e+07  1.45128121e+08 -1.15725414e+08]
 [-4.81390017e+07 -9.94805909e+08  1.04294491e+09]
 [-8.87372230e+07  1.35368021e+09 -1.26494299e+09]
 [-4.47130414e+06  5.71031586e+08 -5.66560281e+08]
 [ 3.59642538e+07  2.43881460e+07 -6.03523998e+07]
 [-8.92546185e+07 -3.83734738e+08  4.72989356e+08]
 [ 1.12750648e+07  1.09222248e+08 -1.20497313e+08]
 [-3.79091335e+07  1.57745453e+08 -1.19836320e+08]
 [-1.81900207e+07 -6.57365023e+08  6.75555043e+08]
 [-2.93335630e+07  1.04210876e+09 -1.01277520e+09]
 [ 2.80851822e+07 -4.25230300e+08  3.97145118e+08]
 [-5.75750350e+07  1.44081543e+08 -8.65065075e+07]
 [-5.49359902e+07 -1.54304713e+08  2.09240703e+08]
 [-5.96927438e+07  3.38924954e+08 -2.79232210e+08]
 [-1.18683073e+08  2.92960847e+08 -1.74277775e+08]
 [ 6.39279957e+07 -1.64541447e+08  1.00613451e+08]
 [ 1.17130280e+08 -3.07844723e+08  1.90714444e+08]
 [ 4.51109435e+07 -9.01928909e+06 -3.60916544e+07]
 [-1.14574095e+08  5.81638954e+08 -4.67064860e+08]
 [-7.39149441e+07 -1.86224301e+08  2.60139245e+08]
 [-1.75699154e+07  5.11047585e+08 -4.93477670e+08]
 [ 9.67670799e+06  1.09121337e+08 -1.18798045e+08]
 [-7.59135848e+07 -5.42312991e+08  6.18226576e+08]
 [-1.19795741e+08 -1.96346689e+08  3.16142430e+08]
 [ 9.64587432e+07  4.89638362e+08 -5.86097105e+08]
 [-7.60003251e+07  8.82777920e+07 -1.22774669e+07]
 [ 4.06078820e+07 -2.30370573e+08  1.89762691e+08]
 [-1.03298198e+07 -1.31486457e+09  1.32519439e+09]
 [-6.17293401e+07  1.75344065e+08 -1.13614724e+08]
 [ 7.54752049e+07 -9.34296586e+08  8.58821381e+08]
 [ 5.02129473e+07 -1.44304280e+09  1.39282985e+09]
 [-2.68928099e+07  4.58023116e+08 -4.31130306e+08]
 [-2.57016976e+07  6.52378348e+08 -6.26676651e+08]
 [ 2.84077552e+06  4.04987169e+08 -4.07827944e+08]
 [ 1.42675455e+07 -6.05390370e+08  5.91122825e+08]
 [ 5.69914557e+07  2.19091120e+08 -2.76082576e+08]
 [ 5.78438625e+07  4.96681073e+07 -1.07511970e+08]
 [ 6.28800928e+06 -4.03688673e+08  3.97400663e+08]
 [ 4.25304444e+07 -6.81547446e+07  2.56243001e+07]
 [ 2.68452341e+07 -4.53798346e+08  4.26953112e+08]
 [ 1.33952705e+07 -1.44207819e+08  1.30812548e+08]]
