[[ 1.02016408e+00 -2.01893763e-02]
 [ 6.65325421e-01  3.34676339e-01]
 [-5.60339109e-01  1.56031045e+00]
 [ 7.81314740e-01  2.18645589e-01]
 [-6.77768407e-02  1.06790645e+00]
 [ 5.88401318e-01  4.11581446e-01]
 [-2.36861272e-01  1.23695761e+00]
 [ 4.24005684e-01  5.76007266e-01]
 [-3.37237231e-01  1.33714804e+00]
 [-3.70282813e-01  1.37026870e+00]
 [-4.04577534e-02  1.04048122e+00]
 [ 4.24012674e-01  5.75946346e-01]
 [-5.86316111e-02  1.05856474e+00]
 [ 5.28399079e-01  4.71590891e-01]
 [ 1.04909803e-01  8.95110792e-01]
 [ 5.84583036e-01  4.15443183e-01]
 [ 8.76943434e-01  1.23027683e-01]
 [-5.33271895e-02  1.05339599e+00]
 [ 7.78995685e-01  2.21019802e-01]
 [ 5.34923282e-01  4.65031969e-01]
 [-6.76026565e-02  1.06765814e+00]
 [ 3.81172626e-01  6.18813215e-01]
 [ 2.52104876e-01  7.47912278e-01]
 [ 5.19471248e-01  4.80515889e-01]
 [-9.14545482e-02  1.09142571e+00]
 [ 7.89666836e-01  2.10306686e-01]
 [ 7.02012661e-01  2.97961542e-01]
 [ 4.06347703e-01  5.93575987e-01]
 [ 7.05454442e-01  2.94537607e-01]
 [ 4.84172345e-01  5.15706816e-01]
 [ 4.71974129e-01  5.28021120e-01]
 [ 9.40778834e-01  5.92068607e-02]
 [ 6.30217703e-01  3.69788528e-01]
 [ 7.95845385e-01  2.04180997e-01]
 [ 2.01646207e-01  7.98341572e-01]
 [ 3.62375715e-01  6.37606944e-01]
 [ 5.27918430e-01  4.72030500e-01]
 [ 1.04838809e+00 -4.83902978e-02]
 [ 4.70736939e-01  5.29311388e-01]
 [ 7.14115012e-01  2.85895268e-01]
 [ 6.35097819e-01  3.64903864e-01]
 [ 7.08697614e-01  2.91237292e-01]
 [ 6.22390886e-01  3.77565478e-01]
 [ 5.21450843e-02  9.47842762e-01]
 [ 7.72283138e-02  9.22807497e-01]
 [ 6.64029372e-01  3.35996307e-01]
 [ 3.12936149e-01  6.87150093e-01]
 [ 6.63934999e-01  3.36055967e-01]
 [ 6.30535156e-01  3.69469910e-01]
 [ 6.57867094e-01  3.42131726e-01]
 [ 6.22842336e-01  3.77200689e-01]
 [ 9.29234476e-01  7.07577528e-02]
 [ 4.06554650e-01  5.93503871e-01]
 [ 6.26304294e-01  3.73728568e-01]
 [ 6.04357404e-01  3.95628566e-01]
 [ 4.35373778e-01  5.64669273e-01]
 [ 2.57861442e-01  7.42174072e-01]
 [ 5.01810423e-01  4.98245516e-01]
 [ 8.76665050e-01  1.23339213e-01]
 [ 5.28505849e-01  4.71508407e-01]
 [ 8.11396588e-01  1.88634836e-01]
 [ 1.96037383e-01  8.03972601e-01]
 [ 7.08973631e-01  2.91071472e-01]
 [ 1.65365724e-01  8.34661800e-01]
 [ 4.89371498e-01  5.10627110e-01]
 [ 6.41486934e-01  3.58468774e-01]
 [ 3.71826076e-01  6.28187548e-01]
 [ 4.41054861e-01  5.58968133e-01]
 [ 7.92677445e-01  2.07332898e-01]
 [ 3.70170764e-01  6.29792657e-01]
 [ 2.69611418e-01  7.30382931e-01]
 [ 5.66442068e-01  4.33572089e-01]
 [ 6.10130986e-01  3.89856748e-01]
 [ 1.69396444e-01  8.30715025e-01]
 [ 7.75226358e-01  2.24802650e-01]
 [ 5.37370034e-01  4.62620681e-01]
 [ 7.99581886e-01  2.00371339e-01]
 [ 5.86786881e-01  4.13249343e-01]
 [ 8.84611429e-01  1.15379065e-01]
 [ 6.24658452e-01  3.75339528e-01]
 [ 8.14828018e-01  1.85058512e-01]
 [ 9.77517257e-01  2.25309391e-02]
 [ 6.29175988e-01  3.70873465e-01]
 [ 4.90612719e-01  5.09436544e-01]
 [ 4.42630646e-02  9.55712693e-01]
 [ 3.68810070e-01  6.31190908e-01]
 [ 6.20157536e-01  3.79848282e-01]
 [ 7.08370265e-01  2.91570232e-01]
 [ 4.65713008e-01  5.34232893e-01]
 [ 5.53029169e-01  4.46949810e-01]
 [ 1.03290030e+00 -3.29381824e-02]
 [ 7.27381403e-01  2.72716464e-01]
 [ 6.97143115e-01  3.02827861e-01]
 [ 4.56837127e-01  5.43186831e-01]
 [ 2.26764768e-01  7.73235042e-01]
 [ 7.57596708e-01  2.42378331e-01]
 [ 4.47550981e-01  5.52452793e-01]
 [ 4.47160640e-01  5.52842887e-01]
 [-1.49298920e-02  1.01481696e+00]
 [ 4.37456415e-01  5.62510252e-01]
 [-2.38119761e-01  1.23817747e+00]
 [ 4.09492977e-01  5.90496577e-01]
 [ 1.28959342e-01  8.71110362e-01]
 [ 1.09284807e+00 -9.28254975e-02]
 [ 7.09358178e-01  2.90693132e-01]
 [ 5.86551837e-01  4.13378955e-01]
 [ 6.56128774e-01  3.43864300e-01]
 [ 8.46084675e-01  1.53883088e-01]
 [-6.14386108e-02  1.06139144e+00]
 [ 3.34754240e-01  6.65279205e-01]
 [ 4.56151725e-02  9.54357481e-01]
 [ 5.95211712e-01  4.04769514e-01]
 [ 4.44662297e-01  5.55389194e-01]
 [ 9.04318897e-02  9.09584826e-01]
 [ 7.55786952e-01  2.44154073e-01]
 [ 1.13481460e+00 -1.34839105e-01]
 [ 8.32945164e-01  1.67052920e-01]
 [ 4.86751085e-01  5.13251332e-01]
 [ 8.15979031e-01  1.84051836e-01]
 [-2.67470253e-01  1.26741619e+00]
 [ 7.29892946e-01  2.70125453e-01]
 [ 3.56418417e-01  6.43742852e-01]
 [ 6.02187122e-01  3.97818595e-01]
 [ 8.05290016e-01  1.94706199e-01]
 [ 7.53106339e-01  2.46910383e-01]
 [ 3.64492575e-01  6.35505815e-01]
 [ 4.61408976e-01  5.38600624e-01]
 [ 1.67570838e-01  8.32341052e-01]
 [ 5.23713655e-01  4.76265719e-01]
 [ 7.24464704e-01  2.75556722e-01]
 [-2.10218980e-01  1.21015961e+00]
 [ 5.22353110e-01  4.77639009e-01]
 [ 8.17987090e-01  1.82000764e-01]
 [ 3.39806270e-01  6.60335739e-01]
 [ 5.26058566e-01  4.73879616e-01]
 [ 3.97859346e-01  6.02160649e-01]
 [ 7.46720987e-01  2.53254135e-01]
 [ 7.25816036e-01  2.74184343e-01]
 [ 6.10287926e-01  3.89713659e-01]
 [ 1.90118193e-01  8.09847970e-01]
 [ 5.66098849e-01  4.33880131e-01]
 [ 4.02221653e-01  5.97851697e-01]
 [ 9.34155505e-02  9.06550277e-01]
 [ 6.60124122e-01  3.39891315e-01]
 [ 4.93681039e-01  5.06338656e-01]
 [ 1.51299557e-01  8.48661825e-01]
 [ 3.19224565e-01  6.80727721e-01]
 [-4.01014288e-01  1.40106459e+00]
 [ 3.98506308e-01  6.01459036e-01]
 [ 1.89591967e-01  8.10419162e-01]
 [ 4.25427256e-01  5.74581531e-01]
 [ 6.95253630e-01  3.04702956e-01]
 [ 1.96748638e-01  8.03252786e-01]
 [-2.03291675e-01  1.20332311e+00]
 [ 7.60422068e-01  2.39454693e-01]
 [-1.10973649e-01  1.11102233e+00]
 [ 5.96996242e-01  4.03044470e-01]
 [ 4.12580663e-01  5.87432380e-01]
 [ 8.88610387e-01  1.11423229e-01]
 [ 3.54928344e-01  6.45058398e-01]
 [ 3.55480670e-01  6.44500892e-01]
 [ 6.99275788e-01  3.00776236e-01]
 [ 7.58323935e-01  2.41622190e-01]
 [ 6.15760162e-01  3.84257477e-01]
 [ 7.66609021e-01  2.33404103e-01]
 [ 2.66777645e-01  7.33267297e-01]
 [ 6.60566968e-01  3.39389043e-01]
 [ 4.31993718e-01  5.67995904e-01]
 [ 3.62866279e-01  6.37125365e-01]
 [ 5.79656168e-01  4.20381156e-01]
 [ 7.98827344e-02  9.20228053e-01]
 [ 1.03969938e+00 -3.97097149e-02]
 [ 8.37751012e-01  1.62224089e-01]
 [ 5.09255073e-01  4.90708187e-01]
 [-2.22700011e-01  1.22270540e+00]
 [ 5.23414995e-01  4.76573080e-01]
 [ 6.30640342e-01  3.69362306e-01]
 [ 1.34014548e-01  8.65924247e-01]
 [ 4.44791756e-01  5.55244900e-01]
 [-2.89040319e-01  1.28904540e+00]
 [ 5.44612790e-01  4.55360861e-01]
 [ 5.55452094e-01  4.44507129e-01]
 [ 5.12672878e-01  4.87301285e-01]
 [ 8.13261321e-01  1.86765488e-01]
 [ 6.90665550e-01  3.09292333e-01]
 [ 8.21341772e-01  1.78614370e-01]
 [ 8.02988214e-01  1.97023024e-01]
 [-1.00678943e-01  1.10069843e+00]
 [-1.82428723e-01  1.18252380e+00]
 [ 6.22260829e-01  3.77774267e-01]
 [ 3.76620017e-01  6.23392902e-01]
 [ 3.32516033e-01  6.67403404e-01]
 [ 5.82784672e-01  4.17189895e-01]
 [ 6.06444947e-01  3.93554665e-01]
 [ 3.72663280e-01  6.27335853e-01]
 [ 9.61303328e-01  3.87823989e-02]
 [ 2.35422062e-01  7.64580745e-01]
 [ 5.41790949e-01  4.58299910e-01]
 [ 8.44092723e-01  1.55932508e-01]
 [ 1.84704355e-01  8.15375278e-01]
 [ 7.28737374e-01  2.71278036e-01]
 [ 6.06520105e-01  3.93466820e-01]
 [ 6.76996356e-01  3.22942909e-01]
 [ 6.70161370e-01  3.29858801e-01]
 [ 6.47476680e-01  3.52484035e-01]
 [-7.67398238e-02  1.07675929e+00]
 [ 1.53355590e-01  8.46629465e-01]
 [ 7.97369435e-01  2.02646858e-01]
 [ 4.94979191e-01  5.05035589e-01]
 [ 6.60860961e-01  3.39176754e-01]
 [-3.05362550e-02  1.03054329e+00]
 [ 5.81429164e-01  4.18524983e-01]
 [-1.18550264e-01  1.11859367e+00]
 [ 4.73904607e-01  5.26101013e-01]
 [ 7.53109285e-01  2.46910594e-01]
 [ 5.69463071e-01  4.30449262e-01]
 [ 9.56012947e-01  4.40545730e-02]
 [ 6.05479337e-01  3.94489866e-01]
 [ 6.91078014e-01  3.08913198e-01]
 [ 5.16313754e-01  4.83697389e-01]
 [ 7.87460915e-01  2.12570747e-01]
 [ 7.82831217e-01  2.17194378e-01]
 [ 7.60007265e-01  2.39981560e-01]
 [ 4.58637315e-01  5.41345842e-01]
 [ 6.49463052e-01  3.50548235e-01]
 [ 1.06583717e+00 -6.57873993e-02]
 [ 3.95393449e-01  6.04596976e-01]
 [ 4.91302033e-01  5.08689061e-01]
 [ 5.37542706e-01  4.62426646e-01]
 [ 1.26794013e-01  8.73100289e-01]
 [ 4.07334964e-01  5.92680798e-01]
 [ 1.66718528e-01  8.33435691e-01]
 [ 6.85323792e-01  3.14654607e-01]
 [ 7.42713818e-01  2.57321696e-01]
 [ 8.91172868e-01  1.08859841e-01]
 [ 4.90373996e-02  9.50917905e-01]
 [ 2.91575160e-01  7.08399269e-01]
 [ 5.03127433e-01  4.96850546e-01]
 [ 6.43725846e-01  3.56284671e-01]
 [ 7.80397432e-02  9.21937415e-01]
 [ 1.64341947e-01  8.35677826e-01]
 [-1.36193102e-01  1.13617157e+00]
 [ 7.48408655e-01  2.51551311e-01]
 [ 5.64786233e-01  4.35272681e-01]
 [ 6.47836120e-01  3.52151430e-01]
 [ 8.35186573e-01  1.64814816e-01]
 [ 2.52611625e-01  7.47372794e-01]
 [-3.98652331e-02  1.03994503e+00]
 [ 7.31403492e-01  2.68583129e-01]
 [ 7.03750665e-01  2.96295205e-01]
 [ 6.66874719e-01  3.33192221e-01]
 [ 7.74734624e-01  2.25288238e-01]
 [ 9.61177174e-01  3.88676019e-02]
 [-1.89938452e-03  1.00186362e+00]
 [ 7.33772764e-01  2.66234524e-01]
 [ 6.55196095e-01  3.44703322e-01]
 [ 2.53610697e-01  7.46384218e-01]
 [ 1.56356891e-01  8.43589146e-01]
 [ 7.05399437e-01  2.94554842e-01]
 [ 9.05344070e-01  9.46360353e-02]
 [ 6.61005238e-01  3.38977329e-01]
 [ 6.87199884e-01  3.12808293e-01]
 [ 1.99932285e-01  8.00084365e-01]
 [ 3.44188131e-01  6.55774352e-01]
 [ 1.78761991e-01  8.21309868e-01]
 [ 1.43458025e-01  8.56578349e-01]
 [ 1.07516187e+00 -7.51331553e-02]
 [ 8.59350270e-01  1.40657870e-01]
 [ 8.93530348e-01  1.06482316e-01]
 [ 1.06913207e-01  8.93070818e-01]
 [ 1.28404634e-01  8.71586561e-01]
 [ 3.41764476e-01  6.58237979e-01]
 [ 5.74898261e-01  4.25097654e-01]
 [ 8.24579509e-03  9.91772141e-01]
 [ 6.19172953e-01  3.80851724e-01]
 [ 8.79522269e-01  1.20529640e-01]
 [ 5.15971985e-01  4.84027892e-01]
 [ 2.37980527e-01  7.62005441e-01]
 [ 3.67740055e-02  9.63179779e-01]
 [ 5.60431786e-01  4.39548526e-01]
 [ 3.59002559e-02  9.64052709e-01]
 [ 7.22535557e-01  2.77479472e-01]
 [ 5.39962488e-01  4.60010806e-01]
 [ 2.78856363e-01  7.21143824e-01]
 [ 4.70410481e-01  5.29594792e-01]
 [ 7.76285169e-01  2.23657558e-01]
 [ 7.55995998e-01  2.43962936e-01]
 [ 5.69647927e-01  4.30384071e-01]
 [ 6.96583391e-01  3.03432099e-01]
 [-1.27730485e-02  1.01270376e+00]
 [ 3.42412291e-01  6.57609297e-01]
 [ 5.99513063e-01  4.00393687e-01]
 [ 4.77502706e-01  5.22456583e-01]
 [ 7.58968113e-01  2.41037927e-01]
 [ 3.81764380e-01  6.18249333e-01]
 [ 9.02435860e-01  9.76188117e-02]
 [ 9.11531570e-01  8.85160611e-02]
 [ 6.04057940e-01  3.95967940e-01]
 [ 8.33951725e-01  1.66007721e-01]
 [ 8.10816427e-01  1.89192224e-01]
 [ 3.82602361e-01  6.17364766e-01]
 [ 6.21941800e-01  3.78089378e-01]
 [ 1.35084263e-01  8.64848591e-01]
 [ 8.02318042e-01  1.97678025e-01]
 [ 6.88261312e-01  3.11751858e-01]
 [ 8.98851561e-01  1.01155459e-01]
 [ 8.44220286e-01  1.55817171e-01]
 [ 6.58442119e-01  3.41546638e-01]
 [ 3.71297440e-01  6.28726146e-01]
 [ 9.92673822e-01  7.35275354e-03]
 [ 9.25124535e-02  9.07370208e-01]
 [ 5.53769699e-01  4.46247658e-01]
 [ 2.62203302e-01  7.37857756e-01]
 [ 8.03485607e-01  1.96450919e-01]
 [ 6.07037592e-01  3.92885371e-01]
 [-2.39498058e-01  1.23950832e+00]
 [ 6.81101486e-01  3.18880438e-01]
 [ 3.04158080e-01  6.95877594e-01]
 [ 7.86472229e-01  2.13567841e-01]
 [ 8.87432645e-01  1.12617078e-01]
 [ 4.64901745e-01  5.35110189e-01]
 [ 4.91487207e-01  5.08477196e-01]
 [ 8.84634944e-01  1.15362722e-01]
 [ 5.20333021e-01  4.79664758e-01]
 [ 3.94112901e-01  6.05809702e-01]
 [ 9.23820047e-02  9.07520495e-01]
 [ 6.92208333e-02  9.30786703e-01]
 [ 8.61785075e-01  1.38185961e-01]
 [ 6.11238398e-01  3.88727636e-01]
 [ 9.87590567e-01  1.24652225e-02]
 [ 8.37121996e-01  1.62893736e-01]
 [ 4.49033093e-01  5.50958973e-01]
 [ 4.96689539e-01  5.03309939e-01]
 [ 4.86120743e-01  5.13905382e-01]
 [ 4.88277763e-01  5.11678743e-01]
 [ 6.21263518e-01  3.78734015e-01]
 [ 1.50872038e-01  8.49155702e-01]
 [ 3.05086419e-01  6.94855680e-01]
 [-5.46159868e-01  1.54612680e+00]
 [ 9.65903521e-01  3.40720772e-02]
 [ 5.17289268e-01  4.82705285e-01]
 [ 1.00697741e+00 -6.97536081e-03]
 [ 9.39710786e-01  6.02387880e-02]
 [ 2.42681195e-01  7.57324197e-01]
 [ 8.44382495e-01  1.55635196e-01]
 [ 6.33369161e-01  3.66661502e-01]
 [ 7.09650093e-01  2.90407374e-01]
 [ 5.27479721e-01  4.72554971e-01]
 [ 8.66550253e-01  1.33487764e-01]
 [ 6.90365016e-02  9.30919114e-01]
 [ 5.59254268e-01  4.40735890e-01]
 [ 4.82406145e-01  5.17612903e-01]
 [ 4.78571596e-01  5.21450283e-01]
 [ 2.06242080e-01  7.93801688e-01]
 [ 3.87089978e-01  6.12948332e-01]
 [-3.43222148e-02  1.03432362e+00]
 [ 1.30913587e-01  8.69012146e-01]
 [ 8.58367958e-01  1.41514156e-01]
 [ 8.26534484e-01  1.73499472e-01]
 [ 1.00831678e+00 -8.32420252e-03]
 [ 8.06831003e-01  1.93166056e-01]
 [ 3.89727256e-01  6.10237696e-01]
 [ 1.22666962e-01  8.77402862e-01]
 [ 2.09186427e-01  7.90786617e-01]
 [ 9.51362655e-01  4.86719602e-02]
 [ 5.42807366e-01  4.57170664e-01]
 [-2.18373160e-01  1.21844793e+00]
 [ 7.96376198e-03  9.92017040e-01]
 [ 9.25499020e-01  7.44070788e-02]
 [ 3.33926986e-01  6.66068272e-01]
 [ 9.86082905e-01  1.39067208e-02]
 [ 5.28217936e-01  4.71790060e-01]
 [-1.34517403e-01  1.13456033e+00]
 [ 9.51929623e-01  4.81319896e-02]
 [ 1.77999142e-01  8.21992649e-01]
 [-2.21494160e-01  1.22146001e+00]
 [ 7.43513185e-01  2.56464644e-01]
 [ 4.59556418e-02  9.53984220e-01]
 [ 2.06906803e-01  7.93099795e-01]
 [-7.67075706e-02  1.07681586e+00]
 [ 1.01648845e+00 -1.64661852e-02]
 [ 4.57170177e-01  5.42848044e-01]
 [ 9.47543877e-02  9.05305468e-01]
 [-4.27075550e-03  1.00433948e+00]
 [ 7.85304576e-01  2.14611053e-01]
 [ 1.70736062e-01  8.29182388e-01]
 [ 3.03445392e-01  6.96551885e-01]
 [ 7.89749339e-01  2.10216395e-01]
 [ 9.13160057e-01  8.68352185e-02]
 [ 8.85469364e-01  1.14523952e-01]
 [ 6.42597909e-01  3.57391810e-01]
 [ 7.17837550e-01  2.82177691e-01]
 [ 8.88532224e-01  1.11397941e-01]
 [ 8.47351737e-01  1.52643375e-01]
 [-4.69810053e-01  1.46982137e+00]
 [ 4.93590933e-01  5.06420356e-01]
 [ 8.29861103e-01  1.70150688e-01]
 [ 6.44347243e-01  3.55630527e-01]
 [ 7.08403470e-01  2.91615617e-01]
 [ 8.67432011e-01  1.32605420e-01]
 [ 5.56710423e-01  4.43322507e-01]
 [ 5.41711805e-01  4.58358166e-01]
 [ 8.19651810e-01  1.80399213e-01]
 [ 8.23613735e-01  1.76430951e-01]
 [ 6.78996010e-01  3.21070227e-01]
 [ 5.58743749e-01  4.41268236e-01]
 [ 7.77632462e-01  2.22367803e-01]
 [ 5.51859055e-01  4.48115712e-01]
 [-6.67133557e-02  1.06675009e+00]
 [-1.09311672e-01  1.10933189e+00]
 [ 3.22457636e-01  6.77564782e-01]
 [ 5.85820832e-01  4.14165436e-01]
 [ 1.07623586e-01  8.92392525e-01]
 [ 3.98282327e-01  6.01717903e-01]
 [-6.60780667e-02  1.06616396e+00]
 [ 7.01341216e-02  9.29776602e-01]
 [ 7.14306221e-01  2.85678884e-01]
 [ 5.61506746e-01  4.38435506e-01]
 [ 7.28106501e-01  2.71931695e-01]
 [ 8.22857133e-01  1.77149490e-01]
 [ 5.10142005e-01  4.89846712e-01]
 [ 4.28914670e-01  5.71070813e-01]
 [ 7.45556055e-01  2.54435949e-01]
 [ 3.80586271e-01  6.19408321e-01]
 [ 6.72569484e-02  9.32711927e-01]
 [ 3.39794237e-01  6.60203705e-01]
 [ 1.07286905e+00 -7.29631830e-02]
 [ 1.30473731e-01  8.69475334e-01]
 [ 6.14067328e-01  3.85966636e-01]
 [ 8.92647832e-01  1.07345321e-01]
 [ 4.32642764e-01  5.67293854e-01]
 [ 7.62796178e-01  2.37214157e-01]
 [ 3.24627467e-01  6.75365547e-01]
 [-8.14971654e-03  1.00816892e+00]
 [ 8.27127751e-01  1.72892050e-01]
 [ 6.10075722e-01  3.89948202e-01]
 [-8.72891423e-02  1.08721300e+00]
 [ 1.21752104e-03  9.98806844e-01]
 [ 1.58572476e-01  8.41406822e-01]
 [ 8.79908739e-01  1.20099930e-01]
 [ 6.72329858e-01  3.27706373e-01]
 [ 3.30543307e-01  6.69465408e-01]
 [-6.35437996e-03  1.00636338e+00]
 [ 2.72725732e-01  7.27282826e-01]
 [ 2.98942834e-02  9.70041912e-01]
 [-7.15681148e-02  1.07151054e+00]
 [ 5.85688532e-01  4.14293549e-01]
 [ 4.39966514e-01  5.60027383e-01]
 [ 3.24423703e-01  6.75586170e-01]
 [ 6.51740512e-01  3.48240160e-01]
 [ 9.04310951e-01  9.57181753e-02]
 [ 7.65700290e-02  9.23384073e-01]
 [-3.53786834e-02  1.03531067e+00]
 [-8.01886453e-02  1.08023381e+00]
 [ 3.76024996e-01  6.23902515e-01]
 [ 6.39475827e-01  3.60578034e-01]
 [ 4.55128253e-01  5.44885339e-01]
 [ 1.19136419e+00 -1.91377233e-01]
 [ 1.08124480e-01  8.91912171e-01]
 [ 6.15286506e-01  3.84707650e-01]
 [ 2.79997756e-01  7.20025965e-01]
 [ 5.03184164e-01  4.96832789e-01]
 [ 8.63833699e-01  1.36131408e-01]
 [ 4.35812999e-01  5.64170079e-01]
 [-2.65819378e-01  1.26581376e+00]
 [ 5.82422798e-01  4.17573087e-01]
 [ 5.19236200e-01  4.80744615e-01]
 [ 6.79495429e-01  3.20484728e-01]
 [ 7.07562846e-01  2.92428359e-01]
 [ 4.05901517e-01  5.94077998e-01]
 [ 7.94544924e-02  9.20604198e-01]
 [ 8.03795665e-01  1.96218892e-01]
 [ 8.56489554e-01  1.43598016e-01]
 [ 8.11213740e-01  1.88794555e-01]
 [ 9.04132018e-01  9.58729842e-02]
 [ 6.89153307e-01  3.10863882e-01]
 [ 8.05682484e-01  1.94314875e-01]
 [ 8.19790691e-01  1.80177638e-01]
 [ 8.55739893e-01  1.44295459e-01]
 [ 3.90287306e-01  6.09711969e-01]
 [ 2.06080340e-01  7.93915661e-01]
 [-2.84950110e-01  1.28495487e+00]
 [ 5.45708201e-01  4.54261087e-01]
 [ 3.82098844e-02  9.61815479e-01]
 [-2.14897258e-01  1.21485368e+00]
 [ 8.36041514e-01  1.63991284e-01]
 [-9.42623183e-02  1.09424397e+00]
 [ 6.11659055e-01  3.88349104e-01]
 [-2.51669344e-02  1.02517772e+00]
 [ 9.29816367e-01  7.02062878e-02]
 [-1.99727110e-01  1.19977492e+00]
 [ 8.92490375e-01  1.07544930e-01]
 [ 5.13027008e-01  4.86939645e-01]
 [ 7.36860634e-01  2.63110278e-01]
 [ 7.93901816e-01  2.06111091e-01]
 [ 8.00595284e-01  1.99421765e-01]
 [ 1.02282772e+00 -2.28008998e-02]
 [ 7.16751823e-01  2.83283244e-01]
 [ 9.93509741e-01  6.48277382e-03]
 [ 8.16984254e-01  1.83011915e-01]
 [-2.51897752e-01  1.25188129e+00]
 [ 1.17487522e+00 -1.74975281e-01]
 [ 8.86871493e-01  1.13169309e-01]
 [ 1.24590723e+00 -2.45871426e-01]
 [ 8.12317791e-01  1.87697971e-01]
 [ 5.25737346e-01  4.74203609e-01]
 [ 7.83989646e-01  2.15937374e-01]
 [ 2.94328644e-01  7.05667905e-01]
 [ 6.62930816e-01  3.37030954e-01]
 [ 6.35988357e-01  3.64047907e-01]
 [ 6.66526247e-01  3.33478087e-01]
 [ 8.58290516e-01  1.41726258e-01]
 [ 8.66171268e-01  1.33794007e-01]
