[[ 1.00061090e+00 -6.14453309e-04]
 [ 6.17522466e-01  3.82476871e-01]
 [ 1.03475402e+00 -3.47600180e-02]
 [ 3.04068556e-01  6.95928361e-01]
 [ 1.06210488e+00 -6.21026884e-02]
 [ 4.88431940e-01  5.11564768e-01]
 [ 8.45346269e-01  1.54648755e-01]
 [-3.09344036e-03  1.00309339e+00]
 [-1.12089678e-01  1.11208368e+00]
 [ 4.31782670e-01  5.68210511e-01]
 [ 3.52169175e-01  6.47831709e-01]
 [-1.02992980e-01  1.10299199e+00]
 [ 8.22042709e-01  1.77959342e-01]
 [-2.69221104e-02  1.02692312e+00]
 [ 6.82325928e-02  9.31766670e-01]
 [ 6.33764735e-01  3.66234414e-01]
 [ 6.96427558e-01  3.03573207e-01]
 [-9.45386510e-02  1.09453703e+00]
 [ 2.46474288e-01  7.53525198e-01]
 [ 9.58550852e-01  4.14490584e-02]
 [ 5.02875221e-02  9.49714084e-01]
 [ 4.97106142e-01  5.02893678e-01]
 [ 8.72323889e-01  1.27680865e-01]
 [ 8.86883215e-01  1.13113409e-01]
 [ 5.74169573e-01  4.25828210e-01]
 [ 3.98753783e-01  6.01250705e-01]
 [ 8.07191559e-01  1.92809635e-01]
 [ 5.19535936e-01  4.80458059e-01]
 [-7.73013330e-02  1.07730080e+00]
 [ 3.29176392e-01  6.70813595e-01]
 [ 6.38130870e-01  3.61867258e-01]
 [ 6.66927914e-01  3.33073771e-01]
 [ 7.26480013e-01  2.73529110e-01]
 [-5.11584925e-02  1.05115160e+00]
 [ 8.40557564e-01  1.59451099e-01]
 [ 4.94949279e-02  9.50504262e-01]
 [ 9.49928495e-02  9.05005158e-01]
 [-4.70379977e-02  1.04704856e+00]
 [-5.88941917e-01  1.58894902e+00]
 [ 1.28052488e-01  8.71945421e-01]
 [ 1.08076659e+00 -8.07623279e-02]
 [-1.80185429e-01  1.18018660e+00]
 [ 5.88258004e-01  4.11741618e-01]
 [ 4.83257559e-01  5.16746032e-01]
 [ 7.96861642e-01  2.03143358e-01]
 [ 6.25748550e-01  3.74261939e-01]
 [-8.32899316e-02  1.08328517e+00]
 [ 1.02436290e+00 -2.43569442e-02]
 [ 2.51497792e-01  7.48502066e-01]
 [ 8.95993371e-01  1.04003186e-01]
 [ 4.36662821e-01  5.63336580e-01]
 [-1.63336306e-01  1.16334061e+00]
 [ 5.00981628e-01  4.99021133e-01]
 [ 6.45892995e-01  3.54107378e-01]
 [ 5.95396955e-01  4.04604230e-01]
 [ 6.39756763e-01  3.60238606e-01]
 [ 2.61793098e-01  7.38209543e-01]
 [ 5.27058040e-01  4.72940292e-01]
 [ 3.24185403e-02  9.67579537e-01]
 [ 6.94530743e-01  3.05472241e-01]
 [-1.49032722e-02  1.01490733e+00]
 [ 5.00110471e-01  4.99891437e-01]
 [ 1.87933381e-01  8.12064275e-01]
 [ 7.16699537e-01  2.83300931e-01]
 [-6.22951036e-02  1.06230020e+00]
 [ 5.60564510e-01  4.39431133e-01]
 [ 3.67899542e-01  6.32100536e-01]
 [ 9.50349184e-01  4.96530390e-02]
 [ 7.48782209e-01  2.51217257e-01]
 [ 9.40561445e-01  5.94364182e-02]
 [ 6.10999904e-01  3.89001716e-01]
 [ 2.85253692e-01  7.14744439e-01]
 [ 6.74018387e-01  3.25985984e-01]
 [ 7.26547433e-01  2.73447260e-01]
 [ 8.49855994e-01  1.50150305e-01]
 [ 7.06638035e-01  2.93361766e-01]
 [-4.60698086e-02  1.04606998e+00]
 [ 5.32016116e-01  4.67985657e-01]
 [ 6.19393461e-01  3.80612285e-01]
 [ 8.11599764e-01  1.88398506e-01]
 [ 3.05760230e-01  6.94243144e-01]
 [ 7.35741886e-01  2.64257285e-01]
 [ 4.49550010e-01  5.50445751e-01]
 [ 5.01039260e-01  4.98956228e-01]
 [ 1.01871192e+00 -1.87178173e-02]
 [ 4.49174125e-01  5.50824244e-01]
 [-1.21198268e-03  1.00120401e+00]
 [ 1.00122093e+00 -1.22066926e-03]
 [ 4.84408495e-01  5.15593624e-01]
 [ 1.00314448e+00 -3.14305852e-03]
 [ 2.24318694e-01  7.75680435e-01]
 [ 5.06301911e-02  9.49368944e-01]
 [ 6.78784535e-01  3.21216321e-01]
 [ 3.38737568e-01  6.61262658e-01]
 [ 5.99283245e-01  4.00721449e-01]
 [-8.53121162e-03  1.00852920e+00]
 [ 1.16885867e+00 -1.68858468e-01]
 [ 7.26353428e-01  2.73649002e-01]
 [ 9.87822898e-02  9.01210403e-01]
 [ 4.30701539e-01  5.69298908e-01]
 [-7.48201318e-03  1.00748352e+00]
 [ 6.09821395e-01  3.90179827e-01]
 [ 6.95411568e-01  3.04591609e-01]
 [ 9.83080466e-01  1.69200688e-02]
 [ 2.97066286e-02  9.70284365e-01]
 [-1.02489781e-01  1.10248845e+00]
 [ 4.37362595e-01  5.62642824e-01]
 [ 2.04013978e-01  7.95984266e-01]
 [ 7.43099250e-01  2.56902178e-01]
 [-2.75491010e-02  1.02754938e+00]
 [-4.88724056e-02  1.04886926e+00]
 [ 4.79462132e-01  5.20540953e-01]
 [ 6.90223712e-01  3.09769326e-01]
 [ 1.24774539e-01  8.75222461e-01]
 [ 8.41646115e-01  1.58357588e-01]
 [ 1.30216376e-01  8.69786598e-01]
 [ 1.61471866e-01  8.38528005e-01]
 [ 3.51892826e-01  6.48105469e-01]
 [ 5.79371872e-01  4.20626591e-01]
 [ 7.37411853e-02  9.26258415e-01]
 [ 8.89874692e-02  9.11012769e-01]
 [ 7.87004798e-01  2.13000322e-01]
 [ 9.44374016e-01  5.56295877e-02]
 [ 9.74108423e-01  2.58850106e-02]
 [ 4.33108399e-01  5.66888657e-01]
 [ 4.09985407e-02  9.58997003e-01]
 [ 5.12373730e-01  4.87627644e-01]
 [ 6.15933284e-01  3.84068176e-01]
 [ 6.46665935e-01  3.53337137e-01]
 [ 7.76886740e-01  2.23113947e-01]
 [ 7.40398315e-02  9.25962533e-01]
 [ 3.31591413e-01  6.68410618e-01]
 [ 4.21329116e-01  5.78674876e-01]
 [ 4.49394988e-01  5.50603987e-01]
 [ 1.52230816e-01  8.47771387e-01]
 [ 8.48572660e-01  1.51430016e-01]
 [ 7.35052223e-01  2.64945506e-01]
 [-3.77380147e-02  1.03773769e+00]
 [-3.40805479e-01  1.34080856e+00]
 [ 4.22377713e-01  5.77617151e-01]
 [ 7.27830057e-01  2.72173897e-01]
 [ 1.15182215e+00 -1.51826014e-01]
 [-1.23724575e-02  1.01237181e+00]
 [ 2.57783021e-01  7.42211147e-01]
 [ 2.49569624e-01  7.50430082e-01]
 [ 5.19066762e-01  4.80931804e-01]
 [-9.79065786e-02  1.09790895e+00]
 [ 4.44694843e-01  5.55308231e-01]
 [ 5.81651877e-01  4.18347781e-01]
 [ 1.06287219e+00 -6.28748491e-02]
 [ 6.00913030e-01  3.99082251e-01]
 [ 4.67433712e-01  5.32563074e-01]
 [ 1.35242110e-01  8.64753655e-01]
 [ 1.21250692e+00 -2.12504335e-01]
 [ 1.00092313e+00 -9.21895262e-04]
 [ 5.94638735e-01  4.05360691e-01]
 [ 6.55947701e-01  3.44053171e-01]
 [ 3.76686632e-01  6.23315442e-01]
 [ 8.40294929e-01  1.59705478e-01]
 [ 8.55760723e-01  1.44234673e-01]
 [ 3.31361173e-01  6.68636787e-01]
 [ 1.07691521e+00 -7.69165784e-02]
 [ 5.40834759e-01  4.59166267e-01]
 [ 8.43230714e-01  1.56764779e-01]
 [ 9.32028422e-01  6.79722061e-02]
 [ 7.12575291e-01  2.87421173e-01]
 [ 2.19329339e-01  7.80669121e-01]
 [ 1.84280492e-01  8.15721406e-01]
 [ 2.04383217e-02  9.79565792e-01]
 [ 9.79164095e-01  2.08402775e-02]
 [-5.22679788e-02  1.05227022e+00]
 [ 7.52745436e-02  9.24726349e-01]
 [ 2.92587607e-01  7.07413344e-01]
 [ 9.07195303e-02  9.09271212e-01]
 [ 2.20919292e-01  7.79081563e-01]
 [ 3.63672489e-01  6.36324079e-01]
 [ 1.18060796e+00 -1.80613107e-01]
 [ 5.10966012e-01  4.89035564e-01]
 [ 2.78784146e-01  7.21211744e-01]
 [ 5.33162041e-01  4.66839130e-01]
 [ 1.13978782e-01  8.86023967e-01]
 [ 1.97078231e-01  8.02921502e-01]
 [ 3.76904275e-01  6.23094292e-01]
 [ 6.97220251e-01  3.02781147e-01]
 [ 6.72275317e-01  3.27736504e-01]
 [ 7.62816992e-01  2.37179127e-01]
 [ 1.17785856e+00 -1.77861673e-01]
 [ 8.64627477e-01  1.35373320e-01]
 [ 9.20138072e-01  7.98572699e-02]
 [ 2.44062806e-01  7.55940231e-01]
 [ 4.21900347e-01  5.78091691e-01]
 [ 9.49913797e-01  5.00824354e-02]
 [ 8.24891100e-01  1.75106820e-01]
 [-3.56953988e-02  1.03570282e+00]
 [ 1.64445145e-01  8.35554260e-01]
 [-2.67153945e-01  1.26715090e+00]
 [ 1.00826808e+00 -8.26807442e-03]
 [ 3.88244907e-03  9.96111736e-01]
 [ 8.08377935e-02  9.19161199e-01]
 [ 7.90152549e-01  2.09851652e-01]
 [ 8.90351958e-01  1.09647124e-01]
 [-1.47004455e-01  1.14700457e+00]
 [-4.10323455e-02  1.04103075e+00]
 [ 1.51710588e-02  9.84829529e-01]
 [ 7.81071362e-03  9.92187440e-01]
 [ 4.27295755e-01  5.72708057e-01]
 [ 5.74835001e-01  4.25165197e-01]
 [ 6.94823448e-02  9.30520275e-01]
 [ 4.84971500e-01  5.15034795e-01]
 [ 4.21817102e-02  9.57816615e-01]
 [ 4.90359466e-01  5.09636691e-01]
 [ 6.56408803e-01  3.43589239e-01]
 [-4.15134480e-01  1.41514548e+00]
 [ 2.06635565e-01  7.93367392e-01]
 [ 8.56333761e-01  1.43669225e-01]
 [ 6.77743244e-01  3.22255509e-01]
 [ 4.98982404e-01  5.01028891e-01]
 [-2.40081364e-02  1.02400454e+00]
 [ 3.96863479e-01  6.03133260e-01]
 [ 1.11733730e+00 -1.17346160e-01]
 [ 6.23858647e-01  3.76143504e-01]
 [ 1.17988245e+00 -1.79876681e-01]
 [ 1.05313543e-01  8.94685103e-01]
 [ 6.08197135e-01  3.91802862e-01]
 [ 7.74207772e-01  2.25795613e-01]
 [ 2.54303431e-01  7.45691974e-01]
 [ 1.12998487e+00 -1.29985317e-01]
 [ 7.13930350e-01  2.86065349e-01]
 [ 6.36146350e-01  3.63851292e-01]
 [ 9.52239075e-01  4.77594221e-02]
 [-1.81968216e-02  1.01819523e+00]
 [ 7.43003819e-01  2.56997635e-01]
 [ 6.58804445e-01  3.41197489e-01]
 [ 4.84680110e-01  5.15316247e-01]
 [ 3.62423793e-01  6.37578871e-01]
 [-2.14109777e-01  1.21410624e+00]
 [ 7.00410276e-01  2.99585502e-01]
 [ 1.04545923e-01  8.95455741e-01]
 [ 1.90704837e-01  8.09293988e-01]
 [ 8.45248517e-01  1.54757973e-01]
 [ 4.20598984e-01  5.79398298e-01]
 [ 3.32172369e-03  9.96675352e-01]
 [ 6.73216188e-01  3.26783451e-01]
 [ 3.84279904e-01  6.15727532e-01]
 [ 7.78188044e-01  2.21811419e-01]
 [-4.19480067e-01  1.41948038e+00]
 [ 8.40397207e-01  1.59591587e-01]
 [ 3.51067767e-01  6.48933966e-01]
 [ 1.30363829e-01  8.69632068e-01]
 [ 4.92181670e-01  5.07807368e-01]
 [ 8.80879173e-01  1.19120366e-01]
 [ 1.00436467e+00 -4.35944063e-03]
 [ 6.19590796e-01  3.80404578e-01]
 [ 5.98312537e-01  4.01685367e-01]
 [ 8.88006688e-01  1.11995622e-01]
 [ 7.54859313e-01  2.45139304e-01]
 [ 7.63244642e-02  9.23674689e-01]
 [ 1.73622655e-01  8.26375034e-01]
 [-6.71185746e-02  1.06712411e+00]
 [ 7.79917447e-01  2.20075570e-01]
 [-1.72238012e-01  1.17224157e+00]
 [ 7.52022250e-01  2.47980405e-01]
 [ 5.56362850e-01  4.43636592e-01]
 [ 4.89719003e-01  5.10281666e-01]
 [-1.96308374e-02  1.01963639e+00]
 [ 1.00810230e+00 -8.10233600e-03]
 [ 7.80409537e-02  9.21960659e-01]
 [ 6.16214745e-01  3.83774439e-01]
 [ 4.82574650e-03  9.95175908e-01]
 [-9.30137355e-02  1.09301302e+00]
 [ 2.72087369e-01  7.27913742e-01]
 [-6.58553000e-02  1.06585480e+00]
 [ 1.61032754e-02  9.83897361e-01]
 [ 5.91226812e-01  4.08787882e-01]
 [ 7.67985847e-01  2.32016927e-01]
 [ 1.01680867e+00 -1.68082118e-02]
 [ 8.25780118e-01  1.74216388e-01]
 [ 7.27827042e-01  2.72168694e-01]
 [ 7.85183174e-01  2.14815179e-01]
 [ 8.44902858e-01  1.55091856e-01]
 [ 7.61170584e-01  2.38824770e-01]
 [-1.25279284e-01  1.12527818e+00]
 [ 8.19073991e-01  1.80927596e-01]
 [ 5.96154354e-01  4.03841967e-01]
 [ 2.54141436e-01  7.45850738e-01]
 [ 5.95221918e-02  9.40477795e-01]
 [ 8.05648403e-01  1.94355810e-01]
 [ 1.17136261e-01  8.82861049e-01]
 [ 8.25683185e-01  1.74314305e-01]
 [-1.18847209e-01  1.11884566e+00]
 [ 1.06361021e-02  9.89363800e-01]
 [ 3.03147131e-01  6.96852448e-01]
 [ 6.57745900e-01  3.42252714e-01]
 [ 3.03120775e-01  6.96874189e-01]
 [ 8.35985502e-01  1.64019286e-01]
 [ 3.42875599e-01  6.57126845e-01]
 [ 1.03766576e+00 -3.76617155e-02]
 [ 7.17446886e-01  2.82553679e-01]
 [ 9.49583407e-01  5.04204843e-02]
 [ 7.84369606e-01  2.15626881e-01]
 [ 1.42615287e-01  8.57387881e-01]
 [ 7.25402927e-01  2.74597320e-01]
 [ 1.00322288e+00 -3.22998567e-03]
 [-1.29434049e-01  1.12943988e+00]
