[[ 1.10191441e+00 -1.01910591e-01]
 [ 1.47161484e-01  8.52836609e-01]
 [ 7.97488213e-01  2.02513695e-01]
 [ 4.34299469e-01  5.65697670e-01]
 [ 6.69978142e-01  3.30030441e-01]
 [ 5.32442093e-01  4.67556953e-01]
 [ 1.17744446e-01  8.82253647e-01]
 [ 8.48866463e-01  1.51144028e-01]
 [ 1.00148869e+00 -1.48868561e-03]
 [ 8.72194290e-01  1.27804756e-01]
 [ 5.38578987e-01  4.61427689e-01]
 [-4.58335876e-03  1.00460625e+00]
 [-2.93806076e-01  1.29379845e+00]
 [ 7.66046524e-01  2.33965874e-01]
 [ 1.46438599e-01  8.53565216e-01]
 [ 5.00929832e-01  4.99072075e-01]
 [ 6.01511002e-02  9.39860344e-01]
 [ 9.78572845e-01  2.14414597e-02]
 [ 7.04805374e-01  2.95192719e-01]
 [ 4.09635544e-01  5.90372086e-01]
 [-6.00557327e-02  1.06005859e+00]
 [ 5.40463448e-01  4.59539413e-01]
 [ 8.43074799e-01  1.56926155e-01]
 [-1.16280556e-01  1.11628342e+00]
 [ 2.71606445e-03  9.97294426e-01]
 [ 3.85447502e-01  6.14557266e-01]
 [ 8.50357056e-01  1.49645805e-01]
 [ 7.10121155e-01  2.89891243e-01]
 [ 4.65394020e-01  5.34601212e-01]
 [ 7.38011360e-01  2.61989594e-01]
 [ 7.73374557e-01  2.26641655e-01]
 [ 6.28524780e-01  3.71485710e-01]
 [ 1.09994507e+00 -9.99364853e-02]
 [ 6.13508224e-01  3.86497498e-01]
 [ 5.36190033e-01  4.63824272e-01]
 [ 3.44770432e-01  6.55236244e-01]
 [ 8.44780922e-01  1.55212402e-01]
 [-3.08674812e-01  1.30868530e+00]
 [ 3.53876114e-01  6.46140099e-01]
 [ 5.63632011e-01  4.36372757e-01]
 [-7.57322311e-02  1.07573700e+00]
 [-4.84714508e-02  1.04848957e+00]
 [ 7.17563629e-01  2.82438278e-01]
 [ 4.69997406e-01  5.29998779e-01]
 [-7.78598785e-02  1.07786179e+00]
 [ 1.13325119e-02  9.88660812e-01]
 [-3.02000046e-02  1.03019428e+00]
 [ 9.98442650e-01  1.56593323e-03]
 [ 7.28909492e-01  2.71097183e-01]
 [ 8.62720490e-01  1.37281418e-01]
 [ 9.81895447e-01  1.81131363e-02]
 [ 2.39097595e-01  7.60907173e-01]
 [ 6.42000198e-01  3.58002663e-01]
 [ 2.81310081e-01  7.18705177e-01]
 [ 3.72778893e-01  6.27229691e-01]
 [ 7.14761734e-01  2.85248756e-01]
 [ 8.48256111e-01  1.51743889e-01]
 [ 1.77944183e-01  8.22059631e-01]
 [ 3.67949486e-01  6.32061958e-01]
 [ 5.89766502e-01  4.10245895e-01]
 [ 7.71287918e-01  2.28721619e-01]
 [-1.24454498e-02  1.01245022e+00]
 [ 8.50906372e-01  1.49108887e-01]
 [ 9.10787582e-02  9.08931732e-01]
 [ 8.00677299e-01  1.99320793e-01]
 [-1.58156395e-01  1.15816498e+00]
 [ 1.15289688e-02  9.88467216e-01]
 [ 1.67490005e-01  8.32530022e-01]
 [ 4.82073784e-01  5.17936707e-01]
 [ 3.26313019e-01  6.73703194e-01]
 [ 1.13911724e+00 -1.39106750e-01]
 [ 7.16002464e-01  2.84001350e-01]
 [ 1.46959305e-01  8.53047371e-01]
 [ 2.25228310e-01  7.74786949e-01]
 [ 5.38900375e-01  4.61112022e-01]
 [ 5.67052841e-01  4.32945251e-01]
 [ 1.63058281e-01  8.36946487e-01]
 [ 4.37402725e-01  5.62610626e-01]
 [ 1.20881557e+00 -2.08812714e-01]
 [-5.50699234e-02  1.05507660e+00]
 [ 5.84448814e-01  4.15553093e-01]
 [ 6.54572487e-01  3.45426559e-01]
 [ 3.60199928e-01  6.39811516e-01]
 [ 7.51065254e-01  2.48935699e-01]
 [-3.76701355e-04  1.00038338e+00]
 [ 4.55029488e-01  5.44984818e-01]
 [ 1.47228241e-02  9.85294342e-01]
 [ 4.47168350e-01  5.52845001e-01]
 [ 2.14776993e-01  7.85223961e-01]
 [ 9.37127113e-01  6.28805161e-02]
 [ 4.82085228e-01  5.17913818e-01]
 [ 7.56115913e-01  2.43880272e-01]
 [ 6.53176308e-01  3.46835136e-01]
 [ 6.73036575e-02  9.32708740e-01]
 [-9.37557220e-02  1.09377575e+00]
 [ 9.87072945e-01  1.29280090e-02]
 [ 7.08862305e-01  2.91131973e-01]
 [ 1.51062012e-02  9.84913826e-01]
 [ 8.18810463e-01  1.81204796e-01]
 [ 6.96128845e-01  3.03874016e-01]
 [ 4.73015785e-01  5.26992798e-01]
 [ 9.97775078e-01  2.22682953e-03]
 [ 9.22479630e-02  9.07761574e-01]
 [ 1.03285694e+00 -3.28540802e-02]
 [ 7.99663544e-01  2.00336456e-01]
 [ 7.95228958e-01  2.04782486e-01]
 [ 9.33183670e-01  6.68210983e-02]
 [-3.03802490e-02  1.03038502e+00]
 [-8.88347626e-03  1.00889492e+00]
 [ 7.44701385e-01  2.55299568e-01]
 [ 7.00133324e-01  2.99866676e-01]
 [ 7.73003578e-01  2.27002144e-01]
 [ 5.33665657e-01  4.66341019e-01]
 [ 8.46100807e-01  1.53905869e-01]
 [ 8.09190750e-01  1.90808296e-01]
 [ 7.92398453e-01  2.07610130e-01]
 [-1.61190033e-02  1.01611423e+00]
 [ 3.51284981e-01  6.48720741e-01]
 [ 6.54312134e-01  3.45693588e-01]
 [ 4.39571381e-01  5.60437202e-01]
 [ 6.63405418e-01  3.36586952e-01]
 [-2.00315475e-01  1.20032215e+00]
 [ 7.01005936e-01  2.98983574e-01]
 [-1.29439354e-01  1.12944603e+00]
 [ 3.47137451e-04  9.99666214e-01]
 [ 3.96802902e-01  6.03217125e-01]
 [ 8.59834671e-01  1.40174866e-01]
 [ 5.83241463e-01  4.16760445e-01]
 [ 4.39561844e-01  5.60455322e-01]
 [ 8.69928360e-01  1.30088806e-01]
 [ 1.73657417e-01  8.26350212e-01]
 [ 7.63499260e-01  2.36517906e-01]
 [ 5.20822525e-01  4.79169846e-01]
 [ 5.07505417e-01  4.92506027e-01]
 [ 3.60755920e-01  6.39248848e-01]
 [ 4.51094627e-01  5.48918724e-01]
 [ 5.49310684e-01  4.50697899e-01]
 [ 1.44731522e-01  8.55271339e-01]
 [ 7.87494659e-01  2.12516785e-01]
 [ 5.35358429e-01  4.64644432e-01]
 [-8.29076767e-02  1.08290577e+00]
 [ 2.14939117e-01  7.85048485e-01]
 [ 3.40253830e-01  6.59753799e-01]
 [ 7.86062241e-01  2.13941574e-01]
 [ 9.04691696e-01  9.53235626e-02]
 [ 6.60965919e-01  3.39042664e-01]
 [ 9.17860985e-01  8.21619034e-02]
 [ 8.71551514e-01  1.28454208e-01]
 [ 7.68967628e-01  2.31045723e-01]
 [ 2.66304016e-02  9.73367691e-01]
 [ 5.30029297e-01  4.69983101e-01]
 [-1.00364685e-02  1.01004982e+00]
 [-1.08233452e-01  1.10824013e+00]
 [ 1.07950211e-01  8.92055511e-01]
 [ 8.60073090e-01  1.39927864e-01]
 [ 3.62014771e-02  9.63794708e-01]
 [ 3.35531235e-02  9.66451645e-01]
 [ 5.90009689e-02  9.40998077e-01]
 [ 6.98661804e-01  3.01348686e-01]
 [ 1.00296783e+00 -2.96497345e-03]
 [ 5.49227715e-01  4.50767517e-01]
 [ 5.91900826e-01  4.08106804e-01]
 [ 9.29522514e-01  7.04917908e-02]
 [-1.11733437e-01  1.11173630e+00]
 [-1.39059067e-01  1.13906956e+00]
 [ 1.07169151e+00 -7.16876984e-02]
 [ 1.11713886e+00 -1.17135048e-01]
 [ 7.38942146e-01  2.61053085e-01]
 [ 1.16062164e-02  9.88395691e-01]
 [ 5.69003105e-01  4.31004524e-01]
 [ 8.22415352e-01  1.77590370e-01]
 [ 1.10071850e+00 -1.00705147e-01]
 [ 5.27634621e-01  4.72372055e-01]
 [ 7.99103737e-01  2.00901985e-01]
 [ 1.70577049e-01  8.29433441e-01]
 [ 7.88383484e-02  9.21161652e-01]
 [ 4.26850319e-01  5.73156357e-01]
 [ 3.47802162e-01  6.52204514e-01]
 [ 4.54232216e-01  5.45769691e-01]
 [ 1.61061287e-01  8.38939667e-01]
 [ 8.58847618e-01  1.41160011e-01]
 [ 1.68664932e-01  8.31336021e-01]
 [ 1.54418945e-02  9.84569550e-01]
 [ 7.99403191e-01  2.00602531e-01]
 [ 6.48193359e-01  3.51818085e-01]
 [ 9.52737808e-01  4.72612381e-02]
 [ 9.91767883e-01  8.23879242e-03]
 [ 7.25230217e-01  2.74778366e-01]
 [ 2.00893402e-01  7.99113274e-01]
 [ 7.11948395e-01  2.88054466e-01]
 [ 7.28067398e-01  2.71945953e-01]
 [ 8.20603371e-01  1.79409981e-01]
 [ 8.25908661e-01  1.74098969e-01]
 [ 6.46736145e-01  3.53278160e-01]
 [ 3.13329697e-01  6.86670303e-01]
 [ 2.19491959e-01  7.80517578e-01]
 [ 9.17973518e-01  8.20322037e-02]
 [ 1.16342545e-01  8.83678436e-01]
 [-4.31251526e-03  1.00431824e+00]
 [ 6.00445747e-01  3.99565697e-01]
 [ 9.86162186e-01  1.38406754e-02]
 [ 7.89192200e-01  2.10812569e-01]
 [ 1.00269318e+00 -2.69031525e-03]
 [ 6.56364441e-01  3.43645096e-01]
 [ 4.13603783e-01  5.86402893e-01]
 [-3.62014771e-03  1.00361919e+00]
 [ 9.89744186e-01  1.02691650e-02]
 [ 7.37350464e-01  2.62662888e-01]
 [ 1.38067245e+00 -3.80660057e-01]
 [ 1.19593811e+00 -1.95921898e-01]
 [ 6.11734390e-02  9.38843727e-01]
 [ 1.05336094e+00 -5.33466339e-02]
 [ 6.93637848e-01  3.06365013e-01]
 [ 2.44245529e-02  9.75584030e-01]
 [ 5.98529816e-01  4.01458740e-01]
 [ 5.73434830e-02  9.42670822e-01]
 [ 4.01905060e-01  5.98093033e-01]
 [ 1.33362770e-01  8.66640091e-01]
 [ 3.38129044e-01  6.61871910e-01]
 [ 5.87467194e-01  4.12545204e-01]
 [ 5.55665970e-01  4.44342613e-01]
 [ 5.19292831e-01  4.80716705e-01]
 [ 7.77696609e-01  2.22311974e-01]
 [-1.28004074e-01  1.12800694e+00]
 [ 1.10245514e+00 -1.02473259e-01]
 [ 4.26893234e-01  5.73103905e-01]
 [ 6.01085663e-01  3.98911476e-01]
 [ 7.73664474e-01  2.26349831e-01]
 [ 2.63004303e-02  9.73698616e-01]
 [ 5.56363106e-01  4.43651199e-01]
 [ 1.12632465e+00 -1.26314163e-01]
 [-1.26349449e-01  1.12634850e+00]
 [-1.74694061e-01  1.17470169e+00]
 [ 1.05133915e+00 -5.13229370e-02]
 [ 2.40285873e-01  7.59715080e-01]
 [ 7.83827782e-01  2.16173172e-01]
 [ 1.15028572e+00 -1.50288582e-01]
 [ 1.59602165e-01  8.40404510e-01]
 [-1.14763260e-01  1.11476707e+00]
 [ 6.75129890e-01  3.24877739e-01]
 [-3.05271149e-03  1.00306797e+00]
 [ 1.05710125e+00 -5.70917130e-02]
 [ 3.37537766e-01  6.62474632e-01]
 [ 9.09833908e-01  9.01775360e-02]
 [-2.47077942e-02  1.02472305e+00]
 [ 3.07198524e-01  6.92817688e-01]
 [-5.61437607e-02  1.05616283e+00]
 [ 3.80245209e-01  6.19758606e-01]
 [ 3.06371689e-01  6.93623543e-01]
 [-8.58993530e-02  1.08591843e+00]
 [ 9.21748161e-01  7.82594681e-02]
 [-1.49247169e-01  1.14926434e+00]
 [ 5.19078255e-01  4.80935097e-01]
 [ 7.19271660e-01  2.80731201e-01]
 [ 6.54093742e-01  3.45900536e-01]
 [ 8.06066513e-01  1.93939209e-01]
 [ 1.14017487e-01  8.85994911e-01]
 [ 5.21381378e-01  4.78627205e-01]
 [ 2.73057938e-01  7.26956367e-01]
 [ 8.33832741e-01  1.66176796e-01]
 [ 1.11294746e-01  8.88711929e-01]
 [ 1.17619610e+00 -1.76185608e-01]
 [ 8.04264069e-01  1.95737839e-01]
 [ 5.62760353e-01  4.37247276e-01]
 [-6.68268204e-02  1.06682587e+00]
 [-3.78942490e-02  1.03789997e+00]
 [-5.62763214e-02  1.05628109e+00]
 [ 6.98541641e-01  3.01465034e-01]
 [ 1.16997147e+00 -1.69971466e-01]
 [ 6.77575111e-01  3.22433472e-01]
 [ 1.05959988e+00 -5.96008301e-02]
 [ 8.25559616e-01  1.74436569e-01]
 [ 1.54711723e-01  8.45302582e-01]
 [-2.09906578e-01  1.20992470e+00]
 [ 1.10922527e+00 -1.09219551e-01]
 [ 3.62901688e-02  9.63715553e-01]
 [ 7.89913177e-01  2.10074425e-01]
 [ 4.63405609e-01  5.36597252e-01]
 [ 4.43582535e-02  9.55638885e-01]
 [ 2.79700279e-01  7.20301628e-01]
 [-4.25338745e-04  1.00043678e+00]
 [ 1.07730103e+00 -7.72981644e-02]
 [ 4.32043076e-01  5.67971230e-01]
 [ 4.20842171e-01  5.79175949e-01]
 [ 3.76358986e-01  6.23654366e-01]
 [ 8.18486214e-01  1.81508064e-01]
 [ 3.50508690e-01  6.49489403e-01]
 [ 5.50529480e-01  4.49484825e-01]
 [ 6.05382919e-01  3.94610405e-01]
 [ 4.01459694e-01  5.98542213e-01]
 [ 1.49657249e-01  8.50358963e-01]
 [ 5.91615677e-01  4.08393860e-01]
 [ 6.12033844e-01  3.87979507e-01]
 [-4.35686111e-02  1.04356670e+00]
 [ 1.14474297e-01  8.85531425e-01]
 [ 2.40153313e-01  7.59853363e-01]
 [ 5.79998016e-01  4.20015335e-01]
 [ 2.42963791e-01  7.57050514e-01]
 [ 8.31022263e-01  1.68988228e-01]
 [-4.71305847e-02  1.04714203e+00]
 [-1.99317932e-02  1.01993752e+00]
 [ 1.30437851e-01  8.69571686e-01]
 [ 4.49801445e-01  5.50205231e-01]
 [ 8.60353470e-01  1.39652252e-01]
 [ 1.15684891e+00 -1.56847000e-01]
 [ 1.59572601e-01  8.40434074e-01]
 [ 1.16602135e+00 -1.66004181e-01]
 [ 5.07289886e-01  4.92716789e-01]
 [ 7.62949944e-01  2.37054825e-01]
 [ 7.25707054e-01  2.74301529e-01]
 [ 1.13973808e+00 -1.39733315e-01]
 [ 7.75024414e-01  2.24983215e-01]
 [ 6.92749023e-02  9.30729866e-01]
 [ 1.00216866e-01  8.99798393e-01]
 [ 8.91936302e-01  1.08067513e-01]
 [ 4.45209503e-01  5.54801941e-01]
 [ 6.32312775e-01  3.67689133e-01]
 [ 1.00719547e+00 -7.18402863e-03]
 [ 1.00502110e+00 -5.01728058e-03]
 [ 3.16715240e-02  9.68341827e-01]
 [-9.94682312e-03  1.00996113e+00]
 [ 7.88418770e-01  2.11588860e-01]
 [ 8.18973541e-01  1.81031227e-01]
 [ 6.10242844e-01  3.89765739e-01]
 [ 7.00079918e-01  2.99921989e-01]
 [ 1.77850723e-02  9.82202530e-01]
 [ 3.41663361e-02  9.65849876e-01]
 [ 6.68218613e-01  3.31796646e-01]
 [ 4.05671120e-01  5.94328880e-01]
 [-1.67381287e-01  1.16739559e+00]
 [-1.04799271e-02  1.01048756e+00]
 [ 1.52610779e-01  8.47390175e-01]
 [ 1.24291897e+00 -2.42902756e-01]
 [ 8.48407745e-02  9.15160179e-01]
 [ 8.24431419e-01  1.75567627e-01]
 [ 7.32226372e-01  2.67783165e-01]
 [ 9.90476608e-01  9.53674316e-03]
 [-1.64237022e-01  1.16424751e+00]
 [ 1.13139343e+00 -1.31385803e-01]
 [-2.81852722e-01  1.28185654e+00]
 [ 1.02960491e+00 -2.95925140e-02]
 [ 8.93035889e-01  1.06982231e-01]
 [ 8.17893028e-01  1.82120323e-01]
 [ 8.01156998e-01  1.98840141e-01]
 [ 7.58266449e-01  2.41731644e-01]
 [-1.19117737e-01  1.11913300e+00]
 [ 3.35065842e-01  6.64941788e-01]
 [ 4.53907013e-01  5.46094894e-01]
 [ 3.31314087e-01  6.68690681e-01]
 [-1.97184563e-01  1.19719887e+00]
 [ 3.23796272e-01  6.76203728e-01]
 [-6.03332520e-02  1.06034470e+00]
 [ 5.60997009e-01  4.39012527e-01]
 [ 4.85404015e-01  5.14596939e-01]
 [-3.40063095e-01  1.34006214e+00]
 [ 6.46394730e-01  3.53607178e-01]
 [-5.29421806e-01  1.52942657e+00]
 [ 5.26785851e-01  4.73217010e-01]
 [ 7.49277115e-01  2.50740051e-01]
 [ 4.07837868e-01  5.92170715e-01]
 [ 2.68589973e-01  7.31409073e-01]
 [ 4.42824364e-01  5.57168961e-01]
 [ 9.31857109e-01  6.81371689e-02]
 [-6.07309341e-02  1.06074524e+00]
 [-1.95929527e-01  1.19593048e+00]
 [-6.22653961e-03  1.00624657e+00]
 [ 1.55033112e-01  8.44955444e-01]
 [ 2.45477676e-01  7.54528046e-01]
 [ 5.69398880e-01  4.30606842e-01]
 [ 6.01243973e-01  3.98761749e-01]
 [ 6.91068649e-01  3.08934212e-01]
 [ 9.01956558e-01  9.80539322e-02]
 [ 2.47125626e-02  9.75292206e-01]
 [ 4.11468506e-01  5.88541031e-01]
 [ 5.19457817e-01  4.80546951e-01]
 [ 5.82030296e-01  4.17977333e-01]
 [ 7.58695602e-01  2.41311073e-01]
 [ 1.19944954e+00 -1.99434280e-01]
 [ 9.99917984e-01  8.20159912e-05]
 [ 7.03143120e-01  2.96866417e-01]
 [ 4.07593727e-01  5.92428207e-01]
 [ 5.50826073e-01  4.49191093e-01]
 [-1.49641037e-01  1.14964581e+00]
 [ 6.47945404e-01  3.52059364e-01]
 [ 5.83524704e-02  9.41647530e-01]
 [ 5.51757812e-01  4.48236465e-01]
 [ 3.96685600e-01  6.03330612e-01]
 [ 3.37557793e-01  6.62451744e-01]
 [ 4.75498199e-01  5.24499893e-01]
 [ 2.95915604e-01  7.04092026e-01]
 [ 1.10060692e-01  8.89950752e-01]
 [ 1.16587925e+00 -1.65863037e-01]
 [ 1.02607155e+00 -2.60648727e-02]
 [ 3.60560417e-01  6.39443398e-01]
 [ 8.66222382e-01  1.33788109e-01]
 [ 9.74685669e-01  2.53190994e-02]
 [ 4.50542450e-01  5.49469948e-01]
 [-3.93610001e-02  1.03937340e+00]
 [ 1.69267654e-02  9.83084679e-01]
 [-1.13655090e-01  1.11367893e+00]
 [ 1.03201962e+00 -3.20148468e-02]
 [ 5.90265274e-01  4.09732819e-01]
 [ 8.34107399e-01  1.65892601e-01]
 [ 9.90922928e-01  9.08565521e-03]
 [ 4.25081253e-02  9.57488060e-01]
 [ 6.37063980e-02  9.36290741e-01]
 [-1.84205055e-01  1.18421364e+00]
 [ 2.69595146e-01  7.30413437e-01]
 [ 7.64473915e-01  2.35522270e-01]
 [-5.44357300e-03  1.00544262e+00]
 [ 5.67809105e-01  4.32199478e-01]
 [ 8.35682869e-01  1.64307594e-01]
 [ 8.67057800e-01  1.32949829e-01]
 [ 2.82576561e-01  7.17435837e-01]
 [ 4.52986717e-01  5.47036171e-01]
 [ 5.77125549e-01  4.22882080e-01]
 [-5.13935089e-02  1.05140209e+00]
 [ 1.65863037e-02  9.83413696e-01]
 [ 2.51708984e-01  7.48293877e-01]
 [ 2.25618362e-01  7.74390221e-01]
 [ 8.02404404e-01  1.97597504e-01]
 [ 7.47091293e-01  2.52931595e-01]
 [ 2.06985474e-01  7.93019295e-01]
 [ 9.24845695e-01  7.51695633e-02]
 [-9.09042358e-03  1.00910187e+00]
 [ 6.09667778e-01  3.90327454e-01]
 [ 6.48229599e-01  3.51780891e-01]
 [ 5.78451157e-02  9.42168236e-01]
 [-3.67517471e-02  1.03676033e+00]
 [ 4.32152748e-01  5.67849159e-01]
 [ 6.63080215e-02  9.33703423e-01]
 [ 4.09406662e-01  5.90600967e-01]
 [ 3.90680313e-01  6.09320641e-01]
 [ 5.71878433e-01  4.28123474e-01]
 [ 8.07017326e-01  1.92972183e-01]
 [ 5.29061317e-01  4.70943451e-01]
 [ 1.21574402e-02  9.87849236e-01]
 [ 9.60061073e-01  3.99436951e-02]
 [ 5.95721245e-01  4.04285431e-01]
 [ 6.87511444e-01  3.12502861e-01]
 [ 4.95445251e-01  5.04557610e-01]
 [ 5.11229515e-01  4.88785744e-01]
 [ 8.68759155e-02  9.13118362e-01]
 [ 9.13055420e-01  8.69512558e-02]
 [ 3.36330414e-01  6.63663864e-01]
 [ 6.17903709e-01  3.82103920e-01]
 [ 7.36911774e-01  2.63107300e-01]
 [ 4.84394073e-01  5.15612602e-01]
 [ 6.00419998e-01  3.99592400e-01]
 [ 2.21879005e-01  7.78137207e-01]
 [ 9.26455498e-01  7.35578537e-02]
 [ 7.06748962e-01  2.93259621e-01]
 [ 9.30976868e-02  9.06906128e-01]
 [ 2.89348602e-01  7.10667610e-01]
 [ 7.33649254e-01  2.66347885e-01]
 [ 9.79019165e-01  2.09808350e-02]
 [ 3.75762939e-01  6.24242783e-01]
 [ 7.54830360e-01  2.45179176e-01]
 [ 1.66454315e-02  9.83354568e-01]
 [ 3.83502960e-01  6.16511345e-01]
 [ 1.02592564e+00 -2.59094238e-02]
 [ 1.01806259e+00 -1.80597305e-02]
 [ 3.70749474e-01  6.29253387e-01]
 [ 6.33727074e-01  3.66283417e-01]
 [ 4.96454239e-02  9.50361252e-01]
 [ 8.75658989e-01  1.24343872e-01]
 [ 9.04750824e-03  9.90969658e-01]
 [ 1.16504669e+00 -1.65032387e-01]
 [ 3.37715149e-02  9.66230392e-01]
 [ 6.17494583e-02  9.38247681e-01]
 [ 3.60782623e-01  6.39229774e-01]
 [ 3.68083954e-01  6.31927490e-01]
 [ 4.69124794e-01  5.30889511e-01]
 [ 1.76737785e-01  8.23265076e-01]
 [ 4.44011688e-01  5.55998802e-01]
 [ 9.58670616e-01  4.13322449e-02]
 [ 1.01469994e-01  8.98533821e-01]
 [ 7.65209198e-02  9.23488617e-01]
 [ 3.55891228e-01  6.44119263e-01]
 [ 1.08183956e+00 -8.18328857e-02]
