[[ 1.04996963e+00 -4.99698235e-02]
 [ 2.70283614e-01  7.29715730e-01]
 [ 1.03900344e+00 -3.90033392e-02]
 [ 7.91288751e-01  2.08711250e-01]
 [ 9.71428607e-01  2.85710605e-02]
 [ 8.00920644e-02  9.19908370e-01]
 [ 1.19596259e+00 -1.95962604e-01]
 [ 5.66177583e-01  4.33822305e-01]
 [ 6.42548740e-01  3.57451266e-01]
 [-1.42576385e-02  1.01425741e+00]
 [ 1.09553397e-01  8.90446398e-01]
 [ 1.44357524e-01  8.55642666e-01]
 [ 6.95987804e-03  9.93039709e-01]
 [ 2.77088529e-01  7.22911630e-01]
 [ 9.26470969e-01  7.35291093e-02]
 [ 1.02929980e+00 -2.93002100e-02]
 [-8.03336080e-02  1.08033364e+00]
 [ 8.99860158e-01  1.00140113e-01]
 [ 4.79717829e-01  5.20282204e-01]
 [ 9.17860537e-01  8.21394107e-02]
 [-5.01414228e-02  1.05014246e+00]
 [ 1.08395315e+00 -8.39526021e-02]
 [ 6.13249762e-01  3.86749816e-01]
 [ 5.01467454e-02  9.49853178e-01]
 [-1.72426104e-01  1.17242621e+00]
 [ 2.77908255e-01  7.22091869e-01]
 [ 9.62903636e-01  3.70973286e-02]
 [ 9.08804991e-01  9.11950454e-02]
 [ 9.94659452e-01  5.34060413e-03]
 [ 3.22420539e-02  9.67757679e-01]
 [ 5.39458523e-02  9.46054169e-01]
 [ 3.41983013e-01  6.58016866e-01]
 [ 8.76240561e-01  1.23759346e-01]
 [ 9.12634510e-01  8.73657229e-02]
 [ 1.06493200e-01  8.93506286e-01]
 [ 2.24814295e-01  7.75185463e-01]
 [ 3.71120536e-01  6.28878807e-01]
 [ 7.55169104e-01  2.44830791e-01]
 [ 8.24047021e-01  1.75953058e-01]
 [ 8.48277919e-01  1.51722226e-01]
 [ 1.03187937e+00 -3.18793862e-02]
 [ 1.10043462e+00 -1.00434823e-01]
 [-2.22663777e-01  1.22266325e+00]
 [ 1.42464006e-01  8.57536031e-01]
 [ 8.96700836e-01  1.03298520e-01]
 [ 1.10725948e+00 -1.07260138e-01]
 [ 5.12803637e-02  9.48719322e-01]
 [ 1.16679273e+00 -1.66792493e-01]
 [ 6.73042378e-01  3.26957567e-01]
 [-8.26012864e-02  1.08260179e+00]
 [ 1.13084723e-01  8.86915069e-01]
 [ 7.71171974e-01  2.28828315e-01]
 [ 1.92447779e-01  8.07552754e-01]
 [ 3.88463542e-02  9.61154083e-01]
 [ 8.70842697e-02  9.12915678e-01]
 [ 2.22915753e-02  9.77708641e-01]
 [ 4.66790847e-02  9.53321681e-01]
 [ 8.49665638e-02  9.15033505e-01]
 [ 9.95964020e-01  4.03579959e-03]
 [ 9.52553462e-01  4.74461665e-02]
 [ 5.83072144e-01  4.16928076e-01]
 [ 3.76735276e-01  6.23264893e-01]
 [ 6.94157909e-01  3.05842028e-01]
 [ 9.38266213e-01  6.17331700e-02]
 [ 9.00774778e-01  9.92246769e-02]
 [ 1.22560244e+00 -2.25602910e-01]
 [ 1.07217662e+00 -7.21762706e-02]
 [ 8.60815960e-01  1.39184205e-01]
 [ 9.93097799e-01  6.90328216e-03]
 [ 9.36099826e-01  6.38999737e-02]
 [-3.02558858e-02  1.03025554e+00]
 [ 1.10463479e-01  8.89536955e-01]
 [ 9.19552091e-01  8.04477814e-02]
 [ 4.05657793e-01  5.94341326e-01]
 [ 8.18846658e-01  1.81153490e-01]
 [ 9.50365698e-01  4.96343534e-02]
 [-8.35128934e-02  1.08351332e+00]
 [ 1.23686894e-01  8.76313059e-01]
 [ 8.51491052e-01  1.48509535e-01]
 [ 3.21786895e-01  6.78213294e-01]
 [-4.31456792e-02  1.04314596e+00]
 [ 1.47169363e-02  9.85283201e-01]
 [ 2.47430623e-01  7.52568880e-01]
 [ 9.97422900e-01  2.57747184e-03]
 [ 1.00438708e+00 -4.38727009e-03]
 [ 9.60971294e-01  3.90287314e-02]
 [ 1.01891140e+00 -1.89114480e-02]
 [ 1.42869267e-02  9.85713152e-01]
 [ 9.12738402e-01  8.72620405e-02]
 [ 6.46772110e-02  9.35322868e-01]
 [ 1.04909591e+00 -4.90959117e-02]
 [ 1.09793631e+00 -9.79361284e-02]
 [ 7.69779469e-01  2.30219954e-01]
 [ 8.52022759e-01  1.47976633e-01]
 [ 1.21259473e-02  9.87874068e-01]
 [ 2.48656901e-01  7.51342801e-01]
 [ 9.88520876e-01  1.14790785e-02]
 [ 1.06640514e+00 -6.64055130e-02]
 [ 4.39494669e-01  5.60505183e-01]
 [ 1.03634562e+00 -3.63455790e-02]
 [ 1.04438370e+00 -4.43839225e-02]
 [ 7.92746405e-01  2.07253489e-01]
 [ 9.00492790e-01  9.95074202e-02]
 [ 5.22021881e-01  4.77978001e-01]
 [ 1.54380387e-01  8.45619358e-01]
 [ 1.00152076e+00 -1.52051055e-03]
 [ 1.10516835e+00 -1.05169051e-01]
 [ 1.00937770e+00 -9.37781489e-03]
 [-2.35711620e-03  1.00235728e+00]
 [ 9.65111139e-01  3.48888330e-02]
 [ 8.26476368e-01  1.73524121e-01]
 [ 1.87807381e-02  9.81219457e-01]
 [ 1.18329778e+00 -1.83297800e-01]
 [ 6.04923003e-01  3.95077012e-01]
 [ 3.87318985e-01  6.12680999e-01]
 [ 9.56761157e-01  4.32394080e-02]
 [ 8.57870363e-01  1.42130411e-01]
 [ 2.29377791e-01  7.70622724e-01]
 [-1.06690992e-01  1.10669112e+00]
 [ 7.89782185e-01  2.10218059e-01]
 [ 8.18885368e-01  1.81114759e-01]
 [ 1.12323040e+00 -1.23230142e-01]
 [ 8.10319691e-01  1.89680831e-01]
 [-2.81458299e-02  1.02814573e+00]
 [-7.00548815e-02  1.07005500e+00]
 [ 8.96810594e-01  1.03189481e-01]
 [ 7.64099305e-01  2.35900249e-01]
 [ 1.01696404e+00 -1.69642970e-02]
 [ 1.05442822e+00 -5.44278119e-02]
 [ 6.68966699e-01  3.31033084e-01]
 [ 9.21489354e-01  7.85109073e-02]
 [ 5.53269798e-01  4.46729895e-01]
 [ 9.81562036e-01  1.84375096e-02]
 [ 7.81742419e-01  2.18257468e-01]
 [ 9.72209514e-01  2.77919652e-02]
 [-5.03799247e-03  1.00503797e+00]
 [ 2.61254214e-01  7.38746021e-01]
 [ 2.05821525e-01  7.94178192e-01]
 [-4.65077053e-02  1.04650791e+00]
 [ 8.00651907e-01  1.99348414e-01]
 [ 9.19417959e-02  9.08058249e-01]
 [-1.88594897e-02  1.01885985e+00]
 [ 5.25408383e-02  9.47459364e-01]
 [ 7.37890762e-01  2.62108506e-01]
 [ 3.57146664e-01  6.42853723e-01]
 [ 7.02572012e-02  9.29742842e-01]
 [ 6.99540600e-01  3.00459746e-01]
 [-1.66089596e-02  1.01660938e+00]
 [ 1.15117519e+00 -1.51175370e-01]
 [ 2.10397296e-01  7.89602681e-01]
 [ 3.26851192e-01  6.73149116e-01]
 [ 9.31934479e-01  6.80653284e-02]
 [ 1.05841492e+00 -5.84149838e-02]
 [ 9.74024401e-01  2.59752361e-02]
 [ 9.27137041e-01  7.28629297e-02]
 [ 5.79416958e-01  4.20582500e-01]
 [ 1.06410898e+00 -6.41087458e-02]
 [ 1.02559440e-01  8.97441333e-01]
 [ 2.97993229e-02  9.70200791e-01]
 [ 1.85868311e-02  9.81413152e-01]
 [ 1.06297920e+00 -6.29794892e-02]
 [ 1.00929665e+00 -9.29659330e-03]
 [ 1.59049493e-01  8.40950674e-01]
 [ 8.15200510e-01  1.84799731e-01]
 [-1.44699009e-01  1.14469957e+00]
 [ 1.13333887e+00 -1.33339369e-01]
 [ 1.04029839e+00 -4.02987195e-02]
 [ 1.20685698e+00 -2.06856800e-01]
 [ 1.02057998e+00 -2.05800474e-02]
 [-2.64197854e-01  1.26419748e+00]
 [ 1.75285625e-02  9.82471017e-01]
 [-1.30251798e-01  1.13025113e+00]
 [ 2.40049057e-01  7.59951142e-01]
 [ 3.85264073e-02  9.61473523e-01]
 [ 1.35532595e+00 -3.55325572e-01]
 [-2.36426163e-01  1.23642603e+00]
 [ 1.00162709e+00 -1.62741018e-03]
 [ 6.61747079e-01  3.38252520e-01]
 [ 1.00142340e+00 -1.42324480e-03]
 [ 6.76497523e-02  9.32350191e-01]
 [ 9.87061671e-02  9.01293481e-01]
 [ 1.03038950e+00 -3.03898068e-02]
 [ 8.82285944e-01  1.17714122e-01]
 [ 1.16624755e-02  9.88337732e-01]
 [ 7.49140075e-01  2.50860083e-01]
 [-1.37440928e-01  1.13744101e+00]
 [ 1.23054304e-01  8.76945149e-01]
 [ 1.29534248e-01  8.70466235e-01]
 [ 2.43315804e-01  7.56684120e-01]
 [ 1.06491779e+00 -6.49176415e-02]
 [ 1.63629717e-01  8.36370359e-01]
 [ 3.05460388e-01  6.94539495e-01]
 [ 2.51566304e-01  7.48433781e-01]
 [ 8.77337455e-01  1.22662360e-01]
 [ 9.69740434e-01  3.02597674e-02]
 [ 9.94872851e-01  5.12702285e-03]
 [ 2.42756378e-01  7.57243750e-01]
 [ 3.10537313e-02  9.68946529e-01]
 [-1.12961113e-01  1.11296072e+00]
 [-7.33552397e-03  1.00733549e+00]
 [ 2.30504873e-01  7.69494834e-01]
 [ 1.08806948e-01  8.91193406e-01]
 [ 1.00894214e+00 -8.94170822e-03]
 [ 9.84193465e-01  1.58066080e-02]
 [ 8.76381719e-01  1.23617635e-01]
 [ 4.13819177e-01  5.86181250e-01]
 [ 9.92939269e-01  7.06107111e-03]
 [-3.55956272e-02  1.03559578e+00]
 [ 9.13942200e-01  8.60578933e-02]
 [-2.80423868e-01  1.28042360e+00]
 [ 1.65319607e-01  8.34681446e-01]
 [ 9.90953732e-01  9.04631429e-03]
 [ 1.14751840e+00 -1.47518231e-01]
 [ 7.21404924e-01  2.78595043e-01]
 [ 1.36866660e-03  9.98632135e-01]
 [-7.91894795e-02  1.07918903e+00]
 [ 8.10448399e-01  1.89551567e-01]
 [ 1.10818100e+00 -1.08180813e-01]
 [ 1.09168166e+00 -9.16809785e-02]
 [ 3.10791530e-02  9.68920920e-01]
 [-1.93051497e-02  1.01930464e+00]
 [ 1.07542890e+00 -7.54289713e-02]
 [ 1.28935646e-01  8.71065112e-01]
 [ 1.04622161e+00 -4.62219427e-02]
 [ 3.41353890e-01  6.58646360e-01]
 [ 1.81435828e-02  9.81856352e-01]
 [ 7.52332935e-01  2.47666333e-01]
 [-1.57207104e-01  1.15720683e+00]
 [ 1.35026404e-01  8.64973188e-01]
 [-1.93385547e-02  1.01933877e+00]
 [-2.19652638e-01  1.21965234e+00]
 [ 5.91804676e-02  9.40819394e-01]
 [ 6.45029953e-01  3.54970085e-01]
 [-1.22858681e-02  1.01228619e+00]
 [ 9.15359353e-01  8.46406117e-02]
 [ 6.57750563e-01  3.42249678e-01]
 [ 9.93707004e-01  6.29256497e-03]
 [ 9.31670879e-01  6.83294163e-02]
 [ 2.60588852e-01  7.39410964e-01]
 [ 2.77034702e-02  9.72296632e-01]
 [ 7.86388328e-01  2.13611853e-01]
 [-1.91981082e-02  1.01919823e+00]
 [ 1.07496317e+00 -7.49638248e-02]
 [ 9.37374770e-01  6.26254057e-02]
 [ 9.76029337e-02  9.02396860e-01]
 [ 3.01036341e-01  6.98964273e-01]
 [-5.70357789e-02  1.05703562e+00]
 [ 8.39185604e-01  1.60813269e-01]
 [ 4.80769825e-01  5.19230545e-01]
 [ 1.10771719e+00 -1.07717087e-01]
 [ 1.10127318e+00 -1.01273292e-01]
 [ 1.01264691e+00 -1.26468455e-02]
 [ 4.93810043e-01  5.06189573e-01]
 [ 1.84679629e-01  8.15320426e-01]
 [ 9.89046026e-01  1.09540689e-02]
 [ 8.98428845e-01  1.01571598e-01]
 [-6.18746217e-02  1.06187456e+00]
 [ 8.81238940e-01  1.18760879e-01]
 [ 6.26669892e-01  3.73330428e-01]
 [ 7.47446152e-01  2.52553750e-01]
 [ 1.15353163e-02  9.88464290e-01]
 [ 1.06251128e+00 -6.25098052e-02]
 [ 8.09461624e-01  1.90538478e-01]
 [ 7.93318311e-01  2.06682170e-01]
 [ 8.08269088e-01  1.91731030e-01]
 [ 8.20476308e-01  1.79523373e-01]
 [ 6.59504509e-01  3.40495175e-01]
 [-1.11096515e-01  1.11109651e+00]
 [ 9.64660551e-01  3.53392572e-02]
 [ 2.85504455e-01  7.14495544e-01]
 [-4.58860081e-02  1.04588518e+00]
 [ 9.38066199e-01  6.19339380e-02]
 [ 8.09045157e-01  1.90954539e-01]
 [ 6.95467537e-01  3.04532280e-01]
 [ 7.46253262e-01  2.53746781e-01]
 [ 8.32210951e-01  1.67789156e-01]
 [ 2.07758691e-01  7.92241570e-01]
 [-1.06760586e-01  1.10675958e+00]
 [-1.20571153e-02  1.01205651e+00]
 [ 8.96365326e-01  1.03634493e-01]
 [ 7.87704348e-01  2.12295063e-01]
 [ 9.10182216e-01  8.98177812e-02]
 [ 8.72713767e-01  1.27286461e-01]
 [ 8.81559716e-02  9.11843998e-01]
 [ 3.74465094e-01  6.25534830e-01]
 [ 1.38055308e-01  8.61944428e-01]
 [ 1.16949651e-01  8.83050258e-01]
 [ 1.00692308e+00 -6.92271781e-03]
 [-2.27749867e-02  1.02277508e+00]
 [ 8.35370887e-02  9.16462985e-01]
 [ 1.15871133e+00 -1.58711148e-01]
 [ 8.96660721e-01  1.03339038e-01]
 [ 8.79352784e-01  1.20646866e-01]
 [-5.51653626e-02  1.05516508e+00]
 [ 9.02975346e-01  9.70240988e-02]
 [ 2.29506128e-02  9.77049668e-01]
 [ 2.10973426e-02  9.78902354e-01]
 [ 1.53599728e-02  9.84640357e-01]
 [ 4.64138893e-01  5.35861248e-01]
 [ 1.05459399e+00 -5.45939865e-02]
 [ 1.31399217e+00 -3.13992542e-01]
 [-5.52709448e-03  1.00552691e+00]
 [ 7.75523654e-01  2.24476039e-01]
 [ 2.41253580e-01  7.58746133e-01]
 [ 8.89444159e-01  1.10556317e-01]
 [ 9.50851331e-01  4.91485180e-02]
 [ 6.97363214e-01  3.02637022e-01]
 [ 1.03528105e+00 -3.52806040e-02]
 [ 1.50572121e-01  8.49428756e-01]
 [ 1.01754729e+00 -1.75479168e-02]
 [ 1.05105265e+00 -5.10521347e-02]
 [ 9.20788488e-01  7.92116041e-02]
 [ 3.47115225e-01  6.52884645e-01]
 [-8.92146486e-02  1.08921463e+00]
 [ 1.05072467e+00 -5.07245964e-02]
 [ 1.05925683e+00 -5.92569062e-02]
 [ 1.08055515e+00 -8.05551475e-02]
 [ 8.68579763e-01  1.31420383e-01]
 [ 9.84902180e-01  1.50980704e-02]
 [-1.47521965e-02  1.01475303e+00]
 [ 2.77248274e-01  7.22751300e-01]
 [ 8.10928120e-01  1.89071987e-01]
 [ 1.03392015e+00 -3.39199241e-02]
 [-1.56221274e-02  1.01562184e+00]
 [ 1.03404012e+00 -3.40406883e-02]
 [ 2.67549479e-01  7.32450552e-01]
 [ 1.25991646e-01  8.74008234e-01]
 [ 9.06985982e-01  9.30132557e-02]
 [-3.22002542e-01  1.32200251e+00]
 [ 8.74508747e-01  1.25491564e-01]
 [ 2.53247394e-02  9.74674607e-01]
 [ 1.31881803e-01  8.68117981e-01]
 [ 1.14047266e+00 -1.40473263e-01]
 [ 9.54320685e-01  4.56795594e-02]
 [-9.28906095e-02  1.09289025e+00]
 [ 1.12877658e+00 -1.28776333e-01]
 [ 6.00320619e-01  3.99679082e-01]
 [ 3.33936014e-01  6.66063477e-01]
 [ 1.28765256e+00 -2.87651707e-01]
 [ 1.19004977e+00 -1.90049795e-01]
 [ 8.72360684e-01  1.27639730e-01]
 [ 7.95144283e-02  9.20485230e-01]
 [ 2.45572552e-01  7.54427776e-01]
 [ 9.59955707e-01  4.00447351e-02]
 [ 8.12980412e-01  1.87019726e-01]
 [ 6.45780664e-01  3.54219204e-01]
 [ 9.35103192e-01  6.48971911e-02]
 [ 9.01123203e-01  9.88765485e-02]
 [ 1.04939173e+00 -4.93911074e-02]
 [ 5.63992672e-02  9.43600839e-01]
 [ 2.32063706e-01  7.67936263e-01]
 [ 2.60524971e-01  7.39475132e-01]
 [ 1.09654532e+00 -9.65461104e-02]
 [-1.40818216e-01  1.14081836e+00]
 [-3.48640671e-02  1.03486428e+00]
 [ 1.70931516e-01  8.29068390e-01]
 [-1.54011374e-01  1.15401119e+00]
 [ 9.70005011e-01  2.99945420e-02]
 [-1.08380630e-01  1.10838049e+00]
 [-6.63113361e-02  1.06631167e+00]
 [ 2.00988519e-01  7.99010838e-01]
 [ 9.49810322e-01  5.01895756e-02]
 [ 2.96501055e-01  7.03498787e-01]
 [ 9.53532594e-01  4.64671071e-02]
 [ 9.66330941e-01  3.36690814e-02]
 [ 9.48527586e-01  5.14728061e-02]
 [ 7.86578621e-01  2.13421402e-01]
 [ 1.11744669e+00 -1.17446530e-01]
 [ 9.73569356e-01  2.64304513e-02]
 [ 9.68997166e-01  3.10020794e-02]
 [ 9.72632318e-01  2.73676565e-02]
 [ 8.57549177e-01  1.42450701e-01]
 [ 1.02077540e+00 -2.07754860e-02]
 [ 2.44504127e-01  7.55496051e-01]
 [ 8.82442430e-02  9.11756022e-01]
 [ 1.14984179e+00 -1.49841674e-01]
 [ 9.43815889e-01  5.61836087e-02]
 [ 2.12735285e-02  9.78726718e-01]
 [-3.43571947e-04  1.00034325e+00]
 [ 3.41045003e-01  6.58955863e-01]
 [ 3.91067874e-01  6.08932047e-01]
 [ 7.57831169e-01  2.42169426e-01]
 [ 1.08313246e+00 -8.31323311e-02]
 [ 5.55782435e-01  4.44217548e-01]
 [ 2.22624526e-01  7.77375361e-01]
 [ 1.01549444e+00 -1.54948035e-02]
 [ 4.02240011e-02  9.59775456e-01]
 [ 2.49794088e-01  7.50205722e-01]
 [ 8.80725675e-01  1.19274090e-01]
 [ 8.31406238e-01  1.68593720e-01]
 [ 8.76432775e-01  1.23566459e-01]
 [ 1.90190887e-01  8.09809269e-01]
 [ 9.68140543e-01  3.18597578e-02]
 [ 1.02421011e+00 -2.42099258e-02]
 [ 4.12827554e-01  5.87172204e-01]
 [-8.79716660e-02  1.08797116e+00]
 [ 2.47538390e-01  7.52460655e-01]
 [ 1.00114181e-01  8.99885911e-01]
 [ 9.89937153e-01  1.00632554e-02]
 [ 8.21310619e-01  1.78689828e-01]
 [ 1.05507533e+00 -5.50755251e-02]
 [ 1.09979801e+00 -9.97979162e-02]
 [ 1.21703864e-01  8.78296845e-01]
 [ 5.61872632e-02  9.43812904e-01]
 [-7.78407078e-02  1.07784068e+00]
 [ 6.66907652e-01  3.33092074e-01]
 [-1.03354576e-01  1.10335444e+00]
 [ 1.22387929e+00 -2.23879399e-01]
 [-2.10505624e-02  1.02105058e+00]
 [ 9.76940206e-01  2.30599133e-02]
 [ 9.42122994e-01  5.78783343e-02]
 [-1.61942499e-01  1.16194255e+00]
 [ 7.21938285e-01  2.78061142e-01]
 [-7.52141425e-03  1.00752076e+00]
 [ 7.67811461e-01  2.32189053e-01]
 [ 1.59191417e-01  8.40808638e-01]
 [-8.18262166e-02  1.08182578e+00]
 [ 8.62315500e-01  1.37684251e-01]
 [-1.39785541e-01  1.13978592e+00]
 [ 8.74992191e-01  1.25007502e-01]
 [ 1.02001055e+00 -2.00108908e-02]
 [ 1.45380701e-02  9.85462529e-01]
 [ 8.80727792e-01  1.19272402e-01]
 [ 9.99570483e-01  4.29056741e-04]
 [ 5.19958436e-02  9.48004052e-01]
 [ 1.06769687e+00 -6.76973010e-02]
 [-4.12766940e-02  1.04127703e+00]
 [ 9.60172299e-01  3.98278987e-02]
 [ 3.67015409e-02  9.63298647e-01]
 [ 1.06939101e-01  8.93060689e-01]
 [ 8.30448603e-01  1.69551307e-01]
 [ 1.02535820e+00 -2.53577731e-02]
 [ 9.54210925e-01  4.57888224e-02]
 [ 1.04203868e+00 -4.20385774e-02]
 [ 3.78405669e-01  6.21594055e-01]
 [ 1.47557217e-02  9.85243646e-01]
 [ 1.12803601e+00 -1.28036149e-01]
 [ 1.97492258e-01  8.02507078e-01]
 [ 1.03396524e+00 -3.39654061e-02]
 [ 8.46669550e-01  1.53330359e-01]
 [-3.55761341e-01  1.35576128e+00]
 [ 1.03905101e+00 -3.90515098e-02]
 [-8.78418641e-02  1.08784248e+00]
 [ 2.65502411e-01  7.34497891e-01]
 [ 1.72738527e-01  8.27261015e-01]
 [ 6.93580737e-01  3.06418799e-01]
 [ 9.39574518e-01  6.04251191e-02]
 [-1.73146440e-01  1.17314700e+00]
 [ 1.10363463e+00 -1.03634686e-01]
 [ 1.09689195e+00 -9.68919397e-02]
 [-3.98192362e-02  1.03981908e+00]
 [ 7.77016203e-01  2.22983652e-01]
 [ 9.80617202e-01  1.93829545e-02]
 [ 6.90518019e-01  3.09482039e-01]
 [ 4.32231237e-01  5.67768523e-01]
 [ 2.94071340e-02  9.70592315e-01]
 [ 3.88519816e-02  9.61147614e-01]
 [ 1.04334463e+00 -4.33444325e-02]
 [ 2.21417187e-01  7.78582985e-01]
 [ 5.67523008e-02  9.43247998e-01]
 [ 3.88425056e-01  6.11574925e-01]
 [ 6.92724922e-02  9.30727022e-01]
 [-9.36711668e-02  1.09367136e+00]
 [ 7.93752800e-01  2.06246720e-01]
 [ 6.71516960e-01  3.28483034e-01]
 [ 1.07998234e+00 -7.99819277e-02]
 [ 9.27366984e-01  7.26325255e-02]
 [ 1.07959253e+00 -7.95927570e-02]
 [ 9.83867448e-01  1.61324825e-02]
