[[ 1.04711914e+00 -4.66308594e-02]
 [ 7.82714844e-01  2.21191406e-01]
 [ 7.62207031e-01  2.41455078e-01]
 [ 5.76416016e-01  4.24560547e-01]
 [ 3.86962891e-02  9.62158203e-01]
 [ 5.70068359e-01  4.30664062e-01]
 [ 1.08154297e+00 -7.86132812e-02]
 [ 8.26171875e-01  1.74316406e-01]
 [ 9.63867188e-01  3.63769531e-02]
 [ 9.87792969e-01  1.18408203e-02]
 [ 3.63769531e-02  9.64599609e-01]
 [ 5.47363281e-01  4.55322266e-01]
 [ 7.74658203e-01  2.27539062e-01]
 [ 9.07104492e-01  9.39941406e-02]
 [ 9.99511719e-01  1.46484375e-03]
 [ 7.54028320e-01  2.46337891e-01]
 [-1.97753906e-02  1.02038574e+00]
 [ 5.42968750e-01  4.58496094e-01]
 [ 5.73730469e-01  4.27978516e-01]
 [ 5.42480469e-01  4.60449219e-01]
 [ 5.90332031e-01  4.11621094e-01]
 [ 1.24072266e+00 -2.40234375e-01]
 [ 6.27441406e-01  3.75000000e-01]
 [ 5.11962891e-01  4.89990234e-01]
 [ 9.02709961e-01  9.71679688e-02]
 [ 1.63208008e-01  8.36791992e-01]
 [ 5.78613281e-01  4.23828125e-01]
 [ 8.43994141e-01  1.57470703e-01]
 [ 9.11865234e-01  8.85009766e-02]
 [ 2.86621094e-01  7.15576172e-01]
 [ 5.84716797e-02  9.42138672e-01]
 [ 5.43212891e-01  4.60693359e-01]
 [ 5.74707031e-01  4.24560547e-01]
 [ 8.91113281e-02  9.10888672e-01]
 [ 5.47363281e-01  4.54833984e-01]
 [ 2.26562500e-01  7.73925781e-01]
 [ 6.50878906e-01  3.52050781e-01]
 [ 2.75878906e-02  9.72778320e-01]
 [ 6.28662109e-01  3.73291016e-01]
 [ 1.16699219e+00 -1.65283203e-01]
 [ 5.27343750e-02  9.47631836e-01]
 [ 6.59423828e-01  3.43261719e-01]
 [ 5.42236328e-01  4.59228516e-01]
 [-5.15136719e-02  1.05200195e+00]
 [ 6.67968750e-01  3.34960938e-01]
 [ 4.45312500e-01  5.57128906e-01]
 [ 6.75048828e-01  3.27148438e-01]
 [ 4.49462891e-01  5.51269531e-01]
 [ 5.95214844e-01  4.05029297e-01]
 [ 7.75878906e-01  2.26318359e-01]
 [ 9.72900391e-01  2.85644531e-02]
 [ 5.94482422e-01  4.07958984e-01]
 [ 7.88574219e-01  2.12158203e-01]
 [ 5.46630859e-01  4.57763672e-01]
 [ 6.13037109e-01  3.89892578e-01]
 [ 5.54931641e-01  4.46044922e-01]
 [ 5.43212891e-01  4.58740234e-01]
 [ 6.79931641e-01  3.21777344e-01]
 [ 5.74707031e-01  4.27490234e-01]
 [ 7.81005859e-01  2.20458984e-01]
 [-1.02172852e-01  1.10278320e+00]
 [ 7.39501953e-01  2.61230469e-01]
 [-6.40869141e-02  1.06335449e+00]
 [ 2.70996094e-02  9.73388672e-01]
 [ 7.73193359e-01  2.25830078e-01]
 [ 6.67724609e-01  3.31787109e-01]
 [ 5.43212891e-01  4.59960938e-01]
 [ 7.54882812e-01  2.46826172e-01]
 [ 5.92041016e-01  4.09179688e-01]
 [ 5.43212891e-01  4.57519531e-01]
 [ 7.13623047e-01  2.88085938e-01]
 [ 4.24804688e-02  9.58618164e-01]
 [ 5.43212891e-01  4.59228516e-01]
 [ 7.06787109e-01  2.95166016e-01]
 [ 8.33251953e-01  1.71142578e-01]
 [ 4.39453125e-02  9.56054688e-01]
 [ 5.43212891e-01  4.58496094e-01]
 [ 5.42968750e-01  4.60449219e-01]
 [ 7.78930664e-01  2.21435547e-01]
 [ 5.61279297e-01  4.40185547e-01]
 [ 6.74560547e-01  3.27148438e-01]
 [ 2.10327148e-01  7.90527344e-01]
 [ 5.76171875e-01  4.26025391e-01]
 [ 1.03955078e+00 -3.71093750e-02]
 [ 7.64648438e-01  2.37304688e-01]
 [ 5.78369141e-01  4.24560547e-01]
 [ 5.71289062e-01  4.29199219e-01]
 [ 5.41992188e-01  4.58496094e-01]
 [ 2.35351562e-01  7.67333984e-01]
 [ 5.42480469e-01  4.59716797e-01]
 [ 5.89843750e-01  4.11865234e-01]
 [ 3.09082031e-01  6.92138672e-01]
 [ 5.43457031e-01  4.58740234e-01]
 [ 1.01220703e+00 -1.25732422e-02]
 [ 1.14282227e+00 -1.41113281e-01]
 [ 5.52001953e-01  4.50439453e-01]
 [ 8.93554688e-02  9.10888672e-01]
 [ 1.03247070e+00 -3.16162109e-02]
 [ 6.54785156e-01  3.47656250e-01]
 [ 3.93310547e-01  6.06689453e-01]
 [ 4.08691406e-01  5.92529297e-01]
 [ 6.84814453e-01  3.17382812e-01]
 [ 5.47607422e-01  4.55078125e-01]
 [ 5.72021484e-01  4.29931641e-01]
 [ 8.92333984e-01  1.08398438e-01]
 [ 5.62500000e-01  4.39453125e-01]
 [ 7.04345703e-01  2.95654297e-01]
 [ 8.04199219e-01  1.96044922e-01]
 [ 6.64062500e-01  3.36181641e-01]
 [ 6.88964844e-01  3.12988281e-01]
 [ 7.59765625e-01  2.43896484e-01]
 [ 6.76757812e-01  3.24462891e-01]
 [ 6.57226562e-01  3.46191406e-01]
 [ 6.50634766e-01  3.53271484e-01]
 [ 7.42919922e-01  2.55615234e-01]
 [ 7.75634766e-01  2.25341797e-01]
 [ 5.43212891e-01  4.58007812e-01]
 [-1.87011719e-01  1.18969727e+00]
 [ 8.03710938e-01  1.99218750e-01]
 [ 6.32812500e-01  3.66943359e-01]
 [ 5.43945312e-01  4.57519531e-01]
 [-1.32446289e-01  1.13293457e+00]
 [ 6.57958984e-01  3.43017578e-01]
 [ 8.61572266e-01  1.41357422e-01]
 [ 7.64892578e-01  2.36083984e-01]
 [ 5.41748047e-01  4.58984375e-01]
 [ 9.04296875e-01  9.79003906e-02]
 [ 5.43212891e-01  4.59960938e-01]
 [ 7.02880859e-01  2.99560547e-01]
 [ 1.31079102e+00 -3.09570312e-01]
 [ 5.08056641e-01  4.94873047e-01]
 [ 7.78320312e-01  2.23388672e-01]
 [-2.31933594e-02  1.02282715e+00]
 [ 8.90869141e-01  1.10351562e-01]
 [ 6.93115234e-01  3.07128906e-01]
 [ 5.77636719e-01  4.24072266e-01]
 [ 5.43457031e-01  4.58007812e-01]
 [-4.56542969e-02  1.04492188e+00]
 [ 8.69873047e-01  1.30249023e-01]
 [ 2.26806641e-01  7.74414062e-01]
 [ 5.41748047e-01  4.59472656e-01]
 [ 5.42968750e-01  4.58007812e-01]
 [ 5.71044922e-01  4.29931641e-01]
 [ 1.07788086e+00 -7.70263672e-02]
 [ 1.11450195e-01  8.89526367e-01]
 [-6.44531250e-02  1.06713867e+00]
 [ 5.18310547e-01  4.81933594e-01]
 [ 1.87988281e-01  8.12011719e-01]
 [ 8.36181641e-01  1.63818359e-01]
 [ 6.59423828e-01  3.41796875e-01]
 [-7.32421875e-04  1.00122070e+00]
 [ 6.29150391e-01  3.73046875e-01]
 [ 1.48315430e-01  8.52539062e-01]
 [ 7.12158203e-01  2.88574219e-01]
 [ 9.55810547e-01  4.50439453e-02]
 [ 6.51367188e-01  3.52050781e-01]
 [ 2.09472656e-01  7.91015625e-01]
 [ 3.22875977e-01  6.77001953e-01]
 [ 5.94238281e-01  4.05029297e-01]
 [ 6.18896484e-02  9.38110352e-01]
 [ 2.13134766e-01  7.86987305e-01]
 [ 6.61865234e-01  3.40332031e-01]
 [ 6.29638672e-01  3.73779297e-01]
 [ 5.54199219e-01  4.49951172e-01]
 [ 6.62841797e-02  9.34692383e-01]
 [ 6.81152344e-01  3.21777344e-01]
 [ 6.80664062e-01  3.22265625e-01]
 [ 8.61938477e-01  1.39526367e-01]
 [ 9.92431641e-01  1.24511719e-02]
 [ 5.98144531e-03  9.93774414e-01]
 [ 8.23730469e-01  1.79199219e-01]
 [ 9.57031250e-02  9.07958984e-01]
 [ 2.20214844e-01  7.81982422e-01]
 [ 5.41992188e-01  4.60693359e-01]
 [ 6.43554688e-01  3.58642578e-01]
 [ 5.52001953e-01  4.48730469e-01]
 [ 9.13940430e-01  8.60595703e-02]
 [ 9.26025391e-01  7.51953125e-02]
 [ 3.47167969e-01  6.54785156e-01]
 [ 7.59765625e-01  2.40478516e-01]
 [ 5.42236328e-01  4.59228516e-01]
 [ 2.12402344e-02  9.80468750e-01]
 [ 1.17871094e+00 -1.75781250e-01]
 [ 7.53906250e-01  2.48046875e-01]
 [ 5.42724609e-01  4.59228516e-01]
 [ 6.99462891e-01  3.02490234e-01]
 [ 1.00317383e+00 -2.44140625e-04]
 [ 1.15356445e+00 -1.53076172e-01]
 [ 5.57617188e-01  4.42871094e-01]
 [ 7.92480469e-01  2.09472656e-01]
 [ 6.24267578e-01  3.78173828e-01]
 [ 7.91015625e-02  9.20654297e-01]
 [ 5.43212891e-01  4.58496094e-01]
 [ 6.02050781e-01  3.98925781e-01]
 [ 6.55517578e-01  3.50097656e-01]
 [ 6.09130859e-01  3.92333984e-01]
 [ 5.36621094e-01  4.66308594e-01]
 [ 6.48437500e-01  3.52050781e-01]
 [ 9.22607422e-01  7.93457031e-02]
 [ 5.41748047e-01  4.60205078e-01]
 [ 5.63964844e-01  4.37988281e-01]
 [ 5.52978516e-01  4.49462891e-01]
 [ 5.41992188e-01  4.60205078e-01]
 [ 7.32421875e-02  9.28710938e-01]
 [ 1.35986328e-01  8.64990234e-01]
 [ 9.94628906e-01  7.56835938e-03]
 [ 8.10302734e-01  1.91406250e-01]
 [ 5.42724609e-01  4.60693359e-01]
 [ 7.12402344e-01  2.89306641e-01]
 [ 6.58447266e-01  3.42529297e-01]
 [ 5.44921875e-01  4.58740234e-01]
 [ 1.09619141e-01  8.90869141e-01]
 [ 7.85644531e-01  2.17041016e-01]
 [ 7.15820312e-01  2.86132812e-01]
 [ 6.58691406e-01  3.43994141e-01]
 [ 5.44677734e-01  4.58007812e-01]
 [ 7.81250000e-01  2.22900391e-01]
 [-1.92871094e-02  1.01892090e+00]
 [ 8.27880859e-01  1.74072266e-01]
 [ 5.69335938e-01  4.33105469e-01]
 [ 9.02587891e-01  1.00097656e-01]
 [ 7.44262695e-01  2.56958008e-01]
 [ 5.41015625e-01  4.58251953e-01]
 [ 6.60156250e-01  3.41308594e-01]
 [ 1.30615234e-01  8.70117188e-01]
 [ 7.04833984e-01  2.97607422e-01]
 [ 5.42724609e-01  4.59228516e-01]
 [ 6.00830078e-01  4.00146484e-01]
 [ 4.70214844e-01  5.31250000e-01]
 [ 6.21337891e-01  3.79882812e-01]
 [-1.03271484e-01  1.10327148e+00]
 [ 1.69067383e-01  8.31542969e-01]
 [ 9.51171875e-01  5.24902344e-02]
 [ 5.43945312e-01  4.57031250e-01]
 [ 6.61621094e-01  3.38867188e-01]
 [ 7.86132812e-01  2.16552734e-01]
 [-6.73828125e-02  1.06933594e+00]
 [ 1.91650391e-01  8.10058594e-01]
 [ 2.85644531e-01  7.16796875e-01]
 [ 4.68750000e-02  9.52880859e-01]
 [ 2.54150391e-01  7.45849609e-01]
 [ 5.50781250e-01  4.47753906e-01]
 [ 5.44189453e-01  4.57031250e-01]
 [ 5.45166016e-01  4.57519531e-01]
 [ 1.28320312e+00 -2.83447266e-01]
 [ 8.01269531e-01  2.00683594e-01]
 [ 9.29199219e-01  7.08007812e-02]
 [ 9.09423828e-02  9.09912109e-01]
 [ 3.83056641e-01  6.20605469e-01]
 [ 6.58935547e-01  3.42041016e-01]
 [ 5.58349609e-01  4.43603516e-01]
 [ 8.40332031e-01  1.60156250e-01]
 [ 6.74804688e-01  3.24707031e-01]
 [-1.28173828e-02  1.01293945e+00]
 [ 9.22119141e-01  8.12988281e-02]
 [ 6.14257812e-01  3.87695312e-01]
 [ 6.71630859e-01  3.29589844e-01]
 [ 9.44091797e-01  5.68847656e-02]
 [ 3.10546875e-01  6.91894531e-01]
 [-6.49414062e-02  1.06567383e+00]
 [ 6.66503906e-01  3.34716797e-01]
 [ 6.20605469e-01  3.80493164e-01]
 [ 9.00878906e-02  9.11376953e-01]
 [ 2.03369141e-01  7.99560547e-01]
 [ 1.33789062e-01  8.66455078e-01]
 [ 3.46679688e-02  9.65576172e-01]
 [ 5.62011719e-01  4.38232422e-01]
 [ 5.43457031e-01  4.58251953e-01]
 [ 5.44921875e-01  4.57519531e-01]
 [ 5.66406250e-01  4.36035156e-01]
 [ 5.41259766e-01  4.59472656e-01]
 [ 7.59033203e-01  2.43164062e-01]
 [ 7.74658203e-01  2.24853516e-01]
 [ 5.50537109e-01  4.51416016e-01]
 [ 8.52050781e-01  1.48559570e-01]
 [ 5.40527344e-01  4.59960938e-01]
 [ 8.82202148e-01  1.18041992e-01]
 [ 4.94384766e-02  9.49951172e-01]
 [-1.83593750e-01  1.18505859e+00]
 [ 5.86181641e-01  4.14794922e-01]
 [ 5.44189453e-01  4.58007812e-01]
 [ 6.84936523e-01  3.15063477e-01]
 [ 6.31347656e-01  3.70605469e-01]
 [ 7.80029297e-01  2.20458984e-01]
 [ 1.68457031e-02  9.84008789e-01]
 [ 7.09228516e-01  2.93701172e-01]
 [ 6.57714844e-01  3.46191406e-01]
 [ 3.51074219e-01  6.49169922e-01]
 [ 5.54199219e-01  4.47265625e-01]
 [ 8.55224609e-01  1.45996094e-01]
 [ 7.03369141e-01  2.96875000e-01]
 [ 5.43457031e-01  4.57763672e-01]
 [ 9.58251953e-02  9.05029297e-01]
 [ 5.42724609e-01  4.59472656e-01]
 [ 5.42724609e-01  4.59960938e-01]
 [ 8.12255859e-01  1.87500000e-01]
 [ 4.51660156e-02  9.58007812e-01]
 [ 4.03564453e-01  5.99853516e-01]
 [ 8.44726562e-01  1.56250000e-01]
 [ 8.20556641e-01  1.81396484e-01]
 [ 1.13525391e+00 -1.33056641e-01]
 [ 5.86181641e-01  4.16992188e-01]
 [-1.22070312e-03  1.00231934e+00]
 [ 5.80322266e-01  4.22363281e-01]
 [ 5.41992188e-01  4.58740234e-01]
 [ 5.12695312e-02  9.49340820e-01]
 [-7.05566406e-02  1.07177734e+00]
 [ 2.92724609e-01  7.06054688e-01]
 [ 1.00207520e+00 -1.70898438e-03]
 [ 9.80957031e-01  2.17285156e-02]
 [ 1.49169922e-01  8.54248047e-01]
 [ 7.48535156e-01  2.50732422e-01]
 [ 5.41992188e-01  4.58740234e-01]
 [-9.69238281e-02  1.09985352e+00]
 [ 8.01025391e-01  1.99951172e-01]
 [ 9.14062500e-01  8.61816406e-02]
 [ 5.74462891e-01  4.27001953e-01]
 [ 5.83740234e-01  4.15771484e-01]
 [ 5.92773438e-01  4.09667969e-01]
 [ 7.19482422e-01  2.83203125e-01]
 [ 6.67724609e-01  3.33740234e-01]
 [ 7.57080078e-01  2.43164062e-01]
 [ 5.43457031e-01  4.59472656e-01]
 [ 5.77636719e-01  4.22607422e-01]
 [ 7.62939453e-01  2.39990234e-01]
 [ 8.05664062e-03  9.92187500e-01]
 [ 7.11914062e-01  2.89794922e-01]
 [ 9.38232422e-01  6.56738281e-02]
 [ 1.00952148e+00 -8.78906250e-03]
 [ 8.91113281e-02  9.11499023e-01]
 [ 5.42236328e-01  4.59960938e-01]
 [ 5.45654297e-01  4.56298828e-01]
 [ 8.48144531e-01  1.54296875e-01]
 [ 5.42480469e-01  4.60937500e-01]
 [ 2.56835938e-01  7.46337891e-01]
 [ 7.60742188e-01  2.43408203e-01]
 [ 5.42724609e-01  4.59472656e-01]
 [ 6.70410156e-01  3.32763672e-01]
 [ 6.48681641e-01  3.52783203e-01]
 [ 6.65039062e-01  3.36914062e-01]
 [-3.02734375e-02  1.03112793e+00]
 [ 5.78369141e-01  4.24072266e-01]
 [ 5.32958984e-01  4.69238281e-01]
 [ 5.92285156e-01  4.09912109e-01]
 [ 6.92871094e-01  3.08105469e-01]
 [ 5.44433594e-01  4.56542969e-01]
 [ 6.69921875e-01  3.29345703e-01]
 [ 5.47607422e-01  4.54833984e-01]
 [ 8.63769531e-01  1.36718750e-01]
 [ 7.97363281e-01  2.04101562e-01]
 [ 2.02392578e-01  8.00292969e-01]
 [ 6.34765625e-01  3.66455078e-01]
 [ 5.44677734e-01  4.56298828e-01]
 [ 5.94726562e-01  4.09423828e-01]
 [ 5.39550781e-01  4.59960938e-01]
 [-1.27197266e-01  1.12768555e+00]
 [ 5.79101562e-01  4.24316406e-01]
 [ 5.42480469e-01  4.59228516e-01]
 [ 6.74072266e-01  3.27636719e-01]
 [ 8.86474609e-01  1.13769531e-01]
 [ 5.90332031e-01  4.11865234e-01]
 [ 7.04345703e-01  2.99072266e-01]
 [-5.12695312e-02  1.05346680e+00]
 [ 9.75341797e-02  9.02709961e-01]
 [ 1.00329590e+00 -2.68554688e-03]
 [ 5.40527344e-01  4.60205078e-01]
 [ 7.05078125e-01  2.98095703e-01]
 [ 5.48095703e-01  4.54833984e-01]
 [ 6.18164062e-01  3.83544922e-01]
 [ 7.68066406e-01  2.32177734e-01]
 [ 5.44189453e-01  4.58251953e-01]
 [ 5.82275391e-01  4.19189453e-01]
 [ 5.53955078e-01  4.48486328e-01]
 [ 5.50781250e-01  4.49951172e-01]
 [ 5.58593750e-01  4.41894531e-01]
 [ 5.41259766e-01  4.60937500e-01]
 [-1.27441406e-01  1.12890625e+00]
 [ 7.73925781e-01  2.29003906e-01]
 [ 4.90722656e-02  9.51538086e-01]
 [ 7.89794922e-01  2.13867188e-01]
 [ 6.04980469e-01  3.96972656e-01]
 [ 1.03625488e+00 -3.68652344e-02]
 [ 5.93261719e-01  4.06982422e-01]
 [ 9.31396484e-02  9.08569336e-01]
 [ 5.91064453e-01  4.08935547e-01]
 [ 5.45654297e-01  4.56542969e-01]
 [ 1.32592773e+00 -3.24218750e-01]
 [ 8.78906250e-02  9.15039062e-01]
 [-6.27441406e-02  1.06311035e+00]
 [ 3.35693359e-02  9.66918945e-01]
 [ 8.39111328e-01  1.61132812e-01]
 [ 7.55126953e-01  2.46826172e-01]
 [ 6.56982422e-01  3.43017578e-01]
 [ 7.08984375e-01  2.92480469e-01]
 [ 8.74389648e-01  1.26586914e-01]
 [-1.67968750e-01  1.16918945e+00]
 [ 3.46923828e-01  6.54052734e-01]
 [ 5.42480469e-01  4.60449219e-01]
 [ 5.89843750e-01  4.12353516e-01]
 [ 7.52929688e-01  2.49267578e-01]
 [ 7.27539062e-01  2.74902344e-01]
 [ 2.83203125e-02  9.72290039e-01]
 [ 6.56250000e-01  3.45947266e-01]
 [ 5.44921875e-01  4.58740234e-01]
 [ 1.69677734e-01  8.30688477e-01]
 [ 9.74121094e-02  9.02832031e-01]
 [ 5.67382812e-01  4.35058594e-01]
 [ 5.43701172e-01  4.58007812e-01]
 [ 5.48583984e-01  4.53369141e-01]
 [ 9.90234375e-01  1.04980469e-02]
 [ 5.23681641e-01  4.77539062e-01]
 [ 6.29882812e-01  3.71093750e-01]
 [ 5.60302734e-01  4.41162109e-01]
 [ 5.45166016e-01  4.56787109e-01]
 [ 5.60546875e-01  4.42871094e-01]
 [ 5.58105469e-01  4.42871094e-01]
 [ 6.60888672e-01  3.41064453e-01]
 [ 5.43945312e-01  4.59472656e-01]
 [ 8.49609375e-01  1.50390625e-01]
 [ 5.41748047e-01  4.58740234e-01]
 [ 1.12304688e-02  9.88281250e-01]
 [ 5.50781250e-01  4.48486328e-01]
 [ 8.36669922e-01  1.66259766e-01]
 [ 7.06054688e-01  2.95654297e-01]
 [ 5.49804688e-01  4.52880859e-01]
 [ 8.37890625e-01  1.64550781e-01]
 [ 5.52246094e-01  4.49707031e-01]
 [ 5.62255859e-01  4.40185547e-01]
 [ 9.42626953e-01  5.74951172e-02]
 [ 5.60302734e-01  4.42871094e-01]
 [ 5.46630859e-01  4.54345703e-01]
 [ 7.87353516e-01  2.13378906e-01]
 [ 6.37939453e-01  3.64746094e-01]
 [ 5.43457031e-01  4.58740234e-01]
 [ 5.93261719e-01  4.07714844e-01]
 [ 9.31396484e-01  6.93359375e-02]]
