[[ 1.09990692e+00 -9.94338989e-02]
 [ 8.42262268e-01  1.58119202e-01]
 [ 9.15527344e-05  1.00045776e+00]
 [ 4.09660339e-01  5.90782166e-01]
 [ 9.60037231e-01  4.03823853e-02]
 [ 9.46052551e-01  5.43975830e-02]
 [ 4.16603088e-01  5.83847046e-01]
 [ 4.58335876e-01  5.42076111e-01]
 [ 4.36943054e-01  5.63568115e-01]
 [-2.63214111e-04  1.00050354e+00]
 [ 5.87532043e-01  4.12857056e-01]
 [ 5.10963440e-01  4.89578247e-01]
 [ 9.60350037e-01  4.01000977e-02]
 [ 4.86610413e-01  5.13862610e-01]
 [ 9.99862671e-01  3.08990479e-04]
 [ 9.99649048e-01  5.93185425e-04]
 [ 7.57499695e-01  2.43011475e-01]
 [ 3.65753174e-01  6.34719849e-01]
 [-2.15530396e-04  1.00045204e+00]
 [ 4.95628357e-01  5.04821777e-01]
 [ 6.62590027e-01  3.37860107e-01]
 [ 7.46040344e-01  2.54432678e-01]
 [ 9.99689102e-01  6.54220581e-04]
 [ 1.38694763e-01  8.61755371e-01]
 [-2.86102295e-04  1.00057983e+00]
 [ 9.99622345e-01  6.40869141e-04]
 [ 1.05677032e+00 -5.62667847e-02]
 [ 4.92881775e-01  5.07629395e-01]
 [ 6.66313171e-01  3.34190369e-01]
 [ 8.96903992e-01  1.03569031e-01]
 [ 6.15150452e-01  3.85269165e-01]
 [-1.79290771e-04  1.00055885e+00]
 [ 6.86698914e-01  3.13751221e-01]
 [ 1.34172821e+00 -3.41163635e-01]
 [ 6.67381287e-01  3.33129883e-01]
 [ 1.09165955e+00 -9.11788940e-02]
 [ 9.99650955e-01  4.69207764e-04]
 [-2.13623047e-04  1.00058937e+00]
 [ 5.85578918e-01  4.14871216e-01]
 [ 8.94332886e-01  1.06178284e-01]
 [ 9.99748230e-01  4.69207764e-04]
 [ 9.99706268e-01  6.98089600e-04]
 [ 9.99589920e-01  6.37054443e-04]
 [-1.22070312e-04  1.00048828e+00]
 [ 4.97703552e-01  5.02777100e-01]
 [ 5.42686462e-01  4.57786560e-01]
 [ 4.90425110e-01  5.09956360e-01]
 [ 4.85115051e-01  5.15335083e-01]
 [ 1.00038147e+00  1.06811523e-04]
 [ 2.49992371e-01  7.50488281e-01]
 [-9.91363525e-02  1.09958649e+00]
 [ 9.99895096e-01  2.97546387e-04]
 [-1.14440918e-04  1.00025558e+00]
 [ 7.00813293e-01  2.99659729e-01]
 [ 1.06847382e+00 -6.80313110e-02]
 [ 9.99641418e-01  6.38961792e-04]
 [ 9.98016357e-01  2.40325928e-03]
 [-3.81469727e-05  1.00038147e+00]
 [ 5.71128845e-01  4.29321289e-01]
 [ 6.39762878e-01  3.60649109e-01]
 [ 9.56497192e-02  9.04891968e-01]
 [ 5.29579163e-01  4.70809937e-01]
 [ 1.03004456e-01  8.97529602e-01]
 [ 2.16117859e-01  7.84355164e-01]
 [-2.21252441e-04  1.00054550e+00]
 [ 7.63175964e-01  2.37304688e-01]
 [ 1.01039886e+00 -9.95635986e-03]
 [-8.39233398e-05  1.00043869e+00]
 [ 3.31214905e-01  6.69204712e-01]
 [ 5.68382263e-01  4.32060242e-01]
 [-2.13623047e-04  1.00059128e+00]
 [ 7.21092224e-01  2.79327393e-01]
 [ 3.74816895e-01  6.25724792e-01]
 [ 6.65275574e-01  3.35197449e-01]
 [ 4.19456482e-01  5.81024170e-01]
 [ 6.64054871e-01  3.36387634e-01]
 [ 1.19676971e+00 -1.96296692e-01]
 [ 9.77317810e-01  2.31933594e-02]
 [ 6.73767090e-01  3.26713562e-01]
 [ 7.89680481e-01  2.10823059e-01]
 [ 7.30857849e-01  2.69645691e-01]
 [ 4.90318298e-01  5.10154724e-01]
 [ 5.95695496e-01  4.04785156e-01]
 [ 5.54664612e-01  4.45777893e-01]
 [ 7.45933533e-01  2.54577637e-01]
 [ 7.29316711e-01  2.71163940e-01]
 [ 1.26535797e+00 -2.64915466e-01]
 [-2.42233276e-04  1.00054932e+00]
 [ 6.36161804e-01  3.64280701e-01]
 [-1.56402588e-04  1.00027275e+00]
 [-3.54766846e-04  1.00047398e+00]
 [ 9.20219421e-01  8.02307129e-02]
 [ 4.90730286e-01  5.09750366e-01]
 [ 4.96025085e-01  5.04386902e-01]
 [ 9.37599182e-01  6.28433228e-02]
 [ 4.16267395e-01  5.84175110e-01]
 [ 4.78706360e-01  5.21713257e-01]
 [ 8.34846497e-01  1.65573120e-01]
 [-4.23431396e-04  1.00070953e+00]
 [ 5.44776917e-01  4.55642700e-01]
 [ 6.80747986e-01  3.19732666e-01]
 [ 9.30389404e-01  6.99920654e-02]
 [ 4.16717529e-02  9.58831787e-01]
 [ 4.95079041e-01  5.05340576e-01]
 [ 5.00862122e-01  4.99549866e-01]
 [ 9.99744415e-01  3.47137451e-04]
 [ 6.09214783e-01  3.91227722e-01]
 [ 6.25389099e-01  3.75061035e-01]
 [ 9.99813080e-01  3.50952148e-04]
 [ 7.60887146e-01  2.39532471e-01]
 [ 1.04045105e+00 -3.99398804e-02]
 [ 8.47419739e-01  1.53060913e-01]
 [ 6.44325256e-01  3.56155396e-01]
 [ 7.22885132e-01  2.77595520e-01]
 [ 4.79026794e-01  5.21385193e-01]
 [-8.39538574e-02  1.08439636e+00]
 [ 8.13713074e-01  1.86729431e-01]
 [ 6.80000305e-01  3.20449829e-01]
 [ 2.58926392e-01  7.41485596e-01]
 [ 4.63279724e-01  5.37162781e-01]
 [ 9.99794006e-01  4.65393066e-04]
 [ 1.00000763e+00  4.95910645e-04]
 [ 4.68254089e-01  5.32226562e-01]
 [ 2.31323242e-01  7.69157410e-01]
 [ 9.99610901e-01  5.87463379e-04]
 [ 5.89073181e-01  4.11399841e-01]
 [ 3.61045837e-01  6.39434814e-01]
 [ 2.16461182e-01  7.83988953e-01]
 [ 6.28562927e-01  3.71917725e-01]
 [ 5.56037903e-01  4.44381714e-01]
 [ 4.86198425e-01  5.14305115e-01]
 [ 9.94178772e-01  6.36291504e-03]
 [ 6.61842346e-01  3.38638306e-01]
 [ 8.54377747e-01  1.46072388e-01]
 [ 1.07152557e+00 -7.10830688e-02]
 [ 4.88426208e-01  5.11993408e-01]
 [ 4.46220398e-01  5.54199219e-01]
 [ 9.05189514e-01  9.52224731e-02]
 [ 3.58787537e-01  6.41723633e-01]
 [ 4.82658386e-01  5.17852783e-01]
 [ 3.93394470e-01  6.07078552e-01]
 [ 6.56852722e-01  3.43650818e-01]
 [ 9.77653503e-01  2.28271484e-02]
 [ 5.17845154e-01  4.82536316e-01]
 [ 2.59399414e-04  1.00021362e+00]
 [ 8.93852234e-01  1.06590271e-01]
 [ 2.52418518e-01  7.48085022e-01]
 [ 5.09254456e-01  4.91134644e-01]
 [-3.70025635e-04  1.00063896e+00]
 [ 3.69606018e-01  6.30905151e-01]
 [ 1.12863922e+00 -1.28158569e-01]
 [ 9.33250427e-01  6.72531128e-02]
 [ 7.11402893e-01  2.89108276e-01]
 [ 9.77462769e-01  2.30178833e-02]
 [ 5.28785706e-01  4.71656799e-01]
 [ 3.27186584e-01  6.73294067e-01]
 [ 9.99633789e-01  9.00268555e-04]
 [ 4.10217285e-01  5.90141296e-01]
 [ 1.06369781e+00 -6.32553101e-02]
 [-1.29699707e-04  1.00034904e+00]
 [ 1.25530243e+00 -2.54890442e-01]
 [ 7.74925232e-01  2.25517273e-01]
 [ 6.58439636e-01  3.42002869e-01]
 [ 5.01213074e-01  4.99267578e-01]
 [-5.07354736e-04  1.00070000e+00]
 [ 9.99870300e-01  3.66210938e-04]
 [ 1.68197632e-01  8.32221985e-01]
 [ 6.71501160e-01  3.28941345e-01]
 [ 4.68574524e-01  5.31875610e-01]
 [ 4.86824036e-01  5.13656616e-01]
 [ 9.99713898e-01  4.11987305e-04]
 [-4.19616699e-05  1.00041962e+00]
 [-1.62521362e-01  1.16303253e+00]
 [ 2.40859985e-01  7.59613037e-01]
 [ 4.41589355e-02  9.56230164e-01]
 [ 3.13911438e-01  6.86531067e-01]
 [ 3.15010071e-01  6.85440063e-01]
 [-1.64031982e-04  1.00043488e+00]
 [ 4.22554016e-01  5.77857971e-01]
 [-3.07083130e-04  1.00075150e+00]
 [ 7.97538757e-01  2.02880859e-01]
 [ 9.99885559e-01  4.23431396e-04]
 [ 8.27369690e-01  1.73080444e-01]
 [ 4.26567078e-01  5.73844910e-01]
 [-4.88281250e-04  1.00069427e+00]
 [ 3.00537109e-01  6.99966431e-01]
 [-4.80651855e-04  1.00071716e+00]
 [ 9.99897003e-01  2.82287598e-04]
 [ 7.73323059e-01  2.27149963e-01]
 [ 1.16895294e+00 -1.68441772e-01]
 [ 9.39216614e-01  6.11724854e-02]
 [-4.84466553e-04  1.00087357e+00]
 [ 4.55467224e-01  5.45005798e-01]
 [ 7.30140686e-01  2.70370483e-01]
 [ 9.99847412e-01  5.16891479e-04]
 [ 1.18429565e+00 -1.83822632e-01]
 [-4.38690186e-05  1.00049591e+00]
 [ 9.50813293e-01  4.96673584e-02]
 [ 3.89099121e-04  1.00001526e+00]
 [ 1.36947632e-01  8.63533020e-01]
 [ 6.31309509e-01  3.69102478e-01]
 [ 4.56840515e-01  5.43640137e-01]
 [ 6.36024475e-01  3.64486694e-01]
 [ 9.99732971e-01  4.52041626e-04]
 [ 1.13935089e+00 -1.38809204e-01]
 [ 3.22341919e-02  9.68238831e-01]
 [ 9.43580627e-01  5.68695068e-02]
 [ 5.47111511e-01  4.53308105e-01]
 [ 3.05175781e-04  1.00021362e+00]
 [ 1.00039673e+00  2.36511230e-04]
 [ 1.00365448e+00 -3.23486328e-03]
 [ 4.93858337e-01  5.06591797e-01]
 [ 9.02671814e-01  9.77401733e-02]
 [ 1.00637817e+00 -5.87463379e-03]
 [ 1.04843903e+00 -4.79049683e-02]
 [ 4.83833313e-01  5.16616821e-01]
 [ 9.68505859e-01  3.19366455e-02]
 [ 7.00645447e-01  2.99835205e-01]
 [ 5.87921143e-02  9.41680908e-01]
 [ 6.00395203e-01  4.00016785e-01]
 [ 4.39567566e-01  5.60935974e-01]
 [ 4.62165833e-01  5.38307190e-01]
 [ 4.57992554e-02  9.54643250e-01]
 [ 3.82858276e-01  6.17591858e-01]
 [ 8.43788147e-01  1.56654358e-01]
 [ 1.12448883e+00 -1.24008179e-01]
 [ 4.72175598e-01  5.28236389e-01]
 [ 7.12852478e-01  2.87628174e-01]
 [ 7.09068298e-01  2.91442871e-01]
 [ 5.23796082e-01  4.76585388e-01]
 [ 4.65393066e-04  1.00000763e+00]
 [-8.77380371e-05  1.00025558e+00]
 [ 9.13619995e-01  8.67996216e-02]
 [ 9.50645447e-01  4.97665405e-02]
 [ 4.89036560e-01  5.11444092e-01]
 [ 1.16838837e+00 -1.67976379e-01]
 [ 3.80073547e-01  6.20376587e-01]
 [ 4.66804504e-01  5.33615112e-01]
 [-1.02996826e-04  1.00040817e+00]
 [ 1.01563263e+00 -1.51214600e-02]
 [ 1.16048431e+00 -1.60041809e-01]
 [ 7.03010559e-01  2.97462463e-01]
 [ 4.97917175e-01  5.02593994e-01]
 [ 7.80036926e-01  2.20405579e-01]
 [-3.94821167e-04  1.00076866e+00]
 [ 1.01123810e+00 -1.07650757e-02]
 [ 7.34169006e-01  2.66304016e-01]
 [ 1.19779968e+00 -1.97387695e-01]
 [ 9.99476433e-01  7.02857971e-04]
 [ 5.14884949e-01  4.85466003e-01]
 [ 6.72065735e-01  3.28346252e-01]
 [ 1.64031982e-04  1.00020599e+00]
 [ 9.74769592e-01  2.57034302e-02]
 [ 7.03453064e-01  2.96989441e-01]
 [ 6.77238464e-01  3.23265076e-01]
 [ 7.10945129e-01  2.89535522e-01]
 [ 2.60322571e-01  7.40150452e-01]
 [-8.19625854e-02  1.08244324e+00]
 [-1.27792358e-04  1.00036812e+00]
 [ 1.24418640e+00 -2.43705750e-01]
 [ 4.58335876e-01  5.42076111e-01]
 [ 3.36189270e-01  6.64291382e-01]
 [ 9.47486877e-01  5.29327393e-02]
 [ 9.36431885e-02  9.06768799e-01]
 [ 1.09779358e-01  8.90731812e-01]
 [ 1.69960022e-01  8.30574036e-01]
 [ 2.51770020e-04  1.00026703e+00]
 [-1.74888611e-01  1.17543030e+00]
 [ 6.93733215e-01  3.06777954e-01]
 [ 4.75196838e-01  5.25245667e-01]
 [ 6.73881531e-01  3.26599121e-01]
 [ 9.89356995e-01  1.11541748e-02]
 [ 9.66484070e-01  3.40194702e-02]
 [ 9.99771118e-01  5.32150269e-04]
 [-1.33514404e-04  1.00037384e+00]
 [ 3.55918884e-01  6.44493103e-01]
 [ 5.09315491e-01  4.91195679e-01]
 [ 6.86393738e-01  3.14079285e-01]
 [ 8.61618042e-01  1.38854980e-01]
 [ 8.79600525e-01  1.20880127e-01]
 [-1.71661377e-04  1.00061035e+00]
 [ 1.00033569e+00  8.39233398e-05]
 [ 4.51591492e-01  5.48889160e-01]
 [ 5.62294006e-01  4.38179016e-01]
 [ 1.10464478e+00 -1.04194641e-01]
 [ 5.27175903e-01  4.73388672e-01]
 [-4.44412231e-04  1.00073624e+00]
 [ 3.23997498e-01  6.76475525e-01]
 [-2.82287598e-04  1.00063133e+00]
 [ 1.01264954e-01  8.99185181e-01]
 [ 1.07986450e-01  8.92456055e-01]
 [-4.00543213e-04  1.00083542e+00]
 [-1.41143799e-04  1.00043106e+00]
 [ 6.00624084e-01  3.99848938e-01]
 [ 4.65385437e-01  5.35057068e-01]
 [ 4.91859436e-01  5.08613586e-01]
 [ 5.23750305e-01  4.76661682e-01]
 [ 5.02540588e-01  4.97871399e-01]
 [ 8.83888245e-01  1.16561890e-01]
 [ 7.59300232e-01  2.41203308e-01]
 [ 5.00923157e-01  4.99526978e-01]
 [ 9.99723434e-01  6.02722168e-04]
 [ 4.84291077e-01  5.16151428e-01]
 [ 9.99599457e-01  6.08444214e-04]
 [-1.04904175e-04  1.00049782e+00]
 [ 3.81469727e-04  1.00003052e+00]
 [ 9.45274353e-01  5.52368164e-02]
 [ 4.56962585e-01  5.43449402e-01]
 [ 9.99498367e-01  7.22885132e-04]
 [ 7.13951111e-01  2.86460876e-01]
 [ 7.88688660e-01  2.11822510e-01]
 [-2.02178955e-04  1.00056076e+00]
 [ 8.96064758e-01  1.04377747e-01]
 [ 4.07554626e-01  5.92895508e-01]
 [ 1.93603516e-01  8.06846619e-01]
 [ 6.30622864e-01  3.69850159e-01]
 [ 1.08113098e+00 -8.07800293e-02]
 [ 8.90205383e-01  1.10214233e-01]
 [ 4.69001770e-01  5.31417847e-01]
 [-1.25885010e-04  1.00028229e+00]
 [ 5.65925598e-01  4.34524536e-01]
 [ 5.48957825e-01  4.51492310e-01]
 [ 8.80470276e-01  1.19972229e-01]
 [ 1.01249695e-01  8.99291992e-01]
 [ 1.40953064e-01  8.59519958e-01]
 [ 1.13710022e+00 -1.36558533e-01]
 [ 9.71580505e-01  2.88925171e-02]
 [ 1.00052643e+00  6.86645508e-05]
 [ 1.96113586e-01  8.04328918e-01]
 [-1.14440918e-04  1.00044823e+00]
 [ 7.69859314e-01  2.30621338e-01]
 [ 4.97566223e-01  5.02853394e-01]
 [-1.06811523e-04  1.00044823e+00]
 [ 3.84262085e-01  6.16218567e-01]
 [-3.43322754e-04  1.00059128e+00]
 [ 9.99742508e-01  5.11169434e-04]
 [ 9.46914673e-01  5.35888672e-02]
 [-1.73339844e-01  1.17375946e+00]
 [ 7.88246155e-01  2.12226868e-01]
 [ 6.05049133e-01  3.95401001e-01]
 [ 5.74989319e-01  4.25582886e-01]
 [ 1.04158020e+00 -4.11071777e-02]
 [ 9.99700546e-01  5.13076782e-04]
 [ 5.95588684e-01  4.04853821e-01]
 [ 6.82395935e-01  3.18107605e-01]
 [ 5.85212708e-01  4.15290833e-01]
 [ 1.04271698e+00 -4.22058105e-02]
 [ 7.09403992e-01  2.91076660e-01]
 [ 8.39622498e-01  1.60858154e-01]
 [ 5.90217590e-01  4.10255432e-01]
 [ 5.23399353e-01  4.77073669e-01]
 [ 7.99522400e-01  2.00988770e-01]
 [-1.44958496e-04  1.00046158e+00]
 [ 7.91831970e-01  2.08648682e-01]
 [ 1.27293396e+00 -2.72483826e-01]
 [ 9.99759674e-01  4.65393066e-04]
 [-3.16619873e-04  1.00053787e+00]
 [ 5.56266785e-01  4.44206238e-01]
 [ 4.85694885e-01  5.14785767e-01]
 [ 9.07463074e-01  9.31396484e-02]
 [ 4.79377747e-01  5.21064758e-01]
 [-3.29040527e-01  1.32949066e+00]
 [ 9.80201721e-01  2.03094482e-02]
 [ 4.69230652e-01  5.31158447e-01]
 [ 4.56108093e-01  5.44334412e-01]
 [ 8.23677063e-01  1.76826477e-01]
 [ 8.09944153e-01  1.90536499e-01]
 [-1.44958496e-04  1.00040245e+00]
 [ 6.34330750e-01  3.66119385e-01]
 [ 5.25451660e-01  4.75051880e-01]
 [ 5.10597229e-01  4.89822388e-01]
 [ 5.64460754e-01  4.36019897e-01]
 [ 6.27021790e-01  3.73458862e-01]
 [ 4.64286804e-01  5.36193848e-01]
 [ 4.73838806e-01  5.26603699e-01]
 [ 8.61625671e-01  1.38763428e-01]
 [ 7.74513245e-01  2.25959778e-01]
 [ 4.05426025e-02  9.59938049e-01]
 [ 8.36105347e-02  9.16900635e-01]
 [ 5.94978333e-01  4.05494690e-01]
 [ 5.45448303e-01  4.55062866e-01]
 [ 5.32707214e-01  4.67674255e-01]
 [ 4.57763672e-04  1.00000000e+00]
 [ 7.81730652e-01  2.18711853e-01]
 [ 4.64347839e-01  5.36132812e-01]
 [ 8.76716614e-01  1.23786926e-01]
 [ 9.99946594e-01  3.81469727e-04]
 [ 4.36653137e-01  5.63827515e-01]
 [ 7.51274109e-01  2.49206543e-01]
 [-1.73339844e-01  1.17387390e+00]
 [-7.62939453e-06  1.00034332e+00]
 [ 9.99841690e-01  4.46319580e-04]
 [ 5.57044983e-01  4.43367004e-01]
 [ 7.32429504e-01  2.68051147e-01]
 [ 6.13929749e-01  3.86581421e-01]
 [ 5.33836365e-01  4.66606140e-01]
 [ 6.86454773e-01  3.14025879e-01]
 [ 4.76234436e-01  5.24246216e-01]
 [ 5.48316956e-01  4.52163696e-01]
 [ 6.38725281e-01  3.61724854e-01]
 [ 5.09910583e-01  4.90509033e-01]
 [ 5.81245422e-01  4.19227600e-01]
 [ 5.88096619e-01  4.12384033e-01]
 [-1.36566162e-03  1.00181580e+00]
 [ 9.81834412e-01  1.85775757e-02]
 [ 8.77380371e-05  1.00016022e+00]
 [ 9.00718689e-01  9.97924805e-02]
 [ 5.92887878e-01  4.07615662e-01]
 [ 9.99725342e-01  6.75201416e-04]
 [ 4.25834656e-01  5.74615479e-01]
 [-4.23431396e-04  1.00072861e+00]
 [ 4.39903259e-01  5.60546875e-01]
 [ 4.77821350e-01  5.22659302e-01]
 [ 1.00019836e+00  2.13623047e-04]
 [ 2.59399414e-04  1.00022888e+00]
 [-2.38418579e-04  1.00057030e+00]
 [-3.92913818e-04  1.00070381e+00]
 [ 1.19025421e+00 -1.89811707e-01]
 [ 8.27430725e-01  1.73072815e-01]
 [ 5.93955994e-01  4.06555176e-01]
 [ 7.89833069e-01  2.10708618e-01]
 [ 9.99977112e-01  1.75476074e-04]
 [ 5.03540039e-04  9.99885559e-01]
 [ 9.99935150e-01  4.34875488e-04]
 [ 5.01045227e-01  4.99366760e-01]
 [ 5.06103516e-01  4.94400024e-01]
 [ 9.45640564e-01  5.48324585e-02]
 [ 1.40766144e+00 -4.07211304e-01]
 [-1.14440918e-04  1.00039673e+00]
 [ 4.32777405e-01  5.67695618e-01]
 [ 5.37254333e-01  4.63226318e-01]
 [-2.02178955e-04  1.00044250e+00]
 [-3.16619873e-04  1.00053406e+00]
 [ 4.66575623e-01  5.33905029e-01]
 [ 6.27067566e-01  3.73382568e-01]
 [ 4.95445251e-01  5.05004883e-01]
 [ 1.26506042e+00 -2.64640808e-01]
 [ 4.54902649e-01  5.45448303e-01]
 [ 7.29484558e-01  2.70996094e-01]
 [ 5.59272766e-01  4.41238403e-01]
 [ 4.84657288e-01  5.15853882e-01]
 [ 6.07109070e-01  3.93402100e-01]
 [ 5.74531555e-01  4.25918579e-01]
 [ 4.44541931e-01  5.55931091e-01]
 [ 6.94786072e-01  3.05625916e-01]
 [ 1.11608124e+00 -1.15570068e-01]
 [ 5.42350769e-01  4.58122253e-01]
 [-1.39236450e-04  1.00041389e+00]
 [ 3.04992676e-01  6.95449829e-01]
 [ 2.23541260e-03  9.98237610e-01]
 [ 6.33705139e-01  3.66806030e-01]
 [ 5.97389221e-01  4.03060913e-01]
 [ 7.36289978e-01  2.64122009e-01]
 [ 5.75874329e-01  4.24598694e-01]
 [ 8.72955322e-01  1.27517700e-01]
 [ 5.92735291e-01  4.07745361e-01]
 [ 6.73011780e-01  3.27491760e-01]
 [-3.37600708e-04  1.00061035e+00]
 [ 9.99902725e-01  2.63214111e-04]
 [ 5.55870056e-01  4.44580078e-01]
 [ 4.08607483e-01  5.91804504e-01]
 [-1.00631714e-02  1.01053619e+00]
 [-5.35430908e-02  1.05398560e+00]
 [ 6.16523743e-01  3.83949280e-01]
 [ 5.04234314e-01  4.96147156e-01]
 [ 8.50227356e-01  1.50192261e-01]
 [ 3.29490662e-01  6.71043396e-01]
 [-7.37380981e-02  1.07427216e+00]
 [ 7.90939331e-02  9.21295166e-01]
 [ 5.48835754e-01  4.51583862e-01]
 [ 4.63050842e-01  5.37460327e-01]
 [ 6.45362854e-01  3.55117798e-01]
 [ 1.12204742e+00 -1.21635437e-01]
 [ 9.24621582e-01  7.59429932e-02]
 [ 7.18132019e-01  2.82348633e-01]
 [ 6.78489685e-01  3.21952820e-01]
 [ 1.00024414e+00  1.60217285e-04]
 [ 4.17671204e-01  5.82832336e-01]
 [ 4.81681824e-01  5.18737793e-01]
 [ 4.44831848e-01  5.55679321e-01]
 [ 8.42979431e-01  1.57470703e-01]
 [ 8.23516846e-01  1.77024841e-01]
 [-2.00271606e-04  1.00041389e+00]
 [ 4.71153259e-01  5.29258728e-01]
 [ 8.80149841e-01  1.20300293e-01]
 [ 1.09342194e+00 -9.29412842e-02]
 [-3.03268433e-04  1.00064468e+00]
 [ 9.16877747e-01  8.36257935e-02]
 [ 5.30143738e-01  4.70336914e-01]
 [ 1.04635620e+00 -4.58526611e-02]
 [ 8.86940002e-01  1.13563538e-01]
 [ 9.99855042e-01  4.61578369e-04]
 [ 9.38713074e-01  6.17599487e-02]
 [ 9.99897003e-01  3.96728516e-04]
 [ 2.12860107e-03  9.98344421e-01]
 [ 5.03105164e-01  4.97367859e-01]
 [ 6.45973206e-01  3.54499817e-01]
 [ 6.50985718e-01  3.49464417e-01]
 [ 5.24284363e-01  4.76219177e-01]
 [ 7.51411438e-01  2.49069214e-01]
 [ 1.00520325e+00 -4.72259521e-03]
 [ 4.75517273e-01  5.24871826e-01]
 [ 9.88182068e-01  1.23214722e-02]
 [-3.20434570e-04  1.00059891e+00]
 [ 9.99765396e-01  4.46319580e-04]
 [-7.26394653e-02  1.07315063e+00]
 [ 5.90065002e-01  4.10415649e-01]
 [ 5.34370422e-01  4.66133118e-01]
 [-3.14712524e-04  1.00073433e+00]
 [-3.05175781e-04  1.00078773e+00]
 [-3.81469727e-06  1.00029755e+00]
 [ 4.32029724e-01  5.68481445e-01]
 [ 7.09205627e-01  2.91275024e-01]
 [ 9.95620728e-01  4.95147705e-03]
 [ 6.96540833e-01  3.03878784e-01]
 [ 8.15254211e-01  1.85195923e-01]
 [-2.47955322e-04  1.00064087e+00]
 [ 8.46595764e-01  1.53877258e-01]
 [ 5.31089783e-01  4.69413757e-01]
 [-1.92642212e-04  1.00069237e+00]
 [ 7.49824524e-01  2.50648499e-01]
 [ 9.99929428e-01  1.75476074e-04]
 [ 3.75312805e-01  6.25137329e-01]
 [ 5.90507507e-01  4.09965515e-01]
 [ 6.41029358e-01  3.59481812e-01]
 [ 4.19616699e-04  1.00000763e+00]
 [-2.41317749e-02  1.02473450e+00]
 [ 5.16151428e-01  4.84260559e-01]
 [ 6.36116028e-01  3.64326477e-01]
 [-4.82559204e-04  1.00069237e+00]
 [ 4.66194153e-01  5.34248352e-01]
 [-1.22070312e-04  1.00033188e+00]
 [ 4.96833801e-01  5.03578186e-01]
 [ 7.55493164e-01  2.45018005e-01]
 [ 9.99713898e-01  5.95092773e-04]
 [-1.25885010e-04  1.00054741e+00]
 [ 9.99839783e-01  4.15802002e-04]
 [ 5.55702209e-01  4.44740295e-01]
 [ 4.94880676e-01  5.05561829e-01]
 [ 1.15132904e+00 -1.50886536e-01]
 [ 4.27246094e-04  1.00007629e+00]
 [ 5.03898621e-01  4.96551514e-01]
 [ 7.36228943e-01  2.64244080e-01]
 [ 5.14205933e-01  4.86274719e-01]
 [ 8.41148376e-01  1.59362793e-01]
 [ 3.54171753e-01  6.46278381e-01]
 [-2.10571289e-03  1.00258636e+00]
 [ 1.90734863e-06  1.00027847e+00]
 [ 5.11039734e-01  4.89372253e-01]
 [ 9.99767303e-01  6.17980957e-04]
 [ 7.61680603e-01  2.38731384e-01]
 [ 3.33244324e-01  6.67228699e-01]
