[[ 9.55566406e-01  4.11376953e-02]
 [ 1.02343750e+00 -2.69775391e-02]
 [ 9.90478516e-01  6.95800781e-03]
 [ 9.85717773e-01  1.06201172e-02]
 [ 9.86450195e-01  8.91113281e-03]
 [ 1.04406738e+00 -4.69970703e-02]
 [ 7.59521484e-01  2.39501953e-01]
 [ 1.80541992e-01  8.16284180e-01]
 [ 1.01892090e+00 -2.27050781e-02]
 [ 1.32226562e+00 -3.25561523e-01]
 [ 1.03698730e+00 -3.91845703e-02]
 [ 1.02783203e+00 -2.92968750e-02]
 [ 8.12622070e-01  1.86523438e-01]
 [ 7.41210938e-01  2.55493164e-01]
 [ 1.10766602e+00 -1.10717773e-01]
 [ 7.38037109e-01  2.59765625e-01]
 [-1.12304688e-01  1.10937500e+00]
 [ 1.04858398e-01  8.91723633e-01]
 [ 7.76367188e-02  9.18212891e-01]
 [ 3.60717773e-01  6.35864258e-01]
 [ 3.90014648e-01  6.07666016e-01]
 [ 9.93286133e-01  2.68554688e-03]
 [ 9.74121094e-01  2.34375000e-02]
 [ 8.36059570e-01  1.62597656e-01]
 [ 9.45312500e-01  5.10253906e-02]
 [ 8.83544922e-01  1.14257812e-01]
 [ 5.72631836e-01  4.25415039e-01]
 [ 5.50170898e-01  4.48242188e-01]
 [ 9.23095703e-01  7.60498047e-02]
 [ 1.09863281e-03  9.95727539e-01]
 [ 2.84667969e-01  7.13012695e-01]
 [ 3.79272461e-01  6.16699219e-01]
 [ 1.06689453e+00 -6.94580078e-02]
 [ 1.07971191e+00 -8.12988281e-02]
 [ 1.32324219e-01  8.62915039e-01]
 [ 8.79516602e-01  1.18408203e-01]
 [ 9.71435547e-01  2.49023438e-02]
 [ 1.08251953e+00 -8.56933594e-02]
 [ 3.71459961e-01  6.26586914e-01]
 [ 9.47021484e-01  5.02929688e-02]
 [ 1.05847168e+00 -6.14013672e-02]
 [-7.54394531e-02  1.07556152e+00]
 [ 9.19189453e-02  9.05029297e-01]
 [ 2.49145508e-01  7.46826172e-01]
 [ 8.34838867e-01  1.63940430e-01]
 [ 2.91625977e-01  7.06787109e-01]
 [ 3.54370117e-01  6.43188477e-01]
 [ 1.15698242e+00 -1.57836914e-01]
 [ 9.29687500e-01  6.78710938e-02]
 [ 9.45312500e-01  5.17578125e-02]
 [ 1.17187500e-01  8.81713867e-01]
 [ 1.06152344e+00 -6.38427734e-02]
 [ 1.12609863e+00 -1.29150391e-01]
 [ 1.58691406e-01  8.38378906e-01]
 [ 1.17956543e+00 -1.82861328e-01]
 [ 1.16943359e-01  8.80126953e-01]
 [ 9.74609375e-01  2.02636719e-02]
 [ 9.20898438e-01  7.64160156e-02]
 [ 9.37011719e-01  6.07910156e-02]
 [ 6.61621094e-02  9.32006836e-01]
 [ 1.11035156e+00 -1.14868164e-01]
 [ 8.38256836e-01  1.59423828e-01]
 [ 1.04565430e+00 -4.71191406e-02]
 [ 1.05993652e+00 -6.44531250e-02]
 [-8.33740234e-02  1.08007812e+00]
 [ 3.24707031e-02  9.65087891e-01]
 [ 1.03613281e+00 -3.82080078e-02]
 [ 1.05615234e+00 -5.93261719e-02]
 [ 7.95043945e-01  2.03857422e-01]
 [ 4.76074219e-03  9.93286133e-01]
 [ 1.06689453e-01  8.91723633e-01]
 [ 1.00012207e+00 -5.85937500e-03]
 [ 1.00305176e+00 -5.49316406e-03]
 [ 1.06213379e+00 -6.51855469e-02]
 [ 1.05249023e+00 -5.68847656e-02]
 [ 9.27734375e-02  9.03808594e-01]
 [ 7.85400391e-01  2.12524414e-01]
 [ 9.40917969e-01  5.68847656e-02]
 [ 1.07275391e+00 -7.55615234e-02]
 [ 1.06945801e+00 -7.11669922e-02]
 [-3.97949219e-02  1.03759766e+00]
 [ 8.76464844e-01  1.18896484e-01]
 [-1.62475586e-01  1.15869141e+00]
 [ 1.63085938e-01  8.33740234e-01]
 [ 9.47509766e-01  5.11474609e-02]
 [ 8.84033203e-01  1.12915039e-01]
 [ 0.00000000e+00  9.98657227e-01]
 [-1.44042969e-01  1.13903809e+00]
 [ 1.04040527e+00 -4.22363281e-02]
 [ 8.16162109e-01  1.80786133e-01]
 [-1.64184570e-01  1.16259766e+00]
 [ 8.13354492e-01  1.83959961e-01]
 [ 8.44482422e-01  1.51611328e-01]
 [ 7.55249023e-01  2.43652344e-01]
 [ 8.91113281e-01  1.08032227e-01]
 [-3.78417969e-02  1.03613281e+00]
 [ 5.27221680e-01  4.69482422e-01]
 [ 8.05053711e-01  1.93359375e-01]
 [ 9.94262695e-01  3.41796875e-03]
 [ 5.28320312e-01  4.71435547e-01]
 [-2.45361328e-01  1.24353027e+00]
 [ 9.75341797e-01  2.19726562e-02]
 [ 9.29809570e-01  6.71386719e-02]
 [ 9.63134766e-01  3.68652344e-02]
 [ 1.05090332e+00 -5.35888672e-02]
 [ 9.67285156e-01  3.10058594e-02]
 [ 1.25976562e-01  8.72558594e-01]
 [ 1.00671387e+00 -1.01318359e-02]
 [ 1.04748535e+00 -4.88281250e-02]
 [ 9.42626953e-01  5.35888672e-02]
 [ 1.40136719e-01  8.59008789e-01]
 [-5.11474609e-02  1.04858398e+00]
 [ 8.66699219e-01  1.32690430e-01]
 [ 1.06347656e+00 -6.56738281e-02]
 [ 4.34448242e-01  5.63842773e-01]
 [-1.02294922e-01  1.09851074e+00]
 [ 1.09155273e+00 -9.39941406e-02]
 [ 8.11767578e-02  9.16381836e-01]
 [ 1.07189941e+00 -7.42187500e-02]
 [ 7.34130859e-01  2.64404297e-01]
 [-1.37939453e-01  1.13562012e+00]
 [ 7.44628906e-02  9.22973633e-01]
 [ 3.90625000e-02  9.61425781e-01]
 [-1.39770508e-01  1.13830566e+00]
 [ 8.20556641e-01  1.74682617e-01]
 [-1.95190430e-01  1.19421387e+00]
 [ 9.53979492e-01  4.23583984e-02]
 [ 1.03002930e+00 -3.40576172e-02]
 [ 1.33911133e-01  8.64135742e-01]
 [-2.93823242e-01  1.29260254e+00]
 [ 3.80126953e-01  6.18530273e-01]
 [ 1.15478516e-01  8.81835938e-01]
 [ 4.26269531e-01  5.71655273e-01]
 [-3.16894531e-01  1.31396484e+00]
 [ 3.54003906e-02  9.59106445e-01]
 [ 1.04858398e+00 -4.96826172e-02]
 [ 1.21582031e-01  8.74633789e-01]
 [ 7.70751953e-01  2.28881836e-01]
 [-1.98974609e-02  1.01721191e+00]
 [ 1.05004883e+00 -5.26123047e-02]
 [ 5.19042969e-01  4.76928711e-01]
 [ 3.26049805e-01  6.72851562e-01]
 [ 6.33544922e-01  3.64379883e-01]
 [-1.49536133e-01  1.14648438e+00]
 [ 9.63134766e-01  3.54003906e-02]
 [-6.99462891e-02  1.06616211e+00]
 [ 1.04589844e+00 -4.74853516e-02]
 [ 8.48266602e-01  1.48681641e-01]
 [ 7.42309570e-01  2.52929688e-01]
 [ 1.01989746e+00 -2.07519531e-02]
 [ 2.60253906e-01  7.37670898e-01]
 [ 9.16870117e-01  8.05664062e-02]
 [ 1.01147461e+00 -1.37939453e-02]
 [-5.27343750e-02  1.05017090e+00]
 [ 9.10400391e-01  8.60595703e-02]
 [ 1.10266113e+00 -1.04370117e-01]
 [ 3.27880859e-01  6.71508789e-01]
 [ 1.00903320e+00 -1.20849609e-02]
 [-5.39550781e-02  1.05249023e+00]
 [ 1.04992676e+00 -5.24902344e-02]
 [ 8.64135742e-01  1.32202148e-01]
 [ 9.51782227e-01  4.60205078e-02]
 [ 2.60253906e-01  7.38159180e-01]
 [ 2.66845703e-01  7.31689453e-01]
 [ 1.15844727e-01  8.81225586e-01]
 [-8.31298828e-02  1.08081055e+00]
 [-3.63891602e-01  1.36120605e+00]
 [ 1.14685059e+00 -1.47705078e-01]
 [ 9.41162109e-02  9.03564453e-01]
 [ 8.22021484e-01  1.75903320e-01]
 [ 3.63769531e-02  9.60571289e-01]
 [ 8.81469727e-01  1.15234375e-01]
 [ 3.74755859e-02  9.58129883e-01]
 [ 9.34692383e-01  6.12792969e-02]
 [ 8.86962891e-01  1.09741211e-01]
 [ 1.06152344e+00 -6.45751953e-02]
 [ 1.05383301e+00 -5.60302734e-02]
 [ 3.64013672e-01  6.35375977e-01]
 [ 1.18359375e+00 -1.83349609e-01]
 [ 1.05456543e+00 -5.66406250e-02]
 [ 1.08154297e+00 -8.28857422e-02]
 [ 1.79687500e-01  8.18603516e-01]
 [ 6.38305664e-01  3.59619141e-01]
 [ 9.48364258e-01  4.79736328e-02]
 [ 1.04016113e+00 -4.26025391e-02]
 [ 1.38916016e-01  8.58276367e-01]
 [ 9.07592773e-01  9.06982422e-02]
 [-2.25341797e-01  1.22192383e+00]
 [ 1.16210938e+00 -1.66259766e-01]
 [ 8.21289062e-01  1.76391602e-01]
 [ 1.13256836e+00 -1.33544922e-01]
 [ 7.26440430e-01  2.71972656e-01]
 [-1.41967773e-01  1.13952637e+00]
 [ 9.51416016e-01  4.83398438e-02]
 [ 1.05249023e+00 -5.48095703e-02]
 [-9.36279297e-02  1.09350586e+00]
 [ 7.03125000e-02  9.26391602e-01]
 [ 1.22436523e-01  8.74267578e-01]
 [ 1.02294922e+00 -2.60009766e-02]
 [ 2.85644531e-02  9.69726562e-01]
 [ 8.69506836e-01  1.27685547e-01]
 [ 2.87963867e-01  7.09960938e-01]
 [ 9.27978516e-01  6.82373047e-02]
 [ 9.88403320e-01  9.03320312e-03]
 [ 1.19848633e+00 -2.02026367e-01]
 [ 1.09472656e+00 -9.82666016e-02]
 [ 1.05578613e+00 -5.82275391e-02]
 [ 8.81469727e-01  1.15844727e-01]
 [ 9.74609375e-01  2.38037109e-02]
 [ 1.33190918e+00 -3.36059570e-01]
 [ 9.77539062e-01  2.00195312e-02]
 [ 6.28417969e-01  3.69873047e-01]
 [ 8.52783203e-01  1.45141602e-01]
 [ 6.17675781e-01  3.82202148e-01]
 [ 1.06896973e+00 -7.11669922e-02]
 [ 6.55639648e-01  3.41430664e-01]
 [ 1.03637695e+00 -4.16259766e-02]
 [ 1.19055176e+00 -1.94335938e-01]
 [-1.14624023e-01  1.11425781e+00]
 [-4.45800781e-01  1.44458008e+00]
 [ 9.86816406e-01  1.08642578e-02]
 [ 9.62524414e-01  3.47900391e-02]
 [ 1.11267090e+00 -1.13647461e-01]
 [-1.60156250e-01  1.15722656e+00]
 [ 1.00866699e+00 -1.14746094e-02]
 [ 1.41235352e-01  8.56201172e-01]
 [ 1.03112793e+00 -3.44238281e-02]
 [ 1.08581543e+00 -8.85009766e-02]
 [-2.79541016e-02  1.02587891e+00]
 [ 9.54101562e-01  4.21142578e-02]
 [ 1.02685547e+00 -2.72216797e-02]
 [ 6.84326172e-01  3.12500000e-01]
 [-1.44409180e-01  1.14245605e+00]
 [ 1.01696777e+00 -2.07519531e-02]
 [ 5.06591797e-02  9.46166992e-01]
 [ 4.26147461e-01  5.73852539e-01]
 [ 4.35546875e-01  5.61889648e-01]
 [ 1.04736328e+00 -4.98046875e-02]
 [ 3.54003906e-02  9.62524414e-01]
 [ 5.56884766e-01  4.41528320e-01]
 [ 1.01318359e+00 -1.57470703e-02]
 [ 1.04577637e+00 -4.77294922e-02]
 [ 8.18603516e-01  1.78100586e-01]
 [ 9.66918945e-01  2.75878906e-02]
 [-4.21142578e-02  1.03881836e+00]
 [ 1.54418945e-01  8.43872070e-01]
 [ 8.58154297e-01  1.38427734e-01]
 [ 9.53613281e-01  4.30908203e-02]
 [ 1.17675781e-01  8.79760742e-01]
 [ 1.03112793e+00 -3.46679688e-02]
 [ 1.06225586e+00 -6.59179688e-02]
 [ 9.81323242e-01  1.61132812e-02]
 [ 1.59912109e-02  9.80834961e-01]
 [ 9.15771484e-01  8.30078125e-02]
 [ 8.60107422e-01  1.35986328e-01]
 [-9.39941406e-03  1.00476074e+00]
 [ 1.72485352e-01  8.25195312e-01]
 [ 7.62573242e-01  2.35229492e-01]
 [ 2.93579102e-01  7.03979492e-01]
 [-1.71142578e-01  1.16748047e+00]
 [ 9.94140625e-01  3.78417969e-03]
 [ 9.17114258e-01  8.04443359e-02]
 [ 6.54052734e-01  3.43261719e-01]
 [ 1.07189941e+00 -7.20214844e-02]
 [ 1.42822266e-01  8.54248047e-01]
 [ 1.21423340e+00 -2.16918945e-01]
 [ 9.31518555e-01  6.32324219e-02]
 [ 5.83496094e-02  9.37133789e-01]
 [ 1.02453613e+00 -2.80761719e-02]
 [ 9.21264648e-01  7.38525391e-02]
 [ 8.96240234e-01  1.00708008e-01]
 [ 7.79296875e-01  2.19604492e-01]
 [ 1.05053711e+00 -5.13916016e-02]
 [ 2.89428711e-01  7.08251953e-01]
 [ 2.81250000e-01  7.15576172e-01]
 [ 9.68872070e-01  2.83203125e-02]
 [-1.29028320e-01  1.12524414e+00]
 [ 1.00219727e-01  8.95996094e-01]
 [ 1.10119629e+00 -1.03515625e-01]
 [ 1.01574707e+00 -1.68457031e-02]
 [ 8.34472656e-01  1.63940430e-01]
 [-5.56640625e-02  1.05371094e+00]
 [ 9.30297852e-01  6.83593750e-02]
 [ 1.98120117e-01  7.99194336e-01]
 [ 8.05053711e-01  1.92626953e-01]
 [ 9.15771484e-01  8.09326172e-02]
 [ 9.30786133e-01  6.70166016e-02]
 [-1.67236328e-01  1.16491699e+00]
 [-1.74072266e-01  1.17077637e+00]
 [ 9.88891602e-01  1.03759766e-02]
 [ 1.03991699e+00 -4.16259766e-02]
 [ 8.12622070e-01  1.86401367e-01]
 [ 9.17480469e-01  8.17871094e-02]
 [ 1.15588379e+00 -1.58569336e-01]
 [ 9.72778320e-01  2.49023438e-02]
 [ 2.08251953e-01  7.88818359e-01]
 [ 2.50488281e-01  7.48657227e-01]
 [ 9.72656250e-01  2.52685547e-02]
 [-4.63867188e-02  1.04370117e+00]
 [ 2.31079102e-01  7.66357422e-01]
 [ 7.92480469e-01  2.04345703e-01]
 [ 1.52099609e-01  8.47167969e-01]
 [ 4.54101562e-02  9.50439453e-01]
 [ 1.05358887e+00 -5.74951172e-02]
 [ 4.45678711e-01  5.51635742e-01]
 [ 1.00805664e+00 -1.09863281e-02]
 [ 8.93920898e-01  1.02539062e-01]
 [ 1.43676758e-01  8.52294922e-01]
 [ 1.04467773e+00 -4.63867188e-02]
 [ 9.82177734e-01  1.50146484e-02]
 [ 1.03869629e+00 -4.07714844e-02]
 [ 7.64648438e-01  2.33520508e-01]
 [ 1.80908203e-01  8.16650391e-01]
 [ 1.04919434e+00 -5.16357422e-02]
 [-6.81152344e-02  1.06530762e+00]
 [ 1.67114258e-01  8.30322266e-01]
 [ 6.87377930e-01  3.09692383e-01]
 [ 2.99682617e-01  6.95434570e-01]
 [ 8.37890625e-01  1.58203125e-01]
 [ 3.92578125e-01  6.05346680e-01]
 [ 8.80249023e-01  1.17065430e-01]
 [ 8.50219727e-01  1.47460938e-01]
 [ 1.06384277e+00 -6.77490234e-02]
 [ 9.27246094e-01  7.18994141e-02]
 [ 1.03015137e+00 -3.28369141e-02]
 [ 8.66455078e-01  1.31835938e-01]
 [ 1.09008789e-01  8.86596680e-01]
 [ 9.97558594e-01  1.22070312e-03]
 [ 9.42871094e-01  5.55419922e-02]
 [ 2.91625977e-01  7.06787109e-01]
 [-2.93334961e-01  1.29028320e+00]
 [ 9.47387695e-01  4.89501953e-02]
 [ 9.95239258e-01  1.58691406e-03]
 [ 1.51367188e-02  9.84130859e-01]
 [ 1.09533691e+00 -9.98535156e-02]
 [ 2.91992188e-01  7.06665039e-01]
 [ 9.01855469e-01  9.47265625e-02]
 [-1.98730469e-01  1.19628906e+00]
 [ 6.94824219e-01  3.01513672e-01]
 [ 2.08740234e-02  9.77539062e-01]
 [ 1.06127930e+00 -6.50634766e-02]
 [ 6.67358398e-01  3.31054688e-01]
 [ 2.43896484e-01  7.53906250e-01]
 [ 9.40551758e-01  5.60302734e-02]
 [ 9.85229492e-01  1.28173828e-02]
 [ 1.00988770e+00 -1.24511719e-02]
 [ 9.96337891e-01 -9.76562500e-04]
 [ 1.03381348e+00 -3.73535156e-02]
 [ 7.66601562e-02  9.21386719e-01]
 [ 1.09558105e+00 -9.93652344e-02]
 [ 2.27416992e-01  7.71118164e-01]
 [-2.64526367e-01  1.26269531e+00]
 [ 7.32177734e-01  2.64770508e-01]
 [-7.26318359e-02  1.07080078e+00]
 [ 2.25219727e-01  7.72094727e-01]
 [ 6.74438477e-01  3.22875977e-01]
 [ 9.14306641e-02  9.04785156e-01]
 [ 1.89331055e-01  8.10546875e-01]
 [ 7.39990234e-01  2.58056641e-01]
 [ 1.12414551e+00 -1.28784180e-01]
 [ 1.04321289e+00 -4.46777344e-02]
 [-4.85839844e-02  1.04565430e+00]
 [ 1.96777344e-01  8.01269531e-01]
 [ 8.58886719e-01  1.40014648e-01]
 [ 1.03271484e+00 -3.68652344e-02]
 [ 9.84619141e-01  1.39160156e-02]
 [ 9.82421875e-01  1.66015625e-02]
 [ 7.80395508e-01  2.18505859e-01]
 [ 1.03112793e+00 -3.30810547e-02]
 [ 8.48510742e-01  1.48681641e-01]
 [ 2.52929688e-01  7.45849609e-01]
 [-1.46850586e-01  1.14465332e+00]
 [ 3.05664062e-01  6.91040039e-01]
 [ 1.04028320e+00 -4.26025391e-02]
 [ 1.05664062e+00 -5.99365234e-02]
 [ 1.02612305e+00 -2.92968750e-02]
 [ 6.88842773e-01  3.06762695e-01]
 [ 7.11181641e-01  2.86132812e-01]
 [ 7.81982422e-01  2.14721680e-01]
 [ 7.13989258e-01  2.83691406e-01]
 [ 1.00671387e+00 -9.15527344e-03]
 [ 1.25097656e+00 -2.52319336e-01]
 [ 7.76489258e-01  2.21313477e-01]
 [ 1.10754395e+00 -1.11816406e-01]
 [ 9.93896484e-01  1.70898438e-03]
 [ 3.69384766e-01  6.27563477e-01]
 [ 8.57910156e-01  1.38549805e-01]
 [ 9.01977539e-01  9.55810547e-02]
 [ 1.10327148e+00 -1.07177734e-01]
 [ 5.23315430e-01  4.73632812e-01]
 [ 9.67285156e-01  3.12500000e-02]
 [ 9.03320312e-01  9.41162109e-02]
 [ 2.86987305e-01  7.10815430e-01]
 [ 8.00781250e-02  9.19067383e-01]
 [ 6.74926758e-01  3.22631836e-01]
 [ 1.53076172e-01  8.44726562e-01]
 [ 7.25097656e-02  9.24804688e-01]
 [-1.70654297e-01  1.16845703e+00]
 [ 1.73461914e-01  8.22875977e-01]
 [ 2.64892578e-02  9.71801758e-01]
 [ 4.84619141e-02  9.49340820e-01]
 [ 8.82324219e-01  1.14379883e-01]
 [ 7.50366211e-01  2.47558594e-01]
 [ 2.20947266e-01  7.76977539e-01]
 [ 8.19091797e-01  1.78588867e-01]
 [ 4.78515625e-02  9.50317383e-01]
 [ 1.03735352e+00 -4.08935547e-02]
 [ 9.92919922e-01  5.49316406e-03]
 [ 1.12292480e+00 -1.25366211e-01]
 [-4.36035156e-01  1.43249512e+00]
 [ 1.05920410e+00 -6.14013672e-02]
 [-3.14575195e-01  1.31213379e+00]
 [ 1.02392578e+00 -2.46582031e-02]
 [ 8.50585938e-01  1.45751953e-01]
 [ 1.06323242e+00 -6.39648438e-02]
 [ 9.84619141e-01  1.19628906e-02]
 [ 1.11035156e+00 -1.12670898e-01]
 [-1.23535156e-01  1.12011719e+00]
 [ 1.91772461e-01  8.04199219e-01]
 [-5.61523438e-02  1.05419922e+00]
 [ 9.51416016e-01  4.67529297e-02]
 [ 2.16674805e-01  7.81005859e-01]
 [ 7.66601562e-01  2.29492188e-01]
 [ 2.46459961e-01  7.50366211e-01]
 [ 8.21899414e-01  1.76391602e-01]
 [ 9.79858398e-01  1.83105469e-02]
 [ 1.00561523e+00 -7.81250000e-03]
 [ 1.47949219e-01  8.50585938e-01]
 [ 1.03234863e+00 -3.36914062e-02]
 [ 1.00561523e+00 -9.03320312e-03]
 [ 7.16918945e-01  2.80395508e-01]
 [ 1.20300293e+00 -2.04589844e-01]
 [ 9.95117188e-01  1.95312500e-03]
 [ 2.30102539e-01  7.68310547e-01]
 [ 9.70336914e-01  2.63671875e-02]
 [ 8.95629883e-01  9.92431641e-02]
 [ 6.81640625e-01  3.15551758e-01]
 [ 8.12255859e-01  1.83593750e-01]
 [ 1.25244141e-01  8.73168945e-01]
 [ 1.27075195e-01  8.70361328e-01]
 [ 8.94897461e-01  1.04248047e-01]
 [ 8.61572266e-01  1.35498047e-01]
 [ 2.49389648e-01  7.49389648e-01]
 [-2.42797852e-01  1.24279785e+00]
 [ 1.00500488e+00 -9.64355469e-03]
 [ 8.40698242e-01  1.55883789e-01]
 [ 7.95288086e-01  2.02636719e-01]
 [ 8.25195312e-02  9.13574219e-01]
 [ 6.49414062e-02  9.32128906e-01]
 [-1.39282227e-01  1.13439941e+00]
 [ 1.10620117e+00 -1.10229492e-01]
 [ 9.76318359e-01  2.13623047e-02]
 [ 9.73999023e-01  2.42919922e-02]
 [ 1.71752930e-01  8.26782227e-01]
 [ 1.04919434e+00 -5.23681641e-02]
 [-1.19018555e-01  1.11608887e+00]
 [ 8.23120117e-01  1.75415039e-01]
 [-1.02172852e-01  1.10083008e+00]
 [ 2.48046875e-01  7.49755859e-01]
 [ 2.89794922e-01  7.08618164e-01]
 [ 1.17041016e+00 -1.71752930e-01]
 [-1.15234375e-01  1.11291504e+00]
 [ 1.05297852e+00 -5.32226562e-02]
 [ 1.71264648e-01  8.24707031e-01]
 [ 9.06982422e-01  8.95996094e-02]
 [ 1.07910156e+00 -8.11767578e-02]
 [ 6.40136719e-01  3.59985352e-01]
 [ 6.18286133e-01  3.80737305e-01]
 [ 5.62377930e-01  4.36157227e-01]
 [ 8.41430664e-01  1.56127930e-01]
 [ 8.94775391e-01  1.04125977e-01]
 [ 8.65844727e-01  1.31591797e-01]
 [ 1.25244141e-01  8.71459961e-01]
 [ 7.06787109e-02  9.26879883e-01]
 [ 1.04821777e+00 -5.16357422e-02]
 [-4.88281250e-02  1.04479980e+00]
 [-5.33447266e-02  1.05285645e+00]
 [-4.12597656e-02  1.03796387e+00]
 [ 9.11865234e-01  8.63037109e-02]
 [ 1.09521484e+00 -9.59472656e-02]
 [ 9.59350586e-01  3.85742188e-02]
 [-1.51733398e-01  1.15295410e+00]
 [ 7.14111328e-01  2.80883789e-01]
 [-1.18896484e-01  1.11657715e+00]
 [ 8.45703125e-01  1.52099609e-01]
 [ 1.34643555e-01  8.63647461e-01]
 [ 8.13598633e-01  1.84692383e-01]
 [ 7.34008789e-01  2.62451172e-01]
 [-2.74780273e-01  1.27429199e+00]
 [ 1.03161621e+00 -3.62548828e-02]
 [ 4.15039062e-02  9.59594727e-01]
 [ 4.71801758e-01  5.25146484e-01]
 [ 1.86889648e-01  8.10424805e-01]
 [ 1.04711914e+00 -4.96826172e-02]
 [ 1.07739258e+00 -8.11767578e-02]
 [ 9.55078125e-01  4.26025391e-02]
 [ 1.16821289e-01  8.81103516e-01]
 [ 8.09936523e-01  1.86401367e-01]
 [ 2.13378906e-01  7.84423828e-01]
 [ 1.04321289e+00 -4.69970703e-02]
 [ 1.09033203e+00 -9.27734375e-02]
 [ 7.38281250e-01  2.57812500e-01]
 [ 9.03320312e-01  9.21630859e-02]
 [ 4.12597656e-02  9.55932617e-01]
 [ 1.06066895e+00 -6.43310547e-02]
 [ 9.81811523e-01  1.46484375e-02]
 [ 1.32580566e+00 -3.29101562e-01]
 [ 5.74951172e-02  9.38720703e-01]
 [-5.07812500e-02  1.04772949e+00]
 [ 5.36865234e-01  4.60449219e-01]
 [ 1.02929688e+00 -3.17382812e-02]
 [ 1.01367188e+00 -1.73339844e-02]
 [ 8.52050781e-02  9.09545898e-01]
 [ 9.31518555e-01  6.51855469e-02]
 [ 8.99658203e-01  9.54589844e-02]
 [ 1.07641602e+00 -7.95898438e-02]
 [ 9.39208984e-01  5.77392578e-02]
 [ 9.47631836e-01  4.88281250e-02]
 [ 2.21191406e-01  7.77587891e-01]
 [ 2.89184570e-01  7.06420898e-01]
 [ 9.24194336e-01  7.20214844e-02]
 [ 3.04199219e-01  6.93725586e-01]
 [ 1.07238770e+00 -7.64160156e-02]
 [ 1.80297852e-01  8.18969727e-01]
 [-4.46777344e-02  1.04223633e+00]
 [ 1.13415527e+00 -1.38061523e-01]
 [ 5.46875000e-02  9.42749023e-01]
 [ 1.02392578e+00 -2.60009766e-02]
 [-1.17065430e-01  1.11376953e+00]
 [ 2.76489258e-01  7.18017578e-01]
 [ 2.95532227e-01  7.01538086e-01]
 [ 9.13940430e-01  8.47167969e-02]
 [ 1.01562500e+00 -1.75781250e-02]
 [ 1.08691406e+00 -9.06982422e-02]
 [ 3.80004883e-01  6.18896484e-01]
 [ 8.20556641e-01  1.76147461e-01]
 [ 2.96630859e-01  6.99707031e-01]
 [ 7.03125000e-02  9.27124023e-01]
 [ 4.98291016e-01  5.00854492e-01]
 [ 8.41918945e-01  1.56005859e-01]
 [ 8.73779297e-01  1.23779297e-01]
 [ 1.06921387e+00 -7.17773438e-02]
 [ 9.94628906e-01  3.78417969e-03]
 [ 8.45703125e-01  1.52343750e-01]
 [ 1.05102539e+00 -5.23681641e-02]
